method,source_index,image_id,snr_db,seed,N,E,diagnostic_only,header_ok,normalized_latent,psnr_db,lpips_alex,dino_cosine
oracle_TX_AWGN,83,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2003,4084,8168,True,True,0.43831658363342285,23.541275024414062,0.11524011939764023,0.9247881174087524
oracle_TX_zero_noise,83,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2003,4084,8168,True,True,0.43518781661987305,23.57867431640625,0.11659827828407288,0.9235842823982239
Dc_F_representation_reference,83,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.54171371459961,0.043587859719991684,0.9384891986846924
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2001,4084,8168,False,True,0.7753745317459106,21.583236694335938,0.18994934856891632,0.6003281474113464
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2001,4084,8168,True,True,0.6908317804336548,22.113706588745117,0.16739286482334137,0.6262768507003784
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2001,4084,8168,True,True,0.7387818098068237,22.112825393676758,0.15674635767936707,0.8187094926834106
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2001,4084,8168,True,True,0.654722273349762,22.731578826904297,0.14888744056224823,0.785494327545166
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2002,4084,8168,False,True,0.7847673892974854,21.05708122253418,0.21531642973423004,0.6025214791297913
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2002,4084,8168,True,True,0.7147852182388306,21.803741455078125,0.1963341385126114,0.7332909107208252
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2002,4084,8168,True,True,0.7248950004577637,21.898681640625,0.14993774890899658,0.6811171174049377
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2002,4084,8168,True,True,0.654722273349762,22.731578826904297,0.14888744056224823,0.785494327545166
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2003,4084,8168,False,True,0.7870117425918579,21.24753761291504,0.20750164985656738,0.6305826902389526
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2003,4084,8168,True,True,0.7061102986335754,21.92641830444336,0.18588827550411224,0.6610687971115112
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2003,4084,8168,True,True,0.7362202405929565,22.028480529785156,0.16480645537376404,0.7690460681915283
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2003,4084,8168,True,True,0.654722273349762,22.731578826904297,0.14888744056224823,0.785494327545166
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2001,4084,8168,False,True,0.6919637322425842,22.564151763916016,0.14036865532398224,0.7988011837005615
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2001,4084,8168,True,True,0.6311993598937988,22.87381935119629,0.12918956577777863,0.7482432126998901
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2001,4084,8168,True,True,0.6919637322425842,22.564151763916016,0.14036865532398224,0.7988011837005615
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2001,4084,8168,True,True,0.6311993598937988,22.87381935119629,0.12918956577777863,0.7482432126998901
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2002,4084,8168,False,True,0.6833515167236328,22.39595603942871,0.14133620262145996,0.7169708013534546
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2002,4084,8168,True,True,0.6311993598937988,22.87381935119629,0.12918955087661743,0.7482432126998901
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2002,4084,8168,True,True,0.6833515167236328,22.39595603942871,0.14133620262145996,0.7169708013534546
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2002,4084,8168,True,True,0.6311993598937988,22.87381935119629,0.12918955087661743,0.7482432126998901
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2003,4084,8168,False,True,0.6919609308242798,22.317630767822266,0.15411949157714844,0.7516404986381531
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2003,4084,8168,True,True,0.6311993598937988,22.87381935119629,0.12918956577777863,0.7482432126998901
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2003,4084,8168,True,True,0.6919609308242798,22.317630767822266,0.15411949157714844,0.7516404986381531
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2003,4084,8168,True,True,0.6311993598937988,22.87381935119629,0.12918956577777863,0.7482432126998901
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2001,4084,8168,False,True,0.6613016724586487,22.754253387451172,0.13426361978054047,0.7707493305206299
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2001,4084,8168,True,True,0.6228054761886597,22.928394317626953,0.12549695372581482,0.7088685035705566
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2001,4084,8168,True,True,0.6613016724586487,22.754253387451172,0.13426361978054047,0.7707493305206299
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2001,4084,8168,True,True,0.6228054761886597,22.928394317626953,0.12549695372581482,0.7088685035705566
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2002,4084,8168,False,True,0.6558936238288879,22.6231746673584,0.13460421562194824,0.6926685571670532
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2002,4084,8168,True,True,0.6228054761886597,22.928394317626953,0.12549695372581482,0.7088685035705566
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2002,4084,8168,True,True,0.6558936238288879,22.6231746673584,0.13460421562194824,0.6926685571670532
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2002,4084,8168,True,True,0.6228054761886597,22.928394317626953,0.12549695372581482,0.7088685035705566
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2003,4084,8168,False,True,0.6616255044937134,22.592084884643555,0.14246384799480438,0.7108623385429382
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2003,4084,8168,True,True,0.6228054761886597,22.928394317626953,0.12549695372581482,0.7088685035705566
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2003,4084,8168,True,True,0.6616255044937134,22.592084884643555,0.14246384799480438,0.7108623385429382
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2003,4084,8168,True,True,0.6228054761886597,22.928394317626953,0.12549695372581482,0.7088685035705566
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2001,4084,8168,False,True,0.6303487420082092,22.904590606689453,0.1263388693332672,0.704277515411377
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2001,4084,8168,True,True,0.6181875467300415,22.938053131103516,0.12263371050357819,0.666470468044281
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2001,4084,8168,True,True,0.6303487420082092,22.904590606689453,0.1263388693332672,0.704277515411377
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2001,4084,8168,True,True,0.6181875467300415,22.938053131103516,0.12263371050357819,0.666470468044281
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2002,4084,8168,False,True,0.6283935308456421,22.843647003173828,0.12600843608379364,0.6806257367134094
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2002,4084,8168,True,True,0.6181875467300415,22.938053131103516,0.12263371050357819,0.666470468044281
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2002,4084,8168,True,True,0.6283935308456421,22.843647003173828,0.12600843608379364,0.6806257367134094
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2002,4084,8168,True,True,0.6181875467300415,22.938053131103516,0.12263371050357819,0.666470468044281
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2003,4084,8168,False,True,0.6305648684501648,22.82465171813965,0.12528400123119354,0.661527156829834
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2003,4084,8168,True,True,0.6181875467300415,22.938053131103516,0.12263371050357819,0.666470468044281
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2003,4084,8168,True,True,0.6305648684501648,22.82465171813965,0.12528400123119354,0.661527156829834
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2003,4084,8168,True,True,0.6181875467300415,22.938053131103516,0.12263371050357819,0.666470468044281
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2001,4084,8168,False,True,0.6209501028060913,22.929119110107422,0.12373337894678116,0.6777368783950806
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2001,4084,8168,True,True,0.6176949739456177,22.924985885620117,0.12212561815977097,0.656190037727356
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2001,4084,8168,True,True,0.6209501028060913,22.929119110107422,0.12373337894678116,0.6777368783950806
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2001,4084,8168,True,True,0.6176949739456177,22.924985885620117,0.12212561815977097,0.656190037727356
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2002,4084,8168,False,True,0.6202521324157715,22.900419235229492,0.12304213643074036,0.6656753420829773
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2002,4084,8168,True,True,0.6176949739456177,22.924985885620117,0.12212561815977097,0.656190037727356
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2002,4084,8168,True,True,0.6202521324157715,22.900419235229492,0.12304213643074036,0.6656753420829773
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2002,4084,8168,True,True,0.6176949739456177,22.924985885620117,0.12212561070919037,0.656190037727356
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404393553734,0.9092870950698853
actual_RX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2003,4084,8168,False,True,0.6210471391677856,22.891204833984375,0.12211829423904419,0.6544861793518066
actual_RX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2003,4084,8168,True,True,0.6176949739456177,22.924985885620117,0.12212561815977097,0.656190037727356
oracle_TX_AWGN,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2003,4084,8168,True,True,0.6210471391677856,22.891204833984375,0.12211830914020538,0.6544860601425171
oracle_TX_zero_noise,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2003,4084,8168,True,True,0.6176949739456177,22.924985885620117,0.12212563306093216,0.656190037727356
Dc_F_representation_reference,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,25.816272735595703,0.05047404766082764,0.90928715467453
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2001,4084,8168,False,True,0.8156576752662659,17.741058349609375,0.28536713123321533,0.6391522288322449
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2001,4084,8168,True,True,0.7249247431755066,18.7286376953125,0.25240635871887207,0.7090973854064941
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2001,4084,8168,True,True,0.6803529858589172,21.29216766357422,0.11406467109918594,0.9353288412094116
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2001,4084,8168,True,True,0.5898393392562866,22.01636505126953,0.10559716820716858,0.9518420696258545
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2002,4084,8168,False,True,0.7896204590797424,18.842113494873047,0.211259663105011,0.8271312117576599
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2002,4084,8168,True,True,0.6917343139648438,19.725482940673828,0.18259474635124207,0.8559255599975586
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2002,4084,8168,True,True,0.6865557432174683,20.764572143554688,0.12702807784080505,0.944012463092804
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2002,4084,8168,True,True,0.5898393392562866,22.01636505126953,0.10559716075658798,0.9518420696258545
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2003,4084,8168,False,True,0.7984861135482788,18.83670425415039,0.21542763710021973,0.8463176488876343
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2003,4084,8168,True,True,0.7058788537979126,19.443702697753906,0.19317592680454254,0.8075399398803711
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2003,4084,8168,True,True,0.6850103139877319,20.972091674804688,0.11755605041980743,0.9281481504440308
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2003,4084,8168,True,True,0.5898393392562866,22.01636505126953,0.10559716820716858,0.9518420696258545
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2001,4084,8168,False,True,0.6347399353981018,21.836164474487305,0.10472489148378372,0.9526817798614502
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2001,4084,8168,True,True,0.5683004856109619,22.395008087158203,0.09533517062664032,0.959240734577179
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2001,4084,8168,True,True,0.6347399353981018,21.836164474487305,0.10472489148378372,0.9526817798614502
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2001,4084,8168,True,True,0.5683004856109619,22.395008087158203,0.09533517062664032,0.959240734577179
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2002,4084,8168,False,True,0.6378179788589478,21.56576919555664,0.10722356289625168,0.9551717042922974
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2002,4084,8168,True,True,0.5683004856109619,22.395008087158203,0.09533517062664032,0.959240734577179
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2002,4084,8168,True,True,0.6378179788589478,21.56576919555664,0.10722356289625168,0.9551717042922974
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2002,4084,8168,True,True,0.5683004856109619,22.395008087158203,0.09533517062664032,0.959240734577179
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2003,4084,8168,False,True,0.6376123428344727,21.594045639038086,0.10594050586223602,0.9390334486961365
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2003,4084,8168,True,True,0.5683004856109619,22.395008087158203,0.09533517062664032,0.959240734577179
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2003,4084,8168,True,True,0.6376123428344727,21.594045639038086,0.10594052076339722,0.9390334486961365
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2003,4084,8168,True,True,0.5683004856109619,22.395008087158203,0.09533517062664032,0.959240734577179
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2001,4084,8168,False,True,0.6042326092720032,22.21416473388672,0.09507930278778076,0.9616796374320984
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2001,4084,8168,True,True,0.561501145362854,22.558786392211914,0.09175209701061249,0.9617239832878113
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2001,4084,8168,True,True,0.6042326092720032,22.21416473388672,0.09507930278778076,0.9616796374320984
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2001,4084,8168,True,True,0.561501145362854,22.558786392211914,0.09175210446119308,0.9617239832878113
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2002,4084,8168,False,True,0.6060303449630737,21.997386932373047,0.09898599237203598,0.9628227353096008
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2002,4084,8168,True,True,0.561501145362854,22.558786392211914,0.09175210446119308,0.9617239832878113
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2002,4084,8168,True,True,0.6060303449630737,21.997386932373047,0.09898599237203598,0.9628227353096008
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2002,4084,8168,True,True,0.561501145362854,22.558786392211914,0.09175210446119308,0.9617239832878113
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2003,4084,8168,False,True,0.6055161356925964,21.981706619262695,0.09953963756561279,0.9497791528701782
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2003,4084,8168,True,True,0.561501145362854,22.558786392211914,0.09175210446119308,0.9617239832878113
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2003,4084,8168,True,True,0.6055161356925964,21.981706619262695,0.09953963756561279,0.9497791528701782
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2003,4084,8168,True,True,0.561501145362854,22.558786392211914,0.09175209701061249,0.9617239832878113
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,4084,8168,False,True,0.5722998976707458,22.52767562866211,0.09114895761013031,0.9656212329864502
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,4084,8168,True,True,0.559104323387146,22.629276275634766,0.08927524089813232,0.963840126991272
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,4084,8168,True,True,0.5722998976707458,22.52767562866211,0.09114895761013031,0.9656212329864502
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,4084,8168,True,True,0.559104323387146,22.629276275634766,0.08927524089813232,0.963840126991272
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,4084,8168,False,True,0.5729691982269287,22.44285774230957,0.09300900995731354,0.9650091528892517
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,4084,8168,True,True,0.559104323387146,22.629276275634766,0.08927524089813232,0.963840126991272
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,4084,8168,True,True,0.5729691982269287,22.44285774230957,0.09300900995731354,0.9650091528892517
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,4084,8168,True,True,0.559104323387146,22.629276275634766,0.08927524089813232,0.963840126991272
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,4084,8168,False,True,0.5724361538887024,22.4003963470459,0.09286054968833923,0.9585443735122681
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,4084,8168,True,True,0.559104323387146,22.629276275634766,0.08927524089813232,0.963840126991272
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,4084,8168,True,True,0.5724361538887024,22.4003963470459,0.09286054968833923,0.9585443735122681
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,4084,8168,True,True,0.559104323387146,22.629276275634766,0.08927524089813232,0.963840126991272
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,4084,8168,False,True,0.5624672174453735,22.612211227416992,0.08972164243459702,0.9659776091575623
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,4084,8168,True,True,0.5592615008354187,22.633102416992188,0.08924378454685211,0.9638104438781738
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,4084,8168,True,True,0.5624672174453735,22.612211227416992,0.08972164243459702,0.9659776091575623
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,4084,8168,True,True,0.5592615008354187,22.633102416992188,0.08924378454685211,0.9638104438781738
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,4084,8168,False,True,0.5627955198287964,22.57887840270996,0.09081617742776871,0.9648208022117615
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,4084,8168,True,True,0.5592615008354187,22.633102416992188,0.08924378454685211,0.9638104438781738
oracle_TX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,4084,8168,True,True,0.5627955198287964,22.57887840270996,0.09081617742776871,0.9648208022117615
oracle_TX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,4084,8168,True,True,0.5592615008354187,22.633102416992188,0.08924378454685211,0.9638104438781738
Dc_F_representation_reference,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,27.742595672607422,0.029140334576368332,0.9875568151473999
actual_RX_AWGN,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2003,4084,8168,False,True,0.5624147653579712,22.535364151000977,0.0904754102230072,0.9633078575134277
actual_RX_zero_noise,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2003,4084,8168,True,True,0.5592615008354187,22.633102416992188,0.08924378454685211,0.9638104438781738
