region,arm,control,metric,difference,ci_low,ci_high,source_images,involves_expected_reference
snr_13,lpips_0p01__unconditioned,expected_mix_01,dino,-0.10028972826241261,-0.11333251640785184,-0.08743779534872456,100,True
snr_13,lpips_0p01__unconditioned,expected_mix_01,mse,-0.0009408908847576359,-0.0012012477885460472,-0.0007040067630976434,100,True
snr_13,lpips_0p01__unconditioned,expected_mix_12,psnr_db,-0.5181584405974582,-0.6316372005100832,-0.3979982272141232,100,True
snr_13,lpips_0p01__unconditioned,expected_mix_12,lpips,0.050255082897265935,0.04528757316128784,0.0552739282447797,100,True
snr_13,lpips_0p01__unconditioned,expected_mix_12,dino,-0.06865312089414133,-0.08210753446108565,-0.05532724229440724,100,True
snr_13,lpips_0p01__unconditioned,expected_mix_12,mse,0.00024068420699588047,5.577171779886119e-05,0.00042189119879578374,100,True
snr_13,lpips_0p01__unconditioned,perceptual_deepjscc,psnr_db,-4.653770437240601,-4.836652990023295,-4.470164049545925,100,False
snr_13,lpips_0p01__unconditioned,perceptual_deepjscc,lpips,0.0480760965993007,0.03913714127863447,0.05684572476521135,100,False
snr_13,lpips_0p01__unconditioned,perceptual_deepjscc,dino,0.07283251985907553,0.04806047482540211,0.09929380162681142,100,False
snr_13,lpips_0p01__unconditioned,perceptual_deepjscc,mse,0.005524939468906479,0.0048214191014247995,0.006288893108782893,100,False
snr_13,lpips_0p01__unconditioned,raw_adaptive,psnr_db,0.5697739823659259,0.44012378104527766,0.7073384299278257,100,False
snr_13,lpips_0p01__unconditioned,raw_adaptive,lpips,0.050828296691179276,0.04642851244285702,0.05537692928283165,100,False
snr_13,lpips_0p01__unconditioned,raw_adaptive,dino,-0.10587296068668364,-0.11895361079275608,-0.09302999366323153,100,False
snr_13,lpips_0p01__unconditioned,raw_adaptive,mse,-0.0011494154046973273,-0.001429520714967191,-0.0008930054874852872,100,False
snr_13,lpips_0p01__unconditioned,raw_m7,psnr_db,3.711802523930867,3.453357641617457,3.9670029720465334,100,False
snr_13,lpips_0p01__unconditioned,raw_m7,lpips,-0.047080428265035154,-0.050278499563535056,-0.043968672492851815,100,False
snr_13,lpips_0p01__unconditioned,raw_m7,dino,-0.03191585600376129,-0.04224942523737747,-0.021478179976344113,100,False
snr_13,lpips_0p01__unconditioned,raw_m7,mse,-0.010526751208244943,-0.01179655704009877,-0.0093364908839487,100,False
snr_13,lpips_0p01__unconditioned,raw_m8,psnr_db,2.12187821706136,1.9599815123081206,2.287812037388483,100,False
snr_13,lpips_0p01__unconditioned,raw_m8,lpips,0.009582589101046323,0.0062958731499190125,0.012916588712949303,100,False
snr_13,lpips_0p01__unconditioned,raw_m8,dino,-0.07174385070800782,-0.08444862987101076,-0.05906890965004763,100,False
snr_13,lpips_0p01__unconditioned,raw_m8,mse,-0.005001622811301545,-0.005670759637798018,-0.004389280448903556,100,False
snr_13,lpips_0p01__unconditioned,raw_m9,psnr_db,0.5697739823659259,0.44012378104527766,0.7073384299278257,100,False
snr_13,lpips_0p01__unconditioned,raw_m9,lpips,0.050828296691179276,0.04642851244285702,0.05537692928283165,100,False
snr_13,lpips_0p01__unconditioned,raw_m9,dino,-0.10587296068668364,-0.11895361079275608,-0.09302999366323153,100,False
snr_13,lpips_0p01__unconditioned,raw_m9,mse,-0.0011494154046973273,-0.001429520714967191,-0.0008930054874852872,100,False
snr_13,lpips_0p03__conditioned,arithmetic_adaptive,psnr_db,0.785766789118449,0.6540617187023163,0.92477948141098,100,False
snr_13,lpips_0p03__conditioned,arithmetic_adaptive,lpips,0.04323098725949724,0.03925582322711125,0.047327584965930626,100,False
snr_13,lpips_0p03__conditioned,arithmetic_adaptive,dino,-0.10009510576725006,-0.11307750473419828,-0.08741744472086431,100,False
snr_13,lpips_0p03__conditioned,arithmetic_adaptive,mse,-0.0016323332048549686,-0.00197842722051885,-0.0013155504155729465,100,False
snr_13,lpips_0p03__conditioned,expected_mix_07,psnr_db,0.07172508700097747,-0.046078247857778296,0.19375212410438564,100,True
snr_13,lpips_0p03__conditioned,expected_mix_07,lpips,0.042854770369142765,0.038732880225682303,0.047126100865569655,100,True
snr_13,lpips_0p03__conditioned,expected_mix_07,dino,-0.07566664201615081,-0.08846686034194756,-0.06315949665030504,100,True
snr_13,lpips_0p03__conditioned,expected_mix_07,mse,-0.0007199703853495301,-0.0009637446411406269,-0.0004922247446233427,100,True
snr_13,lpips_0p03__conditioned,expected_mix_12,psnr_db,-0.3021656338449352,-0.4133996043233965,-0.18712902671861298,100,True
snr_13,lpips_0p03__conditioned,expected_mix_12,lpips,0.0426577734655839,0.03838316241574908,0.047082793448395145,100,True
snr_13,lpips_0p03__conditioned,expected_mix_12,dino,-0.06287526597470774,-0.07586966929835363,-0.05011135424690682,100,True
snr_13,lpips_0p03__conditioned,expected_mix_12,mse,-0.00024223359316176096,-0.0004458286374896693,-4.743295477037433e-05,100,True
snr_13,lpips_0p03__conditioned,lpips_0p01__unconditioned,psnr_db,0.2159928067525229,0.18368235516548168,0.24828151671091694,100,False
snr_13,lpips_0p03__conditioned,lpips_0p01__unconditioned,lpips,-0.007597309431682031,-0.009134854201227427,-0.00611837635654956,100,False
snr_13,lpips_0p03__conditioned,lpips_0p01__unconditioned,dino,0.005777854919433586,0.0010601368894179628,0.010390414039293918,100,False
snr_13,lpips_0p03__conditioned,lpips_0p01__unconditioned,mse,-0.00048291780015764145,-0.0005849049709407459,-0.0003887757384218276,100,False
snr_13,lpips_0p03__conditioned,lpips_0p03__unconditioned,psnr_db,0.27803753852844243,0.24434653902053846,0.3117318287690477,100,False
snr_13,lpips_0p03__conditioned,lpips_0p03__unconditioned,lpips,-0.0024175717371205494,-0.003650862492776166,-0.0012278834568957484,100,False
snr_13,lpips_0p03__conditioned,lpips_0p03__unconditioned,dino,0.004159453312555949,-0.000733893906076735,0.008925996020436283,100,False
snr_13,lpips_0p03__conditioned,lpips_0p03__unconditioned,mse,-0.000594453505667237,-0.0007072649577312408,-0.0004908670011451857,100,False
snr_13,lpips_0p03__conditioned,lpips_0p1__unconditioned,psnr_db,0.5063531589508057,0.4676774043242137,0.5450494271119437,100,False
snr_13,lpips_0p03__conditioned,lpips_0p1__unconditioned,lpips,0.0015126805069545877,0.00010574671517436398,0.002964761641186967,100,False
snr_13,lpips_0p03__conditioned,lpips_0p1__unconditioned,dino,0.004135005275408426,-0.0014784137705961856,0.009441401566068331,100,False
snr_13,lpips_0p03__conditioned,lpips_0p1__unconditioned,mse,-0.0010149406956043094,-0.0011740037118433977,-0.0008691838729816178,100,False
snr_13,lpips_0p03__conditioned,perceptual_deepjscc,psnr_db,-4.437777630488077,-4.604456255515417,-4.269401581684749,100,False
snr_13,lpips_0p03__conditioned,perceptual_deepjscc,lpips,0.04047878716761868,0.03220969296852127,0.048464109105213225,100,False
snr_13,lpips_0p03__conditioned,perceptual_deepjscc,dino,0.07861037477850914,0.05452630710601805,0.10388009675840536,100,False
snr_13,lpips_0p03__conditioned,perceptual_deepjscc,mse,0.005042021668748837,0.004422802677059814,0.005715340583176197,100,False
snr_13,lpips_0p03__conditioned,raw_adaptive,psnr_db,0.785766789118449,0.6540617187023163,0.92477948141098,100,False
snr_13,lpips_0p03__conditioned,raw_adaptive,lpips,0.04323098725949724,0.03925582322711125,0.047327584965930626,100,False
snr_13,lpips_0p03__conditioned,raw_adaptive,dino,-0.10009510576725006,-0.11307750473419828,-0.08741744472086431,100,False
snr_13,lpips_0p03__conditioned,raw_adaptive,mse,-0.0016323332048549686,-0.00197842722051885,-0.0013155504155729465,100,False
snr_13,lpips_0p03__conditioned,raw_m7,psnr_db,3.9277953306833906,3.662141873757044,4.191340982516606,100,False
snr_13,lpips_0p03__conditioned,raw_m7,lpips,-0.054677737696717174,-0.05837193331479406,-0.051000031961904224,100,False
snr_13,lpips_0p03__conditioned,raw_m7,dino,-0.026138001084327702,-0.03693819997708003,-0.01553712722162407,100,False
snr_13,lpips_0p03__conditioned,raw_m7,mse,-0.011009669008402582,-0.012368079703593526,-0.009747407154651664,100,False
snr_13,lpips_0p03__conditioned,raw_m8,psnr_db,2.3378710238138836,2.1667605394522345,2.513939380963644,100,False
snr_13,lpips_0p03__conditioned,raw_m8,lpips,0.0019852796693642927,-0.0012834169650450349,0.005241067374746004,100,False
snr_13,lpips_0p03__conditioned,raw_m8,dino,-0.06596599578857423,-0.07874825436870257,-0.053048112536470106,100,False
snr_13,lpips_0p03__conditioned,raw_m8,mse,-0.005484540611459187,-0.006236152493476522,-0.004799751324823254,100,False
snr_13,lpips_0p03__conditioned,raw_m9,psnr_db,0.785766789118449,0.6540617187023163,0.92477948141098,100,False
snr_13,lpips_0p03__conditioned,raw_m9,lpips,0.04323098725949724,0.03925582322711125,0.047327584965930626,100,False
snr_13,lpips_0p03__conditioned,raw_m9,dino,-0.10009510576725006,-0.11307750473419828,-0.08741744472086431,100,False
snr_13,lpips_0p03__conditioned,raw_m9,mse,-0.0016323332048549686,-0.00197842722051885,-0.0013155504155729465,100,False
snr_13,lpips_0p03__unconditioned,arithmetic_adaptive,psnr_db,0.5077292505900064,0.3781863491535188,0.6448904025554655,100,False
snr_13,lpips_0p03__unconditioned,arithmetic_adaptive,lpips,0.045648558996617794,0.041551408648801344,0.049908979234285646,100,False
snr_13,lpips_0p03__unconditioned,arithmetic_adaptive,dino,-0.10425455907980602,-0.11725279280046624,-0.09163013651967052,100,False
snr_13,lpips_0p03__unconditioned,arithmetic_adaptive,mse,-0.0010378796991877318,-0.001313262279655006,-0.0007868871741853053,100,False
snr_13,lpips_0p03__unconditioned,expected_mix_05,psnr_db,0.38951990427505734,0.26280919656998947,0.5243603054860736,100,True
snr_13,lpips_0p03__unconditioned,expected_mix_05,lpips,0.04558627642607666,0.04143631788407414,0.0498977870309302,100,True
snr_13,lpips_0p03__unconditioned,expected_mix_05,dino,-0.10021043571427624,-0.113098082784701,-0.08761589868806198,100,True
snr_13,lpips_0p03__unconditioned,expected_mix_05,mse,-0.0008868383634002323,-0.0011466070180479327,-0.0006493269231160465,100,True
snr_13,lpips_0p03__unconditioned,expected_mix_12,psnr_db,-0.5802031723733778,-0.695329836020423,-0.45896790992186043,100,True
snr_13,lpips_0p03__unconditioned,expected_mix_12,lpips,0.04507534520270445,0.04050594534167592,0.049760960837428016,100,True
snr_13,lpips_0p03__unconditioned,expected_mix_12,dino,-0.06703471928726368,-0.08026626164129032,-0.05390673361359883,100,True
snr_13,lpips_0p03__unconditioned,expected_mix_12,mse,0.00035221991250547604,0.00016467358926014703,0.0005382452492368367,100,True
snr_13,lpips_0p03__unconditioned,perceptual_deepjscc,psnr_db,-4.715815169016519,-4.9019446106751765,-4.528082324345908,100,False
snr_13,lpips_0p03__unconditioned,perceptual_deepjscc,lpips,0.04289635890473922,0.0342472565555945,0.051423784324899316,100,False
snr_13,lpips_0p03__unconditioned,perceptual_deepjscc,dino,0.0744509214659532,0.049605234781901035,0.10062805615365504,100,False
snr_13,lpips_0p03__unconditioned,perceptual_deepjscc,mse,0.005636475174416074,0.004920969926229661,0.00641431703118067,100,False
snr_13,lpips_0p03__unconditioned,raw_adaptive,psnr_db,0.5077292505900064,0.3781863491535188,0.6448904025554655,100,False
snr_13,lpips_0p03__unconditioned,raw_adaptive,lpips,0.045648558996617794,0.041551408648801344,0.049908979234285646,100,False
snr_13,lpips_0p03__unconditioned,raw_adaptive,dino,-0.10425455907980602,-0.11725279280046624,-0.09163013651967052,100,False
snr_13,lpips_0p03__unconditioned,raw_adaptive,mse,-0.0010378796991877318,-0.001313262279655006,-0.0007868871741853053,100,False
snr_13,lpips_0p03__unconditioned,raw_m7,psnr_db,3.649757792154948,3.392927613814671,3.9030958166122436,100,False
snr_13,lpips_0p03__unconditioned,raw_m7,lpips,-0.052260165959596636,-0.05555082017245393,-0.04896073808086415,100,False
snr_13,lpips_0p03__unconditioned,raw_m7,dino,-0.03029745439688365,-0.04071280156075954,-0.01983722822368146,100,False
snr_13,lpips_0p03__unconditioned,raw_m7,mse,-0.010415215502735347,-0.01167560111596116,-0.009232835251477806,100,False
snr_13,lpips_0p03__unconditioned,raw_m8,psnr_db,2.0598334852854414,1.901842531998952,2.2224824991226195,100,False
snr_13,lpips_0p03__unconditioned,raw_m8,lpips,0.0044028514064848425,0.0013215877286468934,0.0075415783757343865,100,False
snr_13,lpips_0p03__unconditioned,raw_m8,dino,-0.07012544910113017,-0.08264466407895088,-0.05746755421161652,100,False
snr_13,lpips_0p03__unconditioned,raw_m8,mse,-0.0048900871057919485,-0.005544718794852994,-0.004288165926083095,100,False
snr_13,lpips_0p03__unconditioned,raw_m9,psnr_db,0.5077292505900064,0.3781863491535188,0.6448904025554655,100,False
