arm,image_id,snr_db,seed,psnr_db,lpips,dino,mse,p_deep,digital,actual_deployment,complex_uses_each_selected_frame,energy_each_selected_frame
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,1.0,2002,17.398471987641056,0.28613212201271465,0.6971165855250433,0.01921512692790433,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,1.0,2003,17.406673460706045,0.2864510784174333,0.7065599569237277,0.01920183223891583,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,4.0,2001,18.509366570741182,0.2342932904997436,0.7846824655644786,0.014750009917222548,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,4.0,2002,18.529623082864944,0.23475831185196439,0.7709111450400876,0.014722489111609182,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,4.0,2003,18.533168467870595,0.2359596282150422,0.7680740939595813,0.014717768118536314,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,7.0,2001,19.64514649519427,0.18194294127965052,0.8197597291879098,0.011295623070512188,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,7.0,2002,19.64317199889718,0.18212895470919666,0.8226465508787701,0.011297852402077736,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,7.0,2003,19.645062801372617,0.18277396829409825,0.8133219575692633,0.011295717415739781,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,13.0,2001,19.764553852404696,0.17872468692196058,0.8264595165694713,0.01117370085817061,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,13.0,2002,19.76201409690094,0.17900145420980718,0.834287170267505,0.011176047058814883,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,13.0,2003,19.76412391124612,0.17894439949932112,0.8275954613929692,0.011174097328075902,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,19.0,2001,19.806137166801374,0.17761279429487165,0.83104579459533,0.011136680402642023,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,19.0,2002,19.804221073669552,0.17771457207652627,0.8331873526251987,0.011138329861469754,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04371774/ILSVRC2012_val_00030870_n04371774,19.0,2003,19.805878784940763,0.1776400811531962,0.831440879623744,0.01113690251890369,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,1.0,2001,19.747966546775945,0.2449548875021555,0.8038204130414653,0.011222036927447207,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,1.0,2002,19.749834144422323,0.24447197977318436,0.8081987112686998,0.011220319884293992,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,1.0,2003,19.7427381598427,0.24475348091134044,0.7918365324709493,0.01122687266093163,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,4.0,2001,20.939965935445016,0.18240160688448112,0.8538742918835447,0.00849516184878294,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,4.0,2002,20.94825449180107,0.18212123828538357,0.8469032369541692,0.00848917337447229,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,4.0,2003,20.952064255420908,0.18207818346869153,0.8253951102893194,0.008486448745911248,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,7.0,2001,22.633667009577568,0.1283361459913914,0.8823876894078612,0.005645554059244245,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,7.0,2002,22.643049321640245,0.12843822116639594,0.8728741983607021,0.005639944263315555,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,7.0,2003,22.65060444896108,0.12821105745976166,0.8613335357285888,0.005635490961511681,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,13.0,2001,22.765930102813407,0.1246249967842193,0.8964295767724473,0.005574100695650639,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,13.0,2002,22.772154733025562,0.12495860286683214,0.8810460787504338,0.005571114304730824,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,13.0,2003,22.77802894424613,0.12439698571023186,0.8900762119047154,0.005568324607889762,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2001,22.813459850201987,0.12371616474383669,0.898909625468854,0.005552071212855313,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2002,22.815658312208726,0.12398894166474853,0.8868472941621846,0.0055510943068376945,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2003,22.819081415587103,0.1236684993117507,0.8919751458476359,0.005549580404109756,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2001,18.56186230011498,0.28083176716357366,0.6929716107355126,0.015054027167590528,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2002,18.577885104213905,0.2843788509778111,0.7051122094536679,0.015038242372589614,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2003,18.55194784135451,0.2830598177716879,0.6830803242130494,0.015064009877508847,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2001,20.88326772121888,0.2028629223809467,0.7698007003538734,0.008516425263536026,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2002,20.901222262154608,0.2046709008084323,0.7746014356499504,0.008501869294460548,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2003,20.88182615380483,0.20488814461360044,0.7593111643323114,0.008517613163597485,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2001,21.646232091236364,0.15388728233037943,0.798901465998473,0.007122984702488329,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2002,21.66123231848633,0.15453401305633566,0.7970335220721656,0.007112414857881487,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2003,21.650543496329277,0.15459592994439866,0.7905207869599342,0.00711991929171517,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2001,21.73664279834984,0.15057709879957468,0.8091343230418925,0.007063141398534104,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2002,21.74444900713563,0.15084037339187467,0.8042429357345526,0.007058389203256827,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2003,21.742929221196672,0.15108435611830487,0.8041484787179636,0.007059309513219433,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2001,21.766408858003466,0.1498326346378285,0.8129400861100916,0.007045351007120044,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2002,21.769872635014796,0.1499401840911062,0.8090662240386448,0.0070433381422175855,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2003,21.77036280443755,0.1501218955017824,0.8089033421082875,0.007043054243084054,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2001,16.828140736944874,0.2493108199499226,0.7682759110509706,0.023035132500194472,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2002,16.83307632586655,0.24818158888314576,0.7690137887647925,0.023029272670128383,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2003,16.80832928822784,0.25115580755394595,0.7674443462841641,0.023059150286505632,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2001,19.25154096140999,0.1625020650202554,0.8716997296919503,0.012852051045653725,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2002,19.258132436503963,0.16221764901988206,0.8724518456216345,0.012846499601595764,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2003,19.243682867669346,0.16319280181423523,0.8798786660444499,0.012858750304530665,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2001,21.522689181939967,0.1155575128313532,0.9110048657342601,0.007415400504877955,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2002,21.531854567960234,0.11554341109052152,0.9211511935345005,0.007409510296876262,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2003,21.518299036865315,0.11611324119223712,0.9204121180995158,0.007418254240043941,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,21.71827721075583,0.1115838793648932,0.9288345666451316,0.007307483020711893,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,21.724013235915727,0.11169200425393357,0.9372150705067657,0.007304823759511919,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,21.71902211184137,0.11208956823924371,0.937622727533506,0.007307136225961666,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,21.79301683640405,0.11049580061214527,0.938270637648158,0.0072747680685852955,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,21.796186251033312,0.11059191671697749,0.9414363043064328,0.007273469720483436,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2003,21.794807779896022,0.11079686249235056,0.9427770594487439,0.0072740335583891345,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2001,20.190747804510856,0.19731651264879005,0.8186492646753615,0.010322149965900713,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2002,20.11594117165963,0.19883870625171643,0.8299240617265371,0.01037798507460177,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2003,20.148516579999526,0.19984064685390976,0.8221141803365716,0.010352804167504788,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2001,22.86044056298339,0.1296431490415581,0.9144603725147291,0.005447264670809569,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2002,22.795032668085074,0.12985244572237917,0.9019178527949935,0.0054803146613570065,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2003,22.83179850353269,0.13057793679948332,0.9339465788278855,0.005461290222103727,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2001,25.07327471458854,0.08966798424573853,0.9333692978938732,0.0032160621079199807,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2002,25.020298872039053,0.08953829019106671,0.9254335478239696,0.0032353236429624775,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2003,25.058129000882246,0.0897531008705056,0.9504094316823797,0.0032213946368195292,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2001,25.328070255833286,0.08636240827491662,0.9539063456458755,0.003144048518734987,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2002,25.29891351848869,0.08620660369520497,0.9527024077400488,0.003150811597293003,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2003,25.32671942190813,0.08633962000024462,0.9617657837674161,0.003144354569354223,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2001,25.436074134297417,0.08533634825726935,0.9628888714208824,0.003121700948808,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2002,25.422478711754795,0.08524548644110899,0.9622911759696685,0.0031242955005225657,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2003,25.436380750915056,0.08539815107665019,0.9654004601079056,0.0031216431164588975,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2001,17.62451313020759,0.2248343781540956,0.8314641455648714,0.018887072300055225,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2002,17.66352853043155,0.22452399726994623,0.8351013395641314,0.0188445502668918,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2003,17.625845713143597,0.2258918742783809,0.8325181646312917,0.018885573383345046,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2001,20.394648218872597,0.13728613302517542,0.9175148755749893,0.009786726982612234,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2002,20.422459597588777,0.13717247580505043,0.9225722246671048,0.009767499924395299,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2003,20.400860334120765,0.13743543467153374,0.9219380435331266,0.009782353851237364,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2001,22.961674772007086,0.09574753194080576,0.9375434498629085,0.00531470902344965,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2002,22.9807861649262,0.09634503184570746,0.9373542995446031,0.005305806881902304,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2003,22.96484809756259,0.09588551838128226,0.9393164764240168,0.005313210966709051,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2001,23.297408756998987,0.0915055860183289,0.944920548561948,0.005193331386603159,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2002,23.30515995208892,0.0922931044875319,0.9442148789553093,0.0051912607422541,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2003,23.295562799811165,0.09146010062208357,0.9463913257063921,0.005193828511985651,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2001,23.446245834205936,0.09031484086852293,0.947207617491434,0.005157933586425661,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2002,23.448597604521492,0.09076369400351833,0.9464846583316856,0.005157442426727359,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2003,23.44522482172747,0.09024504101974658,0.9476064667863592,0.0051581474280832365,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2001,16.136262192922757,0.2737226966126295,0.7549828465380337,0.026023435051089252,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2002,16.15187695705008,0.27041246419524667,0.7420289666332691,0.02599366404468792,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2003,16.1482721259655,0.2690049014701251,0.7581674160064945,0.026000467636436386,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2001,17.866017919275375,0.20688621633397006,0.8122194526088988,0.017293609020547523,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2002,17.88583745057332,0.20505041125886037,0.8060805042725702,0.017265684396605148,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2003,17.875111604981143,0.20386788974810865,0.8184514321032895,0.017280680727242377,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2001,19.559012241120755,0.15883699315990374,0.9040637682196002,0.011568009774866335,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2002,19.577060644286377,0.1579618582303948,0.9007192744587552,0.011548445398174817,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2003,19.56350980630295,0.15688055637953147,0.904542204863619,0.011563078655177873,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2001,19.766020696029976,0.15270127541160905,0.9143586215917722,0.011375665139111108,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2002,19.775609765726827,0.1524794362681026,0.9106942548028697,0.01136827845262358,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2003,19.76632418390662,0.15183489932733715,0.9127584009363688,0.011375429522319496,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2001,19.845814542029316,0.1509879464916136,0.9163547990862316,0.011317684137674606,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2002,19.850069629784294,0.15084682927320006,0.9139282486017566,0.01131480570504539,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2003,19.845320722408733,0.1504475084264906,0.9150145409574643,0.011318019529130415,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2001,18.373649111242802,0.23734352460200997,0.8310417185896187,0.015777739994852723,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2002,18.38518556148144,0.23579135945284682,0.8426008196094263,0.015766200343506932,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2003,18.356229845745858,0.2349099914846343,0.8439962136504906,0.015795594601862483,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2001,20.115466201174723,0.19168250891173047,0.855176846793218,0.010425632582923268,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2002,20.11854436085826,0.190874354704996,0.8536147739642332,0.010423293258646315,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2003,20.100000573701557,0.1906346841821395,0.870607992933321,0.010437571403875927,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2001,21.154705430094282,0.13984474808111058,0.9142585485932054,0.008196393359630658,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2002,21.149876218366483,0.1398012991163829,0.9109785932631723,0.008199336438054473,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2003,21.14090533574482,0.1391507593112189,0.9201420727068954,0.00820486753664573,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2001,21.31050656330218,0.1359848614601687,0.9265806468801986,0.00811321959603078,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2002,21.30106298006166,0.13627887654383963,0.9291568962144788,0.00811766363521543,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2003,21.299951494822718,0.13576315675475192,0.930159274758934,0.008118191352125128,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2001,21.363661526273706,0.13508421486620123,0.9301322486290258,0.008089482449786365,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2002,21.35649670939216,0.13519323091682095,0.9316122001546205,0.008092559434935597,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2003,21.35724499994711,0.13493228047391992,0.9325145160215349,0.008092236336426474,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2001,17.033069131665243,0.30005946414964635,0.6388011307466873,0.021910481440686056,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2002,16.99887303548926,0.3040587406632434,0.6191279821590016,0.02195146327264921,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2003,16.976216779021332,0.30639134540325835,0.6184256022116787,0.021979944871558618,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2001,18.65386585548817,0.24053730245720306,0.7273422766465307,0.015013788480600199,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2002,18.623621619918943,0.24334230227496398,0.7145464959352359,0.015039666361273829,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2003,18.607025995489277,0.24457686965889058,0.7142253314867412,0.015054436331768407,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2001,20.824623190861868,0.16022821115476632,0.8064404349108922,0.008872288307013204,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2002,20.806532288964384,0.16131471433384195,0.8032161817626853,0.008883964059344246,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2003,20.7927462739494,0.16228280098072365,0.7970908035256519,0.008893103425447475,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2001,21.034491054313296,0.15653625909571905,0.8223182903058482,0.008759923145867614,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2002,21.03002321217057,0.1562283938333994,0.8240816454722623,0.008761924830826938,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2003,21.02583539234701,0.1566239565244199,0.819304123153004,0.008763814787192618,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2001,21.118429439219078,0.15524803461848205,0.827949616711052,0.008724986390980134,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2002,21.11790589655903,0.15502590011856646,0.8283321867754807,0.008725189346772742,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2003,21.117977857601943,0.15510196356015768,0.8271753022010438,0.008725161439847607,0.13669677995602433,arithmetic_adaptive,False,3060,6120
expected_mix_07,n07590611/ILSVRC2012_val_00030972_n07590611,1.0,2001,16.768927265167893,0.2608105531595317,0.6337242406986108,0.022739062110907236,0.13669677995602433,arithmetic_adaptive,False,3060,6120
