source_index,image_id,snr_db,noise_seed,method,tx_ms,rx_ms,total_ms,header_ok,tx_extra
22,n02106550/ILSVRC2012_val_00014315_n02106550,13,2001,raw_N4084_m8_Dc,55.833666992839426,70.64985297620296,126.48351996904239,1,raw
22,n02106550/ILSVRC2012_val_00014315_n02106550,13,2001,arithmetic_N4084_m8_Dc,119.08125301124528,134.80648200493306,253.88773501617834,1,arithmetic
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,m8_D0,56.62828602362424,60.156692983582616,116.78497900720686,1,base
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,m8_Dc_only,55.77053799061105,59.84811199596152,115.61864998657256,1,base
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,m8_receiver_only_refiner,55.462897988036275,60.367021011188626,115.8299189992249,1,base
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,m8_plus_latent_512,55.75561599107459,60.494692996144295,116.25030898721889,1,enhancement512
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,m8_plus_latent_1024,55.73221098165959,60.49608503235504,116.22829601401463,1,enhancement1024
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,raw_N3060_m8_Dc,55.69895403459668,70.3375149751082,126.03646900970489,1,raw
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,arithmetic_N3060_m8_Dc,117.93402500916272,132.04098399728537,249.9750090064481,1,arithmetic
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,raw_N3060_m9_Dc,56.190771982073784,71.8528950237669,128.0436670058407,1,raw
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,arithmetic_N3060_m9_Dc,118.80727496463805,139.9489510222338,258.75622598687187,1,arithmetic
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,raw_N3572_m8_Dc,56.134356011170894,71.0298219928518,127.16417800402269,1,raw
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,arithmetic_N3572_m8_Dc,118.0685720173642,132.27888802066445,250.34746003802866,1,arithmetic
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,raw_N4084_m8_Dc,56.05773499701172,70.97255700500682,127.03029200201854,1,raw
22,n02106550/ILSVRC2012_val_00014315_n02106550,19,2001,arithmetic_N4084_m8_Dc,118.30607295269147,132.4331489740871,250.73922192677855,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,m8_D0,56.209772010333836,60.44537597335875,116.65514798369259,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,m8_Dc_only,56.65734503418207,59.83724299585447,116.49458803003654,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,m8_receiver_only_refiner,69.3893600255251,62.90721899131313,132.29657901683822,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,m8_plus_latent_512,56.342422030866146,60.654463013634086,116.99688504450023,1,enhancement512
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,m8_plus_latent_1024,55.67955499282107,60.194303980097175,115.87385897291824,1,enhancement1024
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,raw_N3060_m8_Dc,55.20098999841139,70.07028494263068,125.27127494104207,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,arithmetic_N3060_m8_Dc,119.47385600069538,132.48886598739773,251.9627219880931,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,raw_N3060_m9_Dc,56.40006501926109,72.68747099442407,129.08753601368517,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,arithmetic_N3060_m9_Dc,122.12911603273824,140.39732603123412,262.52644206397235,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,raw_N3572_m8_Dc,55.59205199824646,70.65038103610277,126.24243303434923,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,arithmetic_N3572_m8_Dc,118.22234402643517,131.14455295726657,249.36689698370174,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,raw_N4084_m8_Dc,55.54096697596833,70.89923298917711,126.44019996514544,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,1,2001,arithmetic_N4084_m8_Dc,117.78828199021518,132.20547599485144,249.99375798506662,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,m8_D0,55.808370001614094,60.251121991313994,116.05949199292809,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,m8_Dc_only,56.04195001069456,59.736945026088506,115.77889503678307,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,m8_receiver_only_refiner,55.2503090002574,59.938410005997866,115.18871900625527,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,m8_plus_latent_512,55.62006897525862,60.26928604114801,115.88935501640663,1,enhancement512
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,m8_plus_latent_1024,55.358053010422736,60.05036400165409,115.40841701207682,1,enhancement1024
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,raw_N3060_m8_Dc,55.49929401604459,70.14920201618224,125.64849603222683,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,arithmetic_N3060_m8_Dc,117.46389896143228,131.53739599511027,249.00129495654255,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,raw_N3060_m9_Dc,55.70771102793515,71.4706729631871,127.17838399112225,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,arithmetic_N3060_m9_Dc,117.98444599844515,139.59027995588258,257.57472595432773,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,raw_N3572_m8_Dc,55.888334987685084,70.88774302974343,126.77607801742852,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,arithmetic_N3572_m8_Dc,117.2832339652814,133.7047800188884,250.9880139841698,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,raw_N4084_m8_Dc,55.99474301561713,71.102308051195,127.09705106681213,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,4,2001,arithmetic_N4084_m8_Dc,118.42473701108247,131.48127601016313,249.9060130212456,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,m8_D0,55.715275986585766,59.82562102144584,115.5408970080316,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,m8_Dc_only,55.54365296848118,59.62073500268161,115.1643879711628,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,m8_receiver_only_refiner,55.17881899140775,60.20726996939629,115.38608896080405,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,m8_plus_latent_512,55.62231602380052,60.16298197209835,115.78529799589887,1,enhancement512
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,m8_plus_latent_1024,55.57288497220725,60.1611029705964,115.73398794280365,1,enhancement1024
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,raw_N3060_m8_Dc,55.48983800690621,70.26179897366092,125.75163698056713,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,arithmetic_N3060_m8_Dc,117.39874503109604,131.2166130519472,248.61535808304325,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,raw_N3060_m9_Dc,55.58558303164318,71.47944398457184,127.06502701621503,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,arithmetic_N3060_m9_Dc,118.83265495998785,139.07657196978107,257.9092269297689,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,raw_N3572_m8_Dc,55.411525012459606,70.52699197083712,125.93851698329672,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,arithmetic_N3572_m8_Dc,117.90800298331305,132.09529704181477,250.00330002512783,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,raw_N4084_m8_Dc,55.9248179779388,70.11433597654104,126.03915395447984,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,7,2001,arithmetic_N4084_m8_Dc,117.67602601321414,132.072951993905,249.74897800711915,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,m8_D0,55.80748099600896,60.00492302700877,115.81240402301773,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,m8_Dc_only,55.18738197861239,59.5137529890053,114.70113496761769,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,m8_receiver_only_refiner,55.26820302475244,60.047380975447595,115.31558400020003,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,m8_plus_latent_512,55.552679987158626,60.21450203843415,115.76718202559277,1,enhancement512
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,m8_plus_latent_1024,56.90797098213807,61.01505598053336,117.92302696267143,1,enhancement1024
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,raw_N3060_m8_Dc,56.331950007006526,70.5085099907592,126.84045999776572,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,arithmetic_N3060_m8_Dc,122.93916800990701,134.9780120071955,257.9171800171025,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,raw_N3060_m9_Dc,56.143836001865566,72.1429520053789,128.28678800724447,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,arithmetic_N3060_m9_Dc,122.48888402245939,143.4603050001897,265.9491890226491,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,raw_N3572_m8_Dc,56.19062698679045,70.75137598440051,126.94200297119096,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,arithmetic_N3572_m8_Dc,119.76767203304917,132.53791502211243,252.3055870551616,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,raw_N4084_m8_Dc,56.03660497581586,70.80911501543596,126.84571999125183,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,13,2001,arithmetic_N4084_m8_Dc,119.4023399730213,131.49198098108172,250.89432095410302,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,m8_D0,55.854785023257136,60.04029599716887,115.895081020426,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,m8_Dc_only,55.74599502142519,60.47118501737714,116.21718003880233,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,m8_receiver_only_refiner,55.39540603058413,60.02969003748149,115.42509606806561,1,base
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,m8_plus_latent_512,55.695532995741814,60.21010095719248,115.9056339529343,1,enhancement512
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,m8_plus_latent_1024,55.763808952178806,59.99976897146553,115.76357792364433,1,enhancement1024
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,raw_N3060_m8_Dc,55.238404020201415,70.0421939836815,125.28059800388291,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,arithmetic_N3060_m8_Dc,117.27680801413953,131.23591500334442,248.51272301748395,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,raw_N3060_m9_Dc,55.74425496160984,71.41358102671802,127.15783598832786,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,arithmetic_N3060_m9_Dc,119.47072896873578,139.21509397914633,258.6858229478821,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,raw_N3572_m8_Dc,56.95599998580292,71.30380999296904,128.25980997877195,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,arithmetic_N3572_m8_Dc,118.87813196517527,131.51457702042535,250.39270898560062,1,arithmetic
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,raw_N4084_m8_Dc,55.55002897744998,71.06997899245471,126.62000796990469,1,raw
33,n02398521/ILSVRC2012_val_00018354_n02398521,19,2001,arithmetic_N4084_m8_Dc,119.97590796090662,133.06206499692053,253.03797295782715,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,m8_D0,55.738534952979535,59.73879597149789,115.47733092447743,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,m8_Dc_only,55.17374200280756,59.438559983391315,114.61230198619887,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,m8_receiver_only_refiner,55.16650096978992,60.02027599606663,115.18677696585655,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,m8_plus_latent_512,55.41999900015071,59.8955070017837,115.31550600193441,1,enhancement512
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,m8_plus_latent_1024,55.43028895044699,60.16952596837655,115.59981491882354,1,enhancement1024
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,raw_N3060_m8_Dc,55.384821025654674,70.3358689788729,125.72069000452757,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,arithmetic_N3060_m8_Dc,119.03950804844499,131.89947605133057,250.93898409977555,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,raw_N3060_m9_Dc,58.262202015612274,72.3147329990752,130.57693501468748,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,arithmetic_N3060_m9_Dc,118.37442399701104,139.94240103056654,258.3168250275776,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,raw_N3572_m8_Dc,55.86668796604499,70.63686201581731,126.5035499818623,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,arithmetic_N3572_m8_Dc,117.08207399351522,132.2752709966153,249.3573449901305,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,raw_N4084_m8_Dc,55.74344703927636,70.70157997077331,126.44502701004967,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,1,2001,arithmetic_N4084_m8_Dc,117.38235602388158,130.993528990075,248.37588501395658,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,m8_D0,55.822961032390594,59.906299982685596,115.72926101507619,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,m8_Dc_only,56.69235298410058,60.66539598396048,117.35774896806106,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,m8_receiver_only_refiner,55.473426007665694,60.887863975949585,116.36128998361528,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,m8_plus_latent_512,55.545240989886224,61.0878870356828,116.63312802556902,1,enhancement512
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,m8_plus_latent_1024,56.77327199373394,60.534917982295156,117.3081899760291,1,enhancement1024
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,raw_N3060_m8_Dc,55.5810559890233,69.92239702958614,125.50345301860943,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,arithmetic_N3060_m8_Dc,116.95802002213895,131.61516399122775,248.5731840133667,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,raw_N3060_m9_Dc,56.17323098704219,71.35533198015764,127.52856296719983,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,arithmetic_N3060_m9_Dc,118.56545397313312,139.12970997625962,257.69516394939274,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,raw_N3572_m8_Dc,55.49372697714716,70.73626696364954,126.2299939407967,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,arithmetic_N3572_m8_Dc,117.78464104281738,134.6065709949471,252.3912120377645,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,raw_N4084_m8_Dc,55.727479979395866,70.3616010141559,126.08908099355176,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,4,2001,arithmetic_N4084_m8_Dc,119.7338190395385,133.07451602304354,252.80833506258205,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,m8_D0,55.98202598048374,59.652436000760645,115.63446198124439,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,m8_Dc_only,55.09074300061911,59.54200599808246,114.63274899870157,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,m8_receiver_only_refiner,55.2431300166063,60.00469403807074,115.24782405467704,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,m8_plus_latent_512,55.51231699064374,60.118048975709826,115.63036596635357,1,enhancement512
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,m8_plus_latent_1024,55.54836202645674,60.000284982379526,115.54864700883627,1,enhancement1024
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,raw_N3060_m8_Dc,55.36546098301187,71.0669260006398,126.43238698365167,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,arithmetic_N3060_m8_Dc,117.22731904592365,131.97000895161182,249.19732799753547,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,raw_N3060_m9_Dc,55.783057992812246,72.09831901127473,127.88137700408697,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,arithmetic_N3060_m9_Dc,120.2059980132617,140.47140901675448,260.6774070300162,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,raw_N3572_m8_Dc,55.850463977549225,70.75822702609003,126.60869100363925,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,arithmetic_N3572_m8_Dc,117.59770702337846,132.24949897266924,249.8472059960477,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,raw_N4084_m8_Dc,56.35154200717807,70.59578801272437,126.94733001990244,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,7,2001,arithmetic_N4084_m8_Dc,117.5358749460429,131.71713997144252,249.25301491748542,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,m8_D0,56.04690499603748,60.174230951815844,116.22113594785333,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,m8_Dc_only,55.7471530046314,59.64153399690986,115.38868700154126,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,m8_receiver_only_refiner,55.210399033967406,59.938782011158764,115.14918104512617,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,m8_plus_latent_512,55.53343496285379,60.095947002992034,115.62938196584582,1,enhancement512
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,m8_plus_latent_1024,55.59200298739597,59.96720097027719,115.55920395767316,1,enhancement1024
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,raw_N3060_m8_Dc,55.49559503560886,69.98052197741345,125.4761170130223,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,arithmetic_N3060_m8_Dc,117.09249101113528,131.1697990167886,248.26229002792388,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,raw_N3060_m9_Dc,55.32619002042338,71.41394400969148,126.74013403011486,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,arithmetic_N3060_m9_Dc,118.59513999661431,139.39523097360507,257.9903709702194,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,raw_N3572_m8_Dc,55.49158895155415,70.77464304165915,126.2662319932133,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,arithmetic_N3572_m8_Dc,118.01014305092394,132.04170996323228,250.05185301415622,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,raw_N4084_m8_Dc,55.760259041562676,70.28072496177629,126.04098400333896,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,13,2001,arithmetic_N4084_m8_Dc,118.58823499642313,135.6010840390809,254.189319035504,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,m8_D0,56.3633760320954,60.42854598490521,116.79192201700062,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,m8_Dc_only,55.64856599085033,60.90491800568998,116.55348399654031,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,m8_receiver_only_refiner,55.65924901748076,60.134403000120074,115.79365201760083,1,base
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,m8_plus_latent_512,55.594175995793194,60.25363696971908,115.84781296551228,1,enhancement512
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,m8_plus_latent_1024,55.7126400526613,60.27228699531406,115.98492704797536,1,enhancement1024
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,raw_N3060_m8_Dc,56.07090704143047,70.18979999702424,126.26070703845471,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,arithmetic_N3060_m8_Dc,117.67791799502447,132.13550305226818,249.81342104729265,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,raw_N3060_m9_Dc,55.82075100392103,71.23843504814431,127.05918605206534,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,arithmetic_N3060_m9_Dc,119.61496999720111,141.61451201653108,261.2294820137322,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,raw_N3572_m8_Dc,56.4240490202792,71.02955796290189,127.45360698318109,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,arithmetic_N3572_m8_Dc,117.75112303439528,132.15473998570815,249.90586302010342,1,arithmetic
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,raw_N4084_m8_Dc,55.70789403282106,70.77995198778808,126.48784602060914,1,raw
44,n02951585/ILSVRC2012_val_00008336_n02951585,19,2001,arithmetic_N4084_m8_Dc,118.20500699104741,131.85787398833781,250.06288097938523,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,m8_D0,55.86880404734984,59.96870598755777,115.83751003490761,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,m8_Dc_only,55.75728905387223,59.84656896907836,115.60385802295059,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,m8_receiver_only_refiner,56.71190703287721,61.56439002370462,118.27629705658183,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,m8_plus_latent_512,56.20065197581425,60.31834502937272,116.51899700518698,1,enhancement512
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,m8_plus_latent_1024,55.761542986147106,60.25647302158177,116.01801600772887,1,enhancement1024
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,raw_N3060_m8_Dc,55.43485801899806,70.14859700575471,125.58345502475277,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,arithmetic_N3060_m8_Dc,121.0423200391233,135.96206798683852,257.0043880259618,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,raw_N3060_m9_Dc,55.65438698977232,71.85347599443048,127.5078629842028,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,arithmetic_N3060_m9_Dc,118.93283197423443,139.637885033153,258.57071700738743,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,raw_N3572_m8_Dc,55.52856804570183,70.73832099558786,126.26688904128969,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,arithmetic_N3572_m8_Dc,118.04328800644726,132.39157799398527,250.43486600043252,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,raw_N4084_m8_Dc,55.90924504213035,70.25065599009395,126.1599010322243,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,1,2001,arithmetic_N4084_m8_Dc,117.70765500841662,133.3753860089928,251.0830410174094,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,m8_D0,56.07533501461148,60.06425298983231,116.1395880044438,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,m8_Dc_only,55.59928697766736,59.714671049732715,115.31395802740008,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,m8_receiver_only_refiner,55.396406969521195,59.96265995781869,115.35906692733988,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,m8_plus_latent_512,55.672928981948644,60.35718304337934,116.03011202532798,1,enhancement512
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,m8_plus_latent_1024,55.739636009093374,60.42781000724062,116.167446016334,1,enhancement1024
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,raw_N3060_m8_Dc,55.4542780155316,70.05349698010832,125.50777499563992,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,arithmetic_N3060_m8_Dc,117.96680901898071,132.4584120302461,250.42522104922682,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,raw_N3060_m9_Dc,55.80633302452043,71.6274720034562,127.43380502797663,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,arithmetic_N3060_m9_Dc,118.93915303517133,140.86106297327206,259.8002160084434,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,raw_N3572_m8_Dc,55.94435095554218,70.84801903693005,126.79236999247223,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,arithmetic_N3572_m8_Dc,118.19210601970553,132.70753604592755,250.8996420656331,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,raw_N4084_m8_Dc,56.513154006097466,70.9593589999713,127.47251300606877,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,4,2001,arithmetic_N4084_m8_Dc,118.98112396011129,134.18519200058654,253.16631596069783,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,m8_D0,55.79169001430273,60.04114600364119,115.83283601794392,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,m8_Dc_only,57.12419201154262,59.4972440158017,116.62143602734432,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,m8_receiver_only_refiner,55.28422398492694,59.931583993602544,115.21580797852948,1,base
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,m8_plus_latent_512,55.43598299846053,60.29643799411133,115.73242099257186,1,enhancement512
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,m8_plus_latent_1024,55.43974100146443,60.305721999611706,115.74546300107613,1,enhancement1024
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,raw_N3060_m8_Dc,55.429013969842345,70.15469705220312,125.58371102204546,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,arithmetic_N3060_m8_Dc,117.35914298333228,134.01926000369713,251.3784029870294,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,raw_N3060_m9_Dc,55.583105015102774,72.58034695405513,128.1634519691579,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,arithmetic_N3060_m9_Dc,119.18907199287787,139.580229006242,258.7693009991199,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,raw_N3572_m8_Dc,55.3674369584769,70.98361500538886,126.35105196386576,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,arithmetic_N3572_m8_Dc,118.4246779885143,132.88146303966641,251.30614102818072,1,arithmetic
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,raw_N4084_m8_Dc,55.78280700137839,70.28749794699252,126.0703049483709,1,raw
55,n03527444/ILSVRC2012_val_00035251_n03527444,7,2001,arithmetic_N4084_m8_Dc,117.21494101220742,132.66373198712245,249.87867299932986,1,arithmetic
