method,population,snr_db,sources,noise_seeds,run_id,context_sha256,family,N,mcs,energy_constraint,noise_namespace,mse,psnr_db,lpips_alex,dino_cosine,E_mean,E_min,E_p05,E_p95,E_max,table_sha256
token-efficiency-digital-v1/raw/QPSK/N4084/m6,calibration,1,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.024617362171716936,16.826768789291382,0.27948722881078714,0.7714708084464074,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m6,calibration,4,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.024617362171716936,16.826768789291382,0.2794872289424142,0.7714708084464074,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m6,calibration,7,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.024617362171716936,16.82676879723867,0.2794872290566562,0.7714708087245629,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m6,calibration,13,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.024617362171716936,16.82676881313324,0.2794872288778425,0.7714708092808723,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m6,calibration,19,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.024617362171716936,16.82676881313324,0.27948722883313887,0.7714708092808723,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m7,calibration,1,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.01723132653544335,18.470095413843787,0.21468494531636437,0.8279221122463544,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m7,calibration,4,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.017230552183306092,18.47025254249573,0.21467146233717616,0.8279106576442719,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m7,calibration,7,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.017230552183306092,18.470252538363145,0.21467146245390212,0.8279106603562821,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m7,calibration,13,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.017230552183306092,18.470252530097962,0.2146714624054729,0.8279106657803058,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m7,calibration,19,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.017230552183306092,18.470252530097962,0.2146714625669022,0.8279106657803058,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
token-efficiency-digital-v1/raw/QPSK/N4084/m8,calibration,1,1000,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/calibration,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,raw,4084,QPSK,per_frame_2N,token-efficiency-digital-v1/raw/QPSK/N4084,0.013479789046908185,19.616621671676647,0.17360815142343444,0.8559129358505204,8168.0,8168.0,8168.0,8168.0,8168.0,22333be91c39b276d3b1777bddf164135a692082a69fd4a50d8d6b7f501ed00c
