method,source_index,snr_db,seed,mse,lpips_alex,normalized_latent,utility
full_tx_control,1,4.0,4103,0.010158928111195564,0.17434126138687134,0.6094659566879272,0.033687714487314224
full_tx_control,2,4.0,4103,0.003397406544536352,0.10037493705749512,0.39582276344299316,0.01739312708377838
full_tx_control,3,4.0,4103,0.0013694626977667212,0.07450630515813828,0.3161793351173401,0.011981886811554432
full_tx_control,4,4.0,4103,0.003454084973782301,0.09789925068616867,0.40227192640304565,0.017266729846596718
full_tx_control,5,4.0,4103,0.0014623755123466253,0.06818757951259613,0.2446453720331192,0.010727586224675179
full_tx_control,6,4.0,4103,0.008126858621835709,0.15671461820602417,0.5167522430419922,0.028965841978788376
full_tx_control,7,4.0,4103,0.011169038712978363,0.14654625952243805,0.8028050661087036,0.03385171294212341
full_tx_control,8,4.0,4103,0.010191052220761776,0.15057620406150818,0.6711915135383606,0.031960587948560715
full_tx_control,9,4.0,4103,0.00394541397690773,0.07811317592859268,0.3752540051937103,0.015509271062910557
full_tx_control,10,4.0,4103,0.00732820201665163,0.14092910289764404,0.900973916053772,0.030430851504206657
