method,source_index,snr_db,seed,mse,lpips,utility
arithmetic_N4084_m8_Dc,15,1.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,1.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,1.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,4.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,4.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,4.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,7.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,7.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,7.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,13.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,13.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,13.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,19.0,4101,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,19.0,4102,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,15,19.0,4103,0.00895402610728586,0.09200005233287811,0.01815403134057367
arithmetic_N4084_m8_Dc,16,1.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,1.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,1.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,4.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,4.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,4.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,7.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,7.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,7.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,13.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,13.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,13.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,19.0,4101,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,19.0,4102,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,16,19.0,4103,0.0036339522722518,0.0688624456524849,0.01052019683750029
arithmetic_N4084_m8_Dc,17,1.0,4101,0.0126324874759146,0.14302703738212585,0.026935191214127185
arithmetic_N4084_m8_Dc,17,1.0,4102,0.07958568192671257,0.4050143361091614,0.12008711553762871
arithmetic_N4084_m8_Dc,17,1.0,4103,0.0126324874759146,0.14302703738212585,0.026935191214127185
arithmetic_N4084_m8_Dc,17,4.0,4101,0.0126324874759146,0.14302703738212585,0.026935191214127185
