method,source_index,snr_db,seed,mse,lpips,utility
m8_plus_latent_1024,14,19.0,4101,0.007350563071668148,0.08063369244337082,0.015413932502269745
m8_plus_latent_1024,14,19.0,4102,0.007361990865319967,0.08027568459510803,0.015389559790492058
m8_plus_latent_1024,14,19.0,4103,0.007332305423915386,0.08026552945375443,0.015358858741819859
m8_plus_latent_1024,15,1.0,4101,0.010286225937306881,0.1418050229549408,0.024466728791594505
m8_plus_latent_1024,15,1.0,4102,0.009774348698556423,0.11040177941322327,0.020814526826143265
m8_plus_latent_1024,15,1.0,4103,0.008495952934026718,0.10763031989336014,0.019258985295891762
m8_plus_latent_1024,15,4.0,4101,0.006261644419282675,0.06877845525741577,0.01313949003815651
m8_plus_latent_1024,15,4.0,4102,0.006510547827929258,0.06828688085079193,0.013339236378669739
m8_plus_latent_1024,15,4.0,4103,0.006467068567872047,0.06794502586126328,0.013261571526527405
m8_plus_latent_1024,15,7.0,4101,0.005917291156947613,0.06353183835744858,0.012270474806427956
m8_plus_latent_1024,15,7.0,4102,0.006083255168050528,0.06400255113840103,0.012483510188758373
m8_plus_latent_1024,15,7.0,4103,0.006036686711013317,0.06310008466243744,0.012346695177257061
m8_plus_latent_1024,15,13.0,4101,0.005610016640275717,0.058895405381917953,0.0114995576441288
m8_plus_latent_1024,15,13.0,4102,0.00561953242868185,0.058366287499666214,0.011456161737442017
m8_plus_latent_1024,15,13.0,4103,0.005686894059181213,0.0593644417822361,0.011623337864875793
m8_plus_latent_1024,15,19.0,4101,0.00553882634267211,0.05749856308102608,0.01128868293017149
m8_plus_latent_1024,15,19.0,4102,0.005545762833207846,0.057275500148534775,0.01127331331372261
m8_plus_latent_1024,15,19.0,4103,0.005586118437349796,0.058133725076913834,0.011399490758776665
m8_plus_latent_1024,16,1.0,4101,0.005041941534727812,0.10674118250608444,0.015716059133410454
m8_plus_latent_1024,16,1.0,4102,0.004169657826423645,0.100068099796772,0.01417646836489439
m8_plus_latent_1024,16,1.0,4103,0.005054460372775793,0.12296591699123383,0.017351051792502403
m8_plus_latent_1024,16,4.0,4101,0.0021765767596662045,0.05129594728350639,0.007306171581149101
m8_plus_latent_1024,16,4.0,4102,0.002309623872861266,0.050676923245191574,0.007377316243946552
m8_plus_latent_1024,16,4.0,4103,0.002163664437830448,0.05616945028305054,0.007780609652400017
m8_plus_latent_1024,16,7.0,4101,0.0020613723900169134,0.04778141528367996,0.0068395137786865234
m8_plus_latent_1024,16,7.0,4102,0.002152485540136695,0.047781698405742645,0.006930655799806118
m8_plus_latent_1024,16,7.0,4103,0.0020331356208771467,0.051655154675245285,0.007198651321232319
m8_plus_latent_1024,16,13.0,4101,0.0019402368925511837,0.04495527595281601,0.006435764487832785
m8_plus_latent_1024,16,13.0,4102,0.001980738714337349,0.04489986598491669,0.006470725405961275
m8_plus_latent_1024,16,13.0,4103,0.0019054943695664406,0.04700922220945358,0.006606416776776314
m8_plus_latent_1024,16,19.0,4101,0.001897130161523819,0.04412548989057541,0.006309679243713617
m8_plus_latent_1024,16,19.0,4102,0.0019171973690390587,0.04442007094621658,0.006359204649925232
m8_plus_latent_1024,16,19.0,4103,0.0018740559462457895,0.04576348513364792,0.006450404413044453
m8_plus_latent_1024,17,1.0,4101,0.009800705127418041,0.1223585307598114,0.022036558017134666
m8_plus_latent_1024,17,1.0,4102,0.01232164166867733,0.180242657661438,0.03034590743482113
m8_plus_latent_1024,17,1.0,4103,0.016770629212260246,0.2932465374469757,0.04609528183937073
m8_plus_latent_1024,17,4.0,4101,0.0065732612274587154,0.09356379508972168,0.01592964120209217
m8_plus_latent_1024,17,4.0,4102,0.006561738904565573,0.09440389275550842,0.016002127900719643
m8_plus_latent_1024,17,4.0,4103,0.00647756177932024,0.09816334396600723,0.016293896362185478
m8_plus_latent_1024,17,7.0,4101,0.006026359274983406,0.08829331398010254,0.014855691231787205
m8_plus_latent_1024,17,7.0,4102,0.006020413711667061,0.08764062821865082,0.014784476719796658
m8_plus_latent_1024,17,7.0,4103,0.005907057784497738,0.09140641987323761,0.015047700144350529
m8_plus_latent_1024,17,13.0,4101,0.005454027559608221,0.08376148343086243,0.013830175623297691
m8_plus_latent_1024,17,13.0,4102,0.005466943606734276,0.08199460804462433,0.013666404411196709
m8_plus_latent_1024,17,13.0,4103,0.005367382895201445,0.08461448550224304,0.013828830793499947
m8_plus_latent_1024,17,19.0,4101,0.0052674757316708565,0.08224646002054214,0.013492122292518616
m8_plus_latent_1024,17,19.0,4102,0.005280809011310339,0.08117391914129257,0.013398200273513794
m8_plus_latent_1024,17,19.0,4103,0.005219574086368084,0.08258329331874847,0.013477903790771961
m8_plus_latent_1024,18,1.0,4101,0.007161242421716452,0.1559041440486908,0.02275165729224682
m8_plus_latent_1024,18,1.0,4102,0.011265392415225506,0.33548977971076965,0.044814370572566986
m8_plus_latent_1024,18,1.0,4103,0.008323143236339092,0.19349101185798645,0.02767224609851837
m8_plus_latent_1024,18,4.0,4101,0.006442990154027939,0.13857150077819824,0.020300140604376793
m8_plus_latent_1024,18,4.0,4102,0.00642686290666461,0.14163590967655182,0.02059045433998108
m8_plus_latent_1024,18,4.0,4103,0.006393884774297476,0.1419200301170349,0.020585887134075165
m8_plus_latent_1024,18,7.0,4101,0.0061388565227389336,0.1359541416168213,0.019734270870685577
m8_plus_latent_1024,18,7.0,4102,0.006155689712613821,0.13705801963806152,0.0198614913970232
m8_plus_latent_1024,18,7.0,4103,0.00614191172644496,0.13732007145881653,0.01987391896545887
m8_plus_latent_1024,18,13.0,4101,0.005865699611604214,0.13380631804466248,0.019246332347393036
