region,arm,control,metric,difference,ci_low,ci_high,source_images
snr_1,snr_gain,add,dino,0.0011243260900179496,0.0005950144901871688,0.0016883382722735316,100
snr_1,snr_gain,add,mse,4.337924377371656e-06,-1.3942417960307207e-06,1.0354078568828485e-05,100
snr_1,reliability_gain,raw_adaptive,psnr_db,-0.9866915543874104,-1.2717076343695322,-0.7307587932745615,100
snr_1,reliability_gain,raw_adaptive,lpips,0.060111921982218826,0.053237132821697744,0.06724228811434779,100
snr_1,reliability_gain,raw_adaptive,dino,-0.11336435437202458,-0.130108773291111,-0.09757891273250185,100
snr_1,reliability_gain,raw_adaptive,mse,0.005548837666908736,0.003901332267004898,0.007490216380113822,100
snr_1,reliability_gain,arithmetic_adaptive,psnr_db,-1.0590282917022704,-1.3509650100866957,-0.7957435433069869,100
snr_1,reliability_gain,arithmetic_adaptive,lpips,0.06229620175436139,0.05548854370166858,0.06932270152897885,100
snr_1,reliability_gain,arithmetic_adaptive,dino,-0.11286518226067227,-0.12936380061755579,-0.09742713934679828,100
snr_1,reliability_gain,arithmetic_adaptive,mse,0.0057347022061351215,0.004089530194971405,0.007674376733050429,100
snr_1,reliability_gain,perceptual_deepjscc,psnr_db,-6.2952222188313804,-6.646703095118205,-5.963597584327061,100
snr_1,reliability_gain,perceptual_deepjscc,lpips,0.04594047332182528,0.03431708279112355,0.05796345295400048,100
snr_1,reliability_gain,perceptual_deepjscc,dino,0.31873327064638335,0.2872361203146478,0.35095329595031216,100
snr_1,reliability_gain,perceptual_deepjscc,mse,0.019124325151843223,0.017080063650743767,0.021381726473880397,100
snr_1,reliability_gain,raw_m7,psnr_db,-0.9866915543874104,-1.2717076343695322,-0.7307587932745615,100
snr_1,reliability_gain,raw_m7,lpips,0.060111921982218826,0.053237132821697744,0.06724228811434779,100
snr_1,reliability_gain,raw_m7,dino,-0.11336435437202458,-0.130108773291111,-0.09757891273250185,100
snr_1,reliability_gain,raw_m7,mse,0.005548837666908736,0.003901332267004898,0.007490216380113822,100
