method,population,snr_db,sources,noise_seeds,run_id,context_sha256,family,N,mcs,energy_constraint,noise_namespace,mse,psnr_db,lpips_alex,dino_cosine,E_mean,E_min,E_p05,E_p95,E_max,table_sha256
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.02319420795294406,17.17391519546509,0.2783039801071087,0.7866010737419128,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.02319420795294406,17.173915163675943,0.2783039798215032,0.7866010731458668,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.02319420795294406,17.173915100097656,0.2783039794365565,0.7866010719537735,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m6,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.02319420795294406,17.173915100097656,0.27830397989600897,0.7866010719537735,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.01650744001304338,18.72069895744324,0.22049411507944275,0.83977785885334,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.016264288367019465,18.75315245628357,0.21840494533379878,0.8414670485258102,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.016264288367019465,18.753152449925743,0.21840494556973383,0.8414670560757314,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.016264288367019465,18.753152437210083,0.2184049447377523,0.8414670711755753,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m7,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.016264288367019465,18.753152437210083,0.2184049450606108,0.8414670711755753,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.04043817529503647,15.61051644484202,0.38497568136701993,0.6285505450268585,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.011399518417977877,20.393739887873334,0.16470123100404943,0.8752959634860357,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.011399086920210948,20.39431778907776,0.16471791412681344,0.8752845189968741,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,development,13,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.011399086920210948,20.39431778907776,0.16471791440621023,0.8752845126390457,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m8,development,19,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.011399086920210948,20.39431778907776,0.16471791406472527,0.8752845126390457,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,development,1,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.09663299419916965,10.946660278638205,0.6420209364220498,0.30775672681940097,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,development,4,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.03351553744801254,17.277661507924396,0.32081310295810295,0.6775020266324282,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
token-efficiency-digital-v1/arithmetic/QPSK/N3060/m9,development,7,100,3,TOKEN-CHANNEL-EFFICIENCY-20260923/digital_grid_v1/QPSK/development,2828063219f8415cdbb3eadbce53816ab7a65ab1bcb0bdd8111f9b0ce10bff2e,arithmetic,3060,QPSK,per_frame_2N,token-efficiency-digital-v1/arithmetic/QPSK/N3060,0.00818001345315887,21.9360350672404,0.12613356509556375,0.9021610599756241,6120.0,6120.0,6120.0,6120.0,6120.0,ae3908260db3ad12b6e5facaeca7d547c5037add438e3e2c479f087461a5085c
