image_index,image_id,snr_db,seed,repeat,method,mode,family,complex_uses,total_energy,TX_seconds,RX_seconds,peak_allocated_bytes,parameters_vae,parameters_var,signal_exact,image_exact,signal_max_error,image_max_error,header_accepted,body_crc_accepted,actual_image_sha256,actual_signal_sha256
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,0,raw_adaptive_N4204,9,raw,4204,8408,0.010771178000140935,0.060156474995892495,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,271e2506c2150cc68f31278ba32772775827e2bf5f53214f6b8b83c59415c2d8
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,1,raw_adaptive_N4204,9,raw,4204,8408,0.01092242801678367,0.060871758993016556,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,271e2506c2150cc68f31278ba32772775827e2bf5f53214f6b8b83c59415c2d8
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,2,raw_adaptive_N4204,9,raw,4204,8408,0.010962945001665503,0.06006750400410965,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,271e2506c2150cc68f31278ba32772775827e2bf5f53214f6b8b83c59415c2d8
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,0,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07140860302024521,0.08122453599935398,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,e3e9167beaffa55390be81747a8fb20c201a362268aa7e4760d52aa3b7b27352
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,1,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.0712602449930273,0.08050336598535068,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,e3e9167beaffa55390be81747a8fb20c201a362268aa7e4760d52aa3b7b27352
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,2,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.0696019780007191,0.080132765986491,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,e3e9167beaffa55390be81747a8fb20c201a362268aa7e4760d52aa3b7b27352
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.010766710009193048,0.059857981017557904,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,6bb35d83083002e8ae196c1d861994fba4988cde2a4056ecb134e1f30fa9b403
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.01085240300744772,0.05945304498891346,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,6bb35d83083002e8ae196c1d861994fba4988cde2a4056ecb134e1f30fa9b403
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.010864885000046343,0.05942455801414326,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,6bb35d83083002e8ae196c1d861994fba4988cde2a4056ecb134e1f30fa9b403
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.06987428499269299,0.07948371599195525,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,c4bdcd6b9cb1531b4ba980bd85ea193c556040ddf6f9dc57048fbd3fc703b0bb
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,1,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.06914672101265751,0.07967580301919952,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,c4bdcd6b9cb1531b4ba980bd85ea193c556040ddf6f9dc57048fbd3fc703b0bb
10,n01882714/ILSVRC2012_val_00019996_n01882714,13.0,2001,2,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.06959988400922157,0.07938955799909309,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,c4bdcd6b9cb1531b4ba980bd85ea193c556040ddf6f9dc57048fbd3fc703b0bb
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,0,raw_adaptive_N4204,9,raw,4204,8408,0.010770942986709997,0.059674846997950226,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,271e2506c2150cc68f31278ba32772775827e2bf5f53214f6b8b83c59415c2d8
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,1,raw_adaptive_N4204,9,raw,4204,8408,0.01092803999199532,0.059902232023887336,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,271e2506c2150cc68f31278ba32772775827e2bf5f53214f6b8b83c59415c2d8
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,2,raw_adaptive_N4204,9,raw,4204,8408,0.010859196976525709,0.059466586011694744,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,271e2506c2150cc68f31278ba32772775827e2bf5f53214f6b8b83c59415c2d8
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,0,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06935373900341801,0.08009390599909239,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,e3e9167beaffa55390be81747a8fb20c201a362268aa7e4760d52aa3b7b27352
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,1,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06916498101782054,0.07908018497982994,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,e3e9167beaffa55390be81747a8fb20c201a362268aa7e4760d52aa3b7b27352
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,2,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06968331697862595,0.08177493000403047,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,e3e9167beaffa55390be81747a8fb20c201a362268aa7e4760d52aa3b7b27352
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.010774859023513272,0.05990895599825308,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,6bb35d83083002e8ae196c1d861994fba4988cde2a4056ecb134e1f30fa9b403
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.01095574998180382,0.05943585600471124,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,6bb35d83083002e8ae196c1d861994fba4988cde2a4056ecb134e1f30fa9b403
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.010922368004685268,0.059557064989348873,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,6bb35d83083002e8ae196c1d861994fba4988cde2a4056ecb134e1f30fa9b403
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07014802700723521,0.08050268900115043,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,c4bdcd6b9cb1531b4ba980bd85ea193c556040ddf6f9dc57048fbd3fc703b0bb
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,1,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.06995129998540506,0.07971071000793017,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,c4bdcd6b9cb1531b4ba980bd85ea193c556040ddf6f9dc57048fbd3fc703b0bb
10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2001,2,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.06930527798249386,0.07954203899134882,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,613f6a0a7867f581aca40895d26f2aafd88c080cc48e4934283a37317498c5b1,c4bdcd6b9cb1531b4ba980bd85ea193c556040ddf6f9dc57048fbd3fc703b0bb
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,0,raw_adaptive_N4204,8,raw,4204,8408,0.009799030987778679,0.0596598930133041,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,f2f4fbd57cd745f057b50003293b764288c43a43c7eb5a5fa4af09a745159733,443ba49c7024210d99e79a96d362328d27d13b2a447962bb9e8a1bc0fce3efe0
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,1,raw_adaptive_N4204,8,raw,4204,8408,0.009915133006870747,0.059345699002733454,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,f2f4fbd57cd745f057b50003293b764288c43a43c7eb5a5fa4af09a745159733,443ba49c7024210d99e79a96d362328d27d13b2a447962bb9e8a1bc0fce3efe0
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,2,raw_adaptive_N4204,8,raw,4204,8408,0.009860721009317786,0.059081034996779636,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,f2f4fbd57cd745f057b50003293b764288c43a43c7eb5a5fa4af09a745159733,443ba49c7024210d99e79a96d362328d27d13b2a447962bb9e8a1bc0fce3efe0
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,0,arithmetic_adaptive_N4204,8,arithmetic,4204,8408,0.05646150297252461,0.07205547101330012,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,0a7fef6cf9ed24b48d24ffbda9ad4d2bd9ae93e2f9e8456464f6bdea0a25a7ce,407a5b6728d3ed8810d67d48c54bec215baba3ed40c9aac43ec71a8727a4d7e9
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,1,arithmetic_adaptive_N4204,8,arithmetic,4204,8408,0.05585990700637922,0.07269368800916709,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,0a7fef6cf9ed24b48d24ffbda9ad4d2bd9ae93e2f9e8456464f6bdea0a25a7ce,407a5b6728d3ed8810d67d48c54bec215baba3ed40c9aac43ec71a8727a4d7e9
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,2,arithmetic_adaptive_N4204,8,arithmetic,4204,8408,0.05758584200521,0.07263944399892353,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,0a7fef6cf9ed24b48d24ffbda9ad4d2bd9ae93e2f9e8456464f6bdea0a25a7ce,407a5b6728d3ed8810d67d48c54bec215baba3ed40c9aac43ec71a8727a4d7e9
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,0,raw_adaptive_N4498,8,raw,4498,8996,0.009823617991060019,0.05912945498130284,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,435a47acfe2ec83d83188f798eac57e8f5dc2b76301c872d8179244cdfa0e830,a10949cbe13489fe1e9bd3034157405e8f70af0bbf4d7194a19de7c83374284b
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,1,raw_adaptive_N4498,8,raw,4498,8996,0.009864685998763889,0.05954688502242789,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,435a47acfe2ec83d83188f798eac57e8f5dc2b76301c872d8179244cdfa0e830,a10949cbe13489fe1e9bd3034157405e8f70af0bbf4d7194a19de7c83374284b
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,2,raw_adaptive_N4498,8,raw,4498,8996,0.009865950007224455,0.05950006900820881,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,435a47acfe2ec83d83188f798eac57e8f5dc2b76301c872d8179244cdfa0e830,a10949cbe13489fe1e9bd3034157405e8f70af0bbf4d7194a19de7c83374284b
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,0,arithmetic_adaptive_N4498,8,arithmetic,4498,8996,0.055610760988201946,0.07157959099276923,1962874880,108948355,310283520,True,True,0.0,0.0,1,0,46da963d6da10ca1909a476ce70ac43a1b92606ed036f985c26e422f59b1f701,d3aaa8d7b605af222caf99fc27487f8ca1f87ab6bc45c355e46f48ea00a05379
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,1,arithmetic_adaptive_N4498,8,arithmetic,4498,8996,0.055669886991381645,0.07200098800240085,1962874880,108948355,310283520,True,True,0.0,0.0,1,0,46da963d6da10ca1909a476ce70ac43a1b92606ed036f985c26e422f59b1f701,d3aaa8d7b605af222caf99fc27487f8ca1f87ab6bc45c355e46f48ea00a05379
13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,2,arithmetic_adaptive_N4498,8,arithmetic,4498,8996,0.05593717101146467,0.0718011390126776,1962874880,108948355,310283520,True,True,0.0,0.0,1,0,46da963d6da10ca1909a476ce70ac43a1b92606ed036f985c26e422f59b1f701,d3aaa8d7b605af222caf99fc27487f8ca1f87ab6bc45c355e46f48ea00a05379
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,0,raw_adaptive_N4204,9,raw,4204,8408,0.010753134993137792,0.059829782985616475,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,86c0564758bc1e9245816ce1e7dd703333c45f306e2fc910f8fc90273fdde2e9,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,1,raw_adaptive_N4204,9,raw,4204,8408,0.010865805990761146,0.05964963400037959,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,86c0564758bc1e9245816ce1e7dd703333c45f306e2fc910f8fc90273fdde2e9,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,2,raw_adaptive_N4204,9,raw,4204,8408,0.010860973998205736,0.05972548501449637,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,86c0564758bc1e9245816ce1e7dd703333c45f306e2fc910f8fc90273fdde2e9,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,0,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07094989001052454,0.07990938099101186,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,1,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06989824998890981,0.08048993500415236,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,2,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06974499599891715,0.08078871201723814,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.010783480975078419,0.06007245200453326,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,0d679adeca258ada328f5d9364a0b69bb49ea38037cf7fd79d32dcea647d690c,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.010878645989578217,0.059691781003493816,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,0d679adeca258ada328f5d9364a0b69bb49ea38037cf7fd79d32dcea647d690c,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.010843330004718155,0.059927750000497326,1962910208,108948355,310283520,True,True,0.0,0.0,1,0,0d679adeca258ada328f5d9364a0b69bb49ea38037cf7fd79d32dcea647d690c,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07125434599583969,0.08123302800231613,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c60ef5cf4a525213abfb5d8325b3acc8afdbd3e5567c44b5a8e216f727ed91cd
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,1,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07085316002485342,0.08189300700905733,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c60ef5cf4a525213abfb5d8325b3acc8afdbd3e5567c44b5a8e216f727ed91cd
13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,2,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07137039399822243,0.08147462501074187,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c60ef5cf4a525213abfb5d8325b3acc8afdbd3e5567c44b5a8e216f727ed91cd
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,0,raw_adaptive_N4204,9,raw,4204,8408,0.010768837993964553,0.05993354701786302,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,1,raw_adaptive_N4204,9,raw,4204,8408,0.010886101023061201,0.0600380850082729,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,2,raw_adaptive_N4204,9,raw,4204,8408,0.010860636015422642,0.059758146991953254,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,0,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07056811198708601,0.08007528801681474,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,1,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.07001823699101806,0.08078997800475918,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,2,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06949068399262615,0.08350284598418511,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.010994912008754909,0.06094897701404989,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.01094539399491623,0.05986059200949967,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.0109761530184187,0.059242946008453146,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07185206701979041,0.08114610699703917,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c60ef5cf4a525213abfb5d8325b3acc8afdbd3e5567c44b5a8e216f727ed91cd
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,1,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.07108184200478718,0.08099363499786705,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c60ef5cf4a525213abfb5d8325b3acc8afdbd3e5567c44b5a8e216f727ed91cd
13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,2,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.06959495600312948,0.0796889599878341,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c60ef5cf4a525213abfb5d8325b3acc8afdbd3e5567c44b5a8e216f727ed91cd
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,0,raw_adaptive_N4204,9,raw,4204,8408,0.010771238012239337,0.05974203199730255,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,1,raw_adaptive_N4204,9,raw,4204,8408,0.01091137100593187,0.05981428100494668,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,2,raw_adaptive_N4204,9,raw,4204,8408,0.010921778011834249,0.05966278098640032,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,9fe38e12836636290a0031cc0d7e5d6d0382a6ebf53ec4f0b79b6aaad7c4f06b
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,0,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06919872399885207,0.07973019999917597,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,1,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.0697035730117932,0.07955972300260328,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,2,arithmetic_adaptive_N4204,9,arithmetic,4204,8408,0.06956949800951406,0.0794742320140358,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,80043cecb521296298c2818bc5ffb2df865b91de340d23869beb9a5bd7a936d1
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,0,raw_adaptive_N4498,9,raw,4498,8996,0.010769571003038436,0.059974001022055745,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,1,raw_adaptive_N4498,9,raw,4498,8996,0.010892358986893669,0.06085128799895756,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,2,raw_adaptive_N4498,9,raw,4498,8996,0.010954555007629097,0.060930901003303006,1962910208,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c10342b9aaa587e3f41e2d3af0802cbe2798e16d21f1321dbcaba5e0c12fd380
13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,0,arithmetic_adaptive_N4498,9,arithmetic,4498,8996,0.0697429210122209,0.08047437001368962,1962874880,108948355,310283520,True,True,0.0,0.0,1,1,239c6edc65a3bd8bd041bce67bf56e72c91bc109dd54d85f4b14c47f8d845e3e,c60ef5cf4a525213abfb5d8325b3acc8afdbd3e5567c44b5a8e216f727ed91cd
