method,source_index,source_id,preprocessing_id,snr_db,noise_seed,N,E,header_N,data_N,source_payload_bits,single_noise_max_abs_error,tx_sha256,rx_sha256,standard_noise_sha256,image_sha256
perceptual_deepjscc,37,n02509815/ILSVRC2012_val_00014423_n02509815,52636d0a3f2d227327400178c05edcc551d6213c012fa6a8b03a1bb6db4e6b99,19.0,2003,3060,6119.999471158358,0,3060,,2.0262580768815042e-07,c4e8ca39b87ea18088467738ac925575e8ed10d7f9524a9203fca8660f3cd451,e39caf6b5c8e9caace2859be3bf8d263ab1f9bbab24bc0570fc98619750f73b4,31302a9274e994654b9a18ad6bc19810e2d53958110b5fcc988752349a141c02,869faef23884d1501206a0ce20f03cbdcdd71dea6b0337fe1174face26f00dd9
wetok_r3,37,n02509815/ILSVRC2012_val_00014423_n02509815,52636d0a3f2d227327400178c05edcc551d6213c012fa6a8b03a1bb6db4e6b99,19.0,2003,3060,6119.99979120286,0,3060,,1.3593852976612197e-07,c66e26da8077ce60d59ff218fd56af5ec2625c173e6f16a53a45eb141f4b5327,42c20376ff27998ad8b10b1b46447e5f7687eeb186baefc0c01221d63931c079,31302a9274e994654b9a18ad6bc19810e2d53958110b5fcc988752349a141c02,16d0861ddb8f66c098636b0ef3cad9b09e01dd45584225b3d3f1203e908833d6
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2001,3060,6120.0,68,2992,1860,0.0,c0d66b5795b1890e531d73550a6f91d42e678d5eefa8ab30cbb954bbf6c574fa,ef18fadd0c871041b78b38d249c0d6c88683266498283cdfffbb9aa9480f0b60,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,b4c162201981215de0d415bd3f002c88760cc4df64ae3a5adef8bdadccdcf8a2
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2001,3060,6120.0,94,2966,1572,0.0,f14604d44927e3d22443d35bef134cc777f18ef396c41135299c380082c12b1e,b9617edbb56058026c46f1b874cc45b58fe6fc1d4f3fcaf873a853db2c49849e,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,b4c162201981215de0d415bd3f002c88760cc4df64ae3a5adef8bdadccdcf8a2
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2001,3060,6119.999885890846,0,3060,,3.70319003906161e-07,17e7532e421d4822c96ad638a9d9cc0156c6cbf67415803b189aed7c2393bd9a,8d71f3383e4c3d091d04171a8c553078764b2d3dfc652eb3ca4ff7b3526934e6,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,404747959219d639c4e2096f1e7a6093427a745c1fedef6dfc9bec51f0abebe7
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2001,3060,6120.000682261497,0,3060,,5.109856555662873e-07,40e0d0b11797b2cda972d1a2b358e5ce89906e513cac7ecb2ba047799f613186,7eedf80a06e455a85b01790bf2925c82060b483cc051304ddfe4c796b66812f2,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,6f588390d81d89e8b39836b88d5a879342798009f6d9a1f696f711307986b1a5
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2002,3060,6120.0,68,2992,1860,0.0,c0d66b5795b1890e531d73550a6f91d42e678d5eefa8ab30cbb954bbf6c574fa,828217dbd653d997f850c825bfba6fcbaacb947bf1f603dbe94b0fe56dd281d3,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,b4c162201981215de0d415bd3f002c88760cc4df64ae3a5adef8bdadccdcf8a2
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2002,3060,6120.0,94,2966,1572,0.0,f14604d44927e3d22443d35bef134cc777f18ef396c41135299c380082c12b1e,2a57d700c066aa3014dd9675b71636339a0cb3e61e1d5d1b507b7ca522cddfb6,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,b4c162201981215de0d415bd3f002c88760cc4df64ae3a5adef8bdadccdcf8a2
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2002,3060,6119.999885890846,0,3060,,3.414713685145898e-07,17e7532e421d4822c96ad638a9d9cc0156c6cbf67415803b189aed7c2393bd9a,3a96c37b7de85fec3f2915f126490d33eae4ade90dc915b02f1278804862038a,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,848b0c3da091d0fe5a5c361668debcd6980a16bc622b864fe0b17794d756e3be
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2002,3060,6120.000682261497,0,3060,,3.2200590416309183e-07,40e0d0b11797b2cda972d1a2b358e5ce89906e513cac7ecb2ba047799f613186,8875d354b9a1bfd57ed67cf03390cd1ab71423f6c456ed9ff24ee6974c866d62,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,20d9ba9ecaa63ddfccf42b19865f3e7a16c03806d43c824734c61974944968c6
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2003,3060,6120.0,68,2992,1860,0.0,c0d66b5795b1890e531d73550a6f91d42e678d5eefa8ab30cbb954bbf6c574fa,85c4f2cb5b25e648af2757f55053fc11f56aa7b078432ce470ad9d448abf1ebd,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,402f7c8053f4b2019fbe0762fb7ef6f6612d56fea1418871daece3ce1b053171
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2003,3060,6120.0,94,2966,1572,0.0,f14604d44927e3d22443d35bef134cc777f18ef396c41135299c380082c12b1e,80623fb10433c9b803ffb3be11a08ff28140d112ba48cc6173417dadfde30ebc,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,b4c162201981215de0d415bd3f002c88760cc4df64ae3a5adef8bdadccdcf8a2
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2003,3060,6119.999885890846,0,3060,,3.4452361052927927e-07,17e7532e421d4822c96ad638a9d9cc0156c6cbf67415803b189aed7c2393bd9a,b1aed25c906bfe660591b8d04cae0e178dbfa58fb0e0e3a9ea85f9c1218cdc0f,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,2f0080b42fe60980646264c9a78fa71d2601dab15e852d7257c88f933bde5423
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,1.0,2003,3060,6120.000682261497,0,3060,,4.882066058087275e-07,40e0d0b11797b2cda972d1a2b358e5ce89906e513cac7ecb2ba047799f613186,9452576b8b123178f8aeefc04eb5d4d6194956eeb1a00248841d42b36ad79343,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,b329c5d23a78f51ec26f1873cd9d800b7733ada85926c5131adcb2d15f9aa2d4
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2001,3060,6120.0,68,2992,3060,0.0,862ec86ae1ae7dbf19a644bb045fb39ed1c3f832847758277e5ff8f9175690f8,79aa0f4ea1fd132c638e3a201e360d6985cc96c75cccd59d6228ee33d144b2a8,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,1bcae1853e5e397e0c5af14b64ffe0a3342461ec8f3fc588df7fc9d0c1abcb43
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2001,3060,6120.0,94,2966,2456,0.0,ff05eabb561ec1b0bce6e39226b6ee3fa4e45ff0970bf77b1f20a25c341f726a,fc6aafba5290c4f19fb6d5712f86fc5e1e5c5eb9201f6723fe9fbc1e44abdad0,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,1bcae1853e5e397e0c5af14b64ffe0a3342461ec8f3fc588df7fc9d0c1abcb43
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2001,3060,6120.000121720066,0,3060,,3.269796837734873e-07,49fc02f80483502e6da89d113ef7d05da70bd289eefa15e4f6bc7f7ba839f58f,8aea126b96b4af7eab5c9f716125391c350eedd81a7800fdcf693acbdc52ed2e,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,5f78c22e1eedab426ae02915f17d56cb44176fe7420b508fb7199d744f70895c
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2001,3060,6119.999846848381,0,3060,,2.6737503899809667e-07,30486970e8f0159c1d8c72aa62aad30128eae9ac6b57e7360aa1b8b5bbb1b5f6,ce3a393152b54c441653a7f3e521ded77a6bfad779f8ed4e85f5175eebd8ac17,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,d219860a5f070315e60b392067d9d3e883e0ea6b86bdce08aa6f89cb2db2f396
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2002,3060,6120.0,68,2992,3060,0.0,862ec86ae1ae7dbf19a644bb045fb39ed1c3f832847758277e5ff8f9175690f8,510555cd32edb4aa0d06455cb5bda8cb206e5b7124648771440c5e874ff9f98f,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,1bcae1853e5e397e0c5af14b64ffe0a3342461ec8f3fc588df7fc9d0c1abcb43
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2002,3060,6120.0,94,2966,2456,0.0,ff05eabb561ec1b0bce6e39226b6ee3fa4e45ff0970bf77b1f20a25c341f726a,97cd4d11b0ebb996647ce95b1f58ad025cde6beb45e7bc6d3d7c1e9ae5c8496e,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,1bcae1853e5e397e0c5af14b64ffe0a3342461ec8f3fc588df7fc9d0c1abcb43
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2002,3060,6120.000121720066,0,3060,,3.4000330151329194e-07,49fc02f80483502e6da89d113ef7d05da70bd289eefa15e4f6bc7f7ba839f58f,c62d956901d26b8039f8e300b6a648f452ac7ac12318710f05acfb67e97dfe81,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,e714f7fa8aad1002edf319ac8aa2e09934c93ec20a17cf3a7476574993f63333
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2002,3060,6119.999846848381,0,3060,,2.953438356101401e-07,30486970e8f0159c1d8c72aa62aad30128eae9ac6b57e7360aa1b8b5bbb1b5f6,10ecca883bd809a72d28baf7009f019f729223711029a24d6e20fd4275c6727b,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,072e6dadfc2d21bcc846b5cb9a46b7a2045018d19a48ad130df8c345319469f2
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2003,3060,6120.0,68,2992,3060,0.0,862ec86ae1ae7dbf19a644bb045fb39ed1c3f832847758277e5ff8f9175690f8,46a96150a83bf3dd7047bb221308ce80c105998c1a26db7137c1c3e042423ac6,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,1bcae1853e5e397e0c5af14b64ffe0a3342461ec8f3fc588df7fc9d0c1abcb43
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2003,3060,6120.0,94,2966,2456,0.0,ff05eabb561ec1b0bce6e39226b6ee3fa4e45ff0970bf77b1f20a25c341f726a,402cb9be769585a225197082803bbd900708015a043f908a4dff6cfc30e2d96f,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,1bcae1853e5e397e0c5af14b64ffe0a3342461ec8f3fc588df7fc9d0c1abcb43
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2003,3060,6120.000121720066,0,3060,,2.761243851345796e-07,49fc02f80483502e6da89d113ef7d05da70bd289eefa15e4f6bc7f7ba839f58f,6da10171808beb797b564391ebf5ba5d1b5c62874e8558ff4d16fe7ac47381b7,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,ab374527d7dfe9b35a82713ed77aa955d9283d7e130fc7067ac599f7ddbe70d9
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,4.0,2003,3060,6119.999846848381,0,3060,,3.544694209267618e-07,30486970e8f0159c1d8c72aa62aad30128eae9ac6b57e7360aa1b8b5bbb1b5f6,f613f3fc92a1f1731cf90d80c6692e331d754bf104190a102380e1486541a5f0,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,08dd18d7953fd28a8fe2a743c390806486d2520327f3ae50c917a32cb74ce566
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2001,3060,6120.0,68,2992,5088,0.0,c8542c9cc7887bf23684f00679d177d94c5491a8a08e03d7c28e8dc75d9cfb38,a591bde83a8a452b7cad54517479c3f1fa5647c2c29f9f691eeb32ccd8369ebf,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2001,3060,6120.0,94,2966,3874,0.0,37ec397c225e9af57b6eac25b320afde37bf091e5ebd587ffa9ccf5838bee45f,13d4035a380bbdd2f80eecb47a77a5bb667920cea8597fe5e9d2af2703272bb6,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2001,3060,6119.999958517829,0,3060,,1.7717043121479037e-07,ea24e028fcfc1577df45efb9b6c350a837a002e158a6dd98de18f96e1c09df60,51ad1143a7b08cfe1411b31fd976f342c3f8f33cac309ea0d2b936246e534375,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,6f2d88b2cb5d6dc376125d710d77eb74df267bd85fac3fcc1e41b0a3e78fd1ee
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2001,3060,6119.999592085314,0,3060,,2.2649855369039074e-07,297151d9910d58b127227cbcf5bf14df0e6f55944b3a4fbd2a2bbb64cba48290,1edf1bcab2c382b2aa981b5049763def2a1f3a6c61a07987e9c9f18c91363127,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,9c0488d0ac75dda31fec5620f15a1f8eb00839e181f7a7da8a2e526a10c08ecc
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2002,3060,6120.0,68,2992,5088,0.0,c8542c9cc7887bf23684f00679d177d94c5491a8a08e03d7c28e8dc75d9cfb38,6c52ddbbed06587dbfa9cc620e9642d5635783f37dd6900cd5d1e8fc8b200caf,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2002,3060,6120.0,94,2966,3874,0.0,37ec397c225e9af57b6eac25b320afde37bf091e5ebd587ffa9ccf5838bee45f,dbc2cc66d0eabe46609a9cabd0ae81ec8e1d85655f299d2606042ea272435cbf,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2002,3060,6119.999958517829,0,3060,,1.8859973049956125e-07,ea24e028fcfc1577df45efb9b6c350a837a002e158a6dd98de18f96e1c09df60,572181ee3e06e2788bce4720822b76a82510688f0aa9fc847ec3f58ddd9648d4,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,63259c438b3458224cd37e6d5dcbe81c7570c926d6467daa6a41d8b4be438867
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2002,3060,6119.999592085314,0,3060,,1.9628074809929785e-07,297151d9910d58b127227cbcf5bf14df0e6f55944b3a4fbd2a2bbb64cba48290,c68f5a88af125df15c5071560c5500d2d6c90b931f7ddb652f75ce4eda01b0b6,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,f290cf210d0ce880a8cd7b8d92c2f93eefa66db13285c4608678d9846711b1f7
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2003,3060,6120.0,68,2992,5088,0.0,c8542c9cc7887bf23684f00679d177d94c5491a8a08e03d7c28e8dc75d9cfb38,a2d2cbc0d4cfe2c6632b9f712c168f786d0624cf1378612b799818564e862ad5,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,778f8908d19bb0603b09b6335f4c65ab5a81db1060af545a9123420a6834d87f
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2003,3060,6120.0,94,2966,3874,0.0,37ec397c225e9af57b6eac25b320afde37bf091e5ebd587ffa9ccf5838bee45f,bc2474cafc4f50c2406e3a61ad95d4464e2eed122f5aa0ece0d2ca36b77b20b1,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2003,3060,6119.999958517829,0,3060,,1.9013273044876655e-07,ea24e028fcfc1577df45efb9b6c350a837a002e158a6dd98de18f96e1c09df60,cb2319dab4d480826417c3f3c86a600270e1eec8e9d81f324d097aa2de7c5380,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,3d18879e006088d202dd07a8f062fed29553e50d05b0636af2fcfaa3d98d13e5
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,7.0,2003,3060,6119.999592085314,0,3060,,2.612136409396726e-07,297151d9910d58b127227cbcf5bf14df0e6f55944b3a4fbd2a2bbb64cba48290,22078073ca39e848054ac115454d5fb3672981efcfbee7c0e2cc94f64d1ca0e8,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,cfeb8ffa9428c101593c20125d758ea3abdff5a12df0afe8526f291d0212d3f3
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2001,3060,6120.0,68,2992,5088,0.0,c8542c9cc7887bf23684f00679d177d94c5491a8a08e03d7c28e8dc75d9cfb38,b081791fbf1e0e0634f6cd73fd867fe7f32e1b32ceed9e5f193a9e9840cecb2b,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2001,3060,6120.0,94,2966,3874,0.0,37ec397c225e9af57b6eac25b320afde37bf091e5ebd587ffa9ccf5838bee45f,3e323914b136a5c038cae7ae7b9a975294e58259ee79491a9f707bea4e8c6bab,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2001,3060,6120.000205626157,0,3060,,1.7574565314149027e-07,e55892ba234b98ca2d982c574b148f84a5d42f8037f2b9b67f4a4cbcaf098e59,c91f1065128b08323fdf2fe9a49c95057b0d728d708826f6e22ac5d40846681a,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,53a8a18c5598ed47a5ac151e0f9bc99467fbfb45568751dc6c9f98d5b28568ab
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2001,3060,6120.000486267549,0,3060,,1.9257990668819502e-07,0dd15304116d870575ad20eec660dd9f768a2e1a46862a36e421618068361a50,60cc60654ced64c819cff181a8ec9f842e16556a7978233594ca3f18191e8286,2178352885ad32a397706822f84f474a21e18207ad9c70d20697bb3104893b3f,59fc244295eb90fbe13a40c10c3f5d29f75ab5f475cf6407df4c9b113a88f731
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2002,3060,6120.0,68,2992,5088,0.0,c8542c9cc7887bf23684f00679d177d94c5491a8a08e03d7c28e8dc75d9cfb38,83c285ae8ed0f3491d1d7390d35dc8163f1bdc4e9be2501ec64d0e128351662e,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2002,3060,6120.0,94,2966,3874,0.0,37ec397c225e9af57b6eac25b320afde37bf091e5ebd587ffa9ccf5838bee45f,6539d008accf5091291ade1adc0d8b757b7ee9ceb7ab0ff181187ab0bd4966df,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2002,3060,6120.000205626157,0,3060,,1.8324517547796404e-07,e55892ba234b98ca2d982c574b148f84a5d42f8037f2b9b67f4a4cbcaf098e59,050765747381c800725160732e32a375e0eb5f2914d47778f6e9e46524c28251,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,105a9031dc0ada36ee0d21e31dc835fbc8ef5ec6c2f6e0775ec117c7161e4a14
wetok_r3,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2002,3060,6120.000486267549,0,3060,,1.6015618387044128e-07,0dd15304116d870575ad20eec660dd9f768a2e1a46862a36e421618068361a50,2f487f13e0bc81a1ca15536fc6299cade90756716f4c921b60fff4acd14a1e1a,fb2604f43f1918eaf222362b4c65ba30628db94c889e323f223aa407cc2779c6,4c477724d6c448823f33e18ec8045a7835034581fe2193ff088c0615f43b88da
raw_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2003,3060,6120.0,68,2992,5088,0.0,c8542c9cc7887bf23684f00679d177d94c5491a8a08e03d7c28e8dc75d9cfb38,189378639293ed558d813b17963724d680cde25dd622df140190230d329fb6ee,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
arithmetic_adaptive,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2003,3060,6120.0,94,2966,3874,0.0,37ec397c225e9af57b6eac25b320afde37bf091e5ebd587ffa9ccf5838bee45f,d3453e20479498df80118a76cfb2dd7cd798b35fe59b7277a1283e3fa334bdde,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,14e726b0beadca8f619ee0a39853011582b5c9fbf82bb370d6ff5cf1cc332bb8
perceptual_deepjscc,38,n02708093/ILSVRC2012_val_00024690_n02708093,9cf3493e4dbd81b11f4a70b76adce387c9cf2550f6758f10cb801befcbcea8a3,13.0,2003,3060,6120.000205626157,0,3060,,1.759467282980154e-07,e55892ba234b98ca2d982c574b148f84a5d42f8037f2b9b67f4a4cbcaf098e59,b8c63a5505e7dfbb81665b893a6f1b143b943706fe1e064779e1f660f7dd630b,48d4cc983f5eb859c7fc54e06dfe3b408a5f1d418a859619da682ff15d97ae39,c5bb016ab4798468ac538dfd11201138b5a2f6774adfa721ede79891b47158a9
