method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine
source,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,4084,8168,1,1,True,175,2048.0,20.78771209716797,0.13284891843795776,0.957785964012146
residual,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,4084,8168,1,1,True,145,2048.0,20.82831382751465,0.13243672251701355,0.958488404750824
source,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,4084,8168,1,1,True,175,2048.0,20.873348236083984,0.1388368010520935,0.9588876962661743
residual,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,4084,8168,1,1,True,145,2048.0,20.899215698242188,0.13767477869987488,0.960207462310791
source,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,4084,8168,1,1,True,175,2048.0,20.877609252929688,0.13404718041419983,0.9622882604598999
residual,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,4084,8168,1,1,True,145,2048.0,20.906143188476562,0.13385196030139923,0.9628278017044067
source,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,4084,8168,1,1,True,175,2048.0,20.902423858642578,0.13173356652259827,0.9607629179954529
residual,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,4084,8168,1,1,True,145,2048.0,20.9133243560791,0.13175362348556519,0.9612516760826111
source,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,4084,8168,1,1,True,175,2048.0,20.94292640686035,0.1355466991662979,0.9620234966278076
residual,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,4084,8168,1,1,True,145,2048.0,20.94639778137207,0.13504409790039062,0.9622665047645569
source,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2003,4084,8168,1,1,True,175,2048.0,20.953073501586914,0.13307367265224457,0.9635400772094727
residual,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2003,4084,8168,1,1,True,145,2048.0,20.956003189086914,0.1329081952571869,0.9636459350585938
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2001,4084,8168,1,0,True,138,2047.9998779296875,17.612876892089844,0.194990336894989,0.9296433329582214
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2001,4084,8168,1,0,True,84,2047.9998779296875,17.077117919921875,0.21548695862293243,0.9188483953475952
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2002,4084,8168,1,0,True,138,2047.9998779296875,21.395854949951172,0.15708251297473907,0.9450384378433228
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2002,4084,8168,1,0,True,84,2047.9998779296875,20.871694564819336,0.17073003947734833,0.9420466423034668
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2003,4084,8168,1,0,True,138,2047.9998779296875,21.460403442382812,0.1525900661945343,0.9469049572944641
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2003,4084,8168,1,0,True,84,2047.9998779296875,20.829198837280273,0.16254949569702148,0.9179662466049194
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2001,4084,8168,1,1,True,138,2047.9998779296875,23.534109115600586,0.10590425133705139,0.9721741676330566
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2001,4084,8168,1,1,True,84,2047.9998779296875,23.736679077148438,0.10317818820476532,0.9724628925323486
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2002,4084,8168,1,1,True,138,2047.9998779296875,23.54584503173828,0.10870680958032608,0.9713712930679321
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2002,4084,8168,1,1,True,84,2047.9998779296875,23.729703903198242,0.10474956780672073,0.9717302322387695
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2003,4084,8168,1,1,True,138,2047.9998779296875,23.524044036865234,0.10946305841207504,0.9692047238349915
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2003,4084,8168,1,1,True,84,2047.9998779296875,23.727935791015625,0.1053323820233345,0.9704467058181763
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2001,4084,8168,1,1,True,138,2047.9998779296875,23.816295623779297,0.10132625699043274,0.9730461835861206
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2001,4084,8168,1,1,True,84,2047.9998779296875,23.964292526245117,0.09941335022449493,0.9734025597572327
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2002,4084,8168,1,1,True,138,2047.9998779296875,23.80430030822754,0.10328029096126556,0.9722270369529724
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2002,4084,8168,1,1,True,84,2047.9998779296875,23.94140625,0.10040077567100525,0.9727609157562256
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2003,4084,8168,1,1,True,138,2047.9998779296875,23.792333602905273,0.10386081039905548,0.9706037044525146
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2003,4084,8168,1,1,True,84,2047.9998779296875,23.944358825683594,0.10106843709945679,0.9720337390899658
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2001,4084,8168,1,1,True,138,2047.9998779296875,24.138381958007812,0.09644131362438202,0.9745974540710449
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2001,4084,8168,1,1,True,84,2047.9998779296875,24.184267044067383,0.09565271437168121,0.9748231172561646
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2002,4084,8168,1,1,True,138,2047.9998779296875,24.106719970703125,0.09682571887969971,0.9740219116210938
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2002,4084,8168,1,1,True,84,2047.9998779296875,24.155593872070312,0.09568733721971512,0.9745263457298279
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2003,4084,8168,1,1,True,138,2047.9998779296875,24.110469818115234,0.09752324968576431,0.9733941555023193
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2003,4084,8168,1,1,True,84,2047.9998779296875,24.161754608154297,0.09624232351779938,0.9740328788757324
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2001,4084,8168,1,1,True,138,2047.9998779296875,24.22856330871582,0.09468448162078857,0.9751632809638977
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2001,4084,8168,1,1,True,84,2047.9998779296875,24.236116409301758,0.0944410115480423,0.9752809405326843
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2002,4084,8168,1,1,True,138,2047.9998779296875,24.204252243041992,0.09464649111032486,0.9751059412956238
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2002,4084,8168,1,1,True,84,2047.9998779296875,24.216899871826172,0.09434601664543152,0.9753305912017822
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2003,4084,8168,1,1,True,138,2047.9998779296875,24.20996856689453,0.09502428025007248,0.9746549725532532
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2003,4084,8168,1,1,True,84,2047.9998779296875,24.222137451171875,0.0946195125579834,0.9749704003334045
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2001,4084,8168,1,0,True,181,2048.0,16.76681900024414,0.20123760402202606,0.8583049774169922
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2001,4084,8168,1,0,True,147,2048.000244140625,16.306987762451172,0.2152733951807022,0.8348787426948547
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2002,4084,8168,1,0,False,0,2048.0,13.864994049072266,0.3884044587612152,0.634515643119812
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2002,4084,8168,1,0,True,147,2048.000244140625,13.910663604736328,0.37971481680870056,0.5722800493240356
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2003,4084,8168,1,0,True,181,2048.0,19.53670310974121,0.16951681673526764,0.8712633848190308
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2003,4084,8168,1,0,True,147,2048.000244140625,19.223073959350586,0.18229320645332336,0.8561806678771973
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2001,4084,8168,1,1,True,181,2048.0,21.178077697753906,0.12341723591089249,0.9401774406433105
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2001,4084,8168,1,1,True,147,2048.000244140625,21.330150604248047,0.12134288251399994,0.9401382207870483
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2002,4084,8168,1,1,True,181,2048.0,21.226943969726562,0.11940566450357437,0.937962532043457
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2002,4084,8168,1,1,True,147,2048.000244140625,21.380817413330078,0.11720740050077438,0.9396853446960449
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2003,4084,8168,1,1,True,181,2048.0,21.226036071777344,0.12002860009670258,0.9326221942901611
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2003,4084,8168,1,1,True,147,2048.000244140625,21.387653350830078,0.11811657249927521,0.9313778877258301
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2001,4084,8168,1,1,True,181,2048.0,21.4397029876709,0.1203385666012764,0.9391623139381409
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2001,4084,8168,1,1,True,147,2048.000244140625,21.552024841308594,0.11885745823383331,0.9395982027053833
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2002,4084,8168,1,1,True,181,2048.0,21.496017456054688,0.11574254184961319,0.9404758214950562
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2002,4084,8168,1,1,True,147,2048.000244140625,21.60503387451172,0.11431056261062622,0.9412212371826172
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2003,4084,8168,1,1,True,181,2048.0,21.504487991333008,0.1168762668967247,0.9304783344268799
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2003,4084,8168,1,1,True,147,2048.000244140625,21.619338989257812,0.11510028690099716,0.9322019815444946
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2001,4084,8168,1,1,True,181,2048.0,21.740114212036133,0.11566531658172607,0.9408857822418213
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2001,4084,8168,1,1,True,147,2048.000244140625,21.782489776611328,0.11469465494155884,0.9408589601516724
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2002,4084,8168,1,1,True,181,2048.0,21.783050537109375,0.1122393012046814,0.9416673183441162
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2002,4084,8168,1,1,True,147,2048.000244140625,21.81964874267578,0.11194150894880295,0.9415500164031982
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2003,4084,8168,1,1,True,181,2048.0,21.802608489990234,0.11246556043624878,0.936172366142273
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2003,4084,8168,1,1,True,147,2048.000244140625,21.838176727294922,0.1120246946811676,0.9371340274810791
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2001,4084,8168,1,1,True,181,2048.0,21.84657859802246,0.11315968632698059,0.9406780004501343
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2001,4084,8168,1,1,True,147,2048.000244140625,21.860107421875,0.11271502077579498,0.9406592845916748
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2002,4084,8168,1,1,True,181,2048.0,21.871854782104492,0.11148765683174133,0.9411773681640625
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2002,4084,8168,1,1,True,147,2048.000244140625,21.881065368652344,0.11141449213027954,0.9410879611968994
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2003,4084,8168,1,1,True,181,2048.0,21.8856143951416,0.11145073175430298,0.9388304948806763
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2003,4084,8168,1,1,True,147,2048.000244140625,21.892881393432617,0.11137276887893677,0.9393414258956909
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2001,4084,8168,1,0,True,199,2047.999755859375,14.588561058044434,0.42627668380737305,0.194394052028656
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2001,4084,8168,1,0,True,168,2047.999755859375,13.98752212524414,0.45641079545021057,0.12720848619937897
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2002,4084,8168,1,0,True,199,2047.999755859375,13.183074951171875,0.4029633104801178,0.39212095737457275
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2002,4084,8168,1,0,True,168,2047.999755859375,12.476547241210938,0.4380510747432709,0.39729440212249756
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2003,4084,8168,1,0,True,199,2047.999755859375,17.926589965820312,0.20398034155368805,0.823360800743103
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2003,4084,8168,1,0,True,168,2047.999755859375,17.691139221191406,0.21013057231903076,0.8374056816101074
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2001,4084,8168,1,1,True,199,2047.999755859375,18.857080459594727,0.18842381238937378,0.9261312484741211
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2001,4084,8168,1,1,True,168,2047.999755859375,18.974018096923828,0.18457664549350739,0.928017258644104
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2002,4084,8168,1,1,True,199,2047.999755859375,18.875778198242188,0.17734301090240479,0.9309121370315552
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2002,4084,8168,1,1,True,168,2047.999755859375,18.99418067932129,0.17421206831932068,0.9318980574607849
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2003,4084,8168,1,1,True,199,2047.999755859375,18.807655334472656,0.17877545952796936,0.9171943664550781
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2003,4084,8168,1,1,True,168,2047.999755859375,18.92690086364746,0.17582367360591888,0.9227241277694702
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2001,4084,8168,1,1,True,199,2047.999755859375,19.06307601928711,0.18140222132205963,0.9274438619613647
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2001,4084,8168,1,1,True,168,2047.999755859375,19.146377563476562,0.17858338356018066,0.9281567335128784
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2002,4084,8168,1,1,True,199,2047.999755859375,19.085899353027344,0.17255401611328125,0.9327630400657654
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2002,4084,8168,1,1,True,168,2047.999755859375,19.16968536376953,0.17104347050189972,0.9355301260948181
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2003,4084,8168,1,1,True,199,2047.999755859375,19.019468307495117,0.1739347279071808,0.9263736605644226
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2003,4084,8168,1,1,True,168,2047.999755859375,19.10982894897461,0.171796515583992,0.9296568632125854
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2001,4084,8168,1,1,True,199,2047.999755859375,19.2903995513916,0.172427237033844,0.9284721612930298
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2001,4084,8168,1,1,True,168,2047.999755859375,19.319496154785156,0.17083720862865448,0.9287134408950806
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2002,4084,8168,1,1,True,199,2047.999755859375,19.308399200439453,0.16786013543605804,0.9370487928390503
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2002,4084,8168,1,1,True,168,2047.999755859375,19.33554458618164,0.16731593012809753,0.9368144273757935
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2003,4084,8168,1,1,True,199,2047.999755859375,19.270299911499023,0.16814640164375305,0.9330984354019165
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2003,4084,8168,1,1,True,168,2047.999755859375,19.30426025390625,0.1672193557024002,0.9332077503204346
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2001,4084,8168,1,1,True,199,2047.999755859375,19.362884521484375,0.16833250224590302,0.9296509027481079
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2001,4084,8168,1,1,True,168,2047.999755859375,19.371334075927734,0.167795330286026,0.9300320744514465
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2002,4084,8168,1,1,True,199,2047.999755859375,19.37420654296875,0.16671134531497955,0.9349146485328674
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2002,4084,8168,1,1,True,168,2047.999755859375,19.381072998046875,0.1664666384458542,0.9344090819358826
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2003,4084,8168,1,1,True,199,2047.999755859375,19.3564453125,0.16621218621730804,0.9321480989456177
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2003,4084,8168,1,1,True,168,2047.999755859375,19.36659812927246,0.16600772738456726,0.9321533441543579
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2001,4084,8168,1,0,True,169,2048.000244140625,20.226703643798828,0.1843591034412384,0.9114111065864563
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2001,4084,8168,1,0,True,138,2047.9998779296875,19.95058250427246,0.19576393067836761,0.9022359848022461
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2002,4084,8168,1,0,True,169,2048.000244140625,17.157512664794922,0.2856144309043884,0.8666965961456299
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2002,4084,8168,1,0,True,138,2047.9998779296875,16.56649398803711,0.30299484729766846,0.8377944231033325
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2003,4084,8168,1,0,True,169,2048.000244140625,17.27979278564453,0.22325843572616577,0.824492871761322
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2003,4084,8168,1,0,True,138,2047.9998779296875,16.524763107299805,0.24044805765151978,0.831659197807312
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2001,4084,8168,1,1,True,169,2048.000244140625,20.96005630493164,0.16479361057281494,0.926284909248352
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2001,4084,8168,1,1,True,138,2047.9998779296875,21.08148956298828,0.16190333664417267,0.92633056640625
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2002,4084,8168,1,1,True,169,2048.000244140625,20.906341552734375,0.1694776713848114,0.9027272462844849
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2002,4084,8168,1,1,True,138,2047.9998779296875,21.030208587646484,0.16679687798023224,0.906068742275238
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2003,4084,8168,1,1,True,169,2048.000244140625,21.001529693603516,0.1671721190214157,0.9147452116012573
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2003,4084,8168,1,1,True,138,2047.9998779296875,21.114517211914062,0.16462720930576324,0.9177435040473938
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2001,4084,8168,1,1,True,169,2048.000244140625,21.18028450012207,0.15904009342193604,0.9252555966377258
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2001,4084,8168,1,1,True,138,2047.9998779296875,21.263818740844727,0.15700578689575195,0.9231294989585876
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2002,4084,8168,1,1,True,169,2048.000244140625,21.13235855102539,0.164513498544693,0.9101726412773132
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2002,4084,8168,1,1,True,138,2047.9998779296875,21.224496841430664,0.1625591665506363,0.9132424592971802
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2003,4084,8168,1,1,True,169,2048.000244140625,21.206363677978516,0.16266214847564697,0.9201114177703857
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2003,4084,8168,1,1,True,138,2047.9998779296875,21.287172317504883,0.16077852249145508,0.920295238494873
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2001,4084,8168,1,1,True,169,2048.000244140625,21.407367706298828,0.15357756614685059,0.9210411310195923
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2001,4084,8168,1,1,True,138,2047.9998779296875,21.434215545654297,0.15324002504348755,0.9217041730880737
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2002,4084,8168,1,1,True,169,2048.000244140625,21.3881893157959,0.1585712879896164,0.9223005771636963
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2002,4084,8168,1,1,True,138,2047.9998779296875,21.41983985900879,0.15752001106739044,0.9240188598632812
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2003,4084,8168,1,1,True,169,2048.000244140625,21.426311492919922,0.15673023462295532,0.9235215783119202
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2003,4084,8168,1,1,True,138,2047.9998779296875,21.450489044189453,0.15586507320404053,0.9244844913482666
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2001,4084,8168,1,1,True,169,2048.000244140625,21.473766326904297,0.15325942635536194,0.9231834411621094
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2001,4084,8168,1,1,True,138,2047.9998779296875,21.48003387451172,0.1534121036529541,0.9238458275794983
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2002,4084,8168,1,1,True,169,2048.000244140625,21.46752166748047,0.15586383640766144,0.9264739155769348
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2002,4084,8168,1,1,True,138,2047.9998779296875,21.47547721862793,0.15556398034095764,0.9267041683197021
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2003,4084,8168,1,1,True,169,2048.000244140625,21.484661102294922,0.15461817383766174,0.9251530170440674
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2003,4084,8168,1,1,True,138,2047.9998779296875,21.489425659179688,0.15447871387004852,0.9253513813018799
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2001,4084,8168,1,0,True,181,2048.000244140625,14.45996379852295,0.3855714797973633,0.4632183909416199
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2001,4084,8168,1,0,True,156,2047.999755859375,13.79742431640625,0.4193089008331299,0.41295114159584045
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2002,4084,8168,1,0,True,181,2048.000244140625,17.067028045654297,0.2741117477416992,0.7355438470840454
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2002,4084,8168,1,0,True,156,2047.999755859375,16.769853591918945,0.28508853912353516,0.724223792552948
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2003,4084,8168,1,0,True,181,2048.000244140625,13.821550369262695,0.4782416820526123,0.35530775785446167
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2003,4084,8168,1,0,True,156,2047.999755859375,13.134903907775879,0.5228298902511597,0.36513394117355347
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2001,4084,8168,1,1,True,181,2048.000244140625,18.89752960205078,0.2155655026435852,0.7349120378494263
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2001,4084,8168,1,1,True,156,2047.999755859375,19.005094528198242,0.21306496858596802,0.7478539347648621
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2002,4084,8168,1,1,True,181,2048.000244140625,18.986854553222656,0.21053636074066162,0.8207888603210449
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2002,4084,8168,1,1,True,156,2047.999755859375,19.06859016418457,0.20736925303936005,0.82643723487854
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2003,4084,8168,1,1,True,181,2048.000244140625,18.97655487060547,0.20680005848407745,0.782925546169281
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2003,4084,8168,1,1,True,156,2047.999755859375,19.077951431274414,0.20356377959251404,0.7896849513053894
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2001,4084,8168,1,1,True,181,2048.000244140625,19.117382049560547,0.20955707132816315,0.7644660472869873
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2001,4084,8168,1,1,True,156,2047.999755859375,19.203031539916992,0.20703168213367462,0.7765674591064453
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2002,4084,8168,1,1,True,181,2048.000244140625,19.152713775634766,0.2039930820465088,0.832043468952179
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2002,4084,8168,1,1,True,156,2047.999755859375,19.216861724853516,0.2018425166606903,0.8338718414306641
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2003,4084,8168,1,1,True,181,2048.000244140625,19.178728103637695,0.1999121755361557,0.7965691089630127
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2003,4084,8168,1,1,True,156,2047.999755859375,19.252403259277344,0.19782717525959015,0.8016987442970276
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2001,4084,8168,1,1,True,181,2048.000244140625,19.38900375366211,0.20092377066612244,0.7997429966926575
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2001,4084,8168,1,1,True,156,2047.999755859375,19.426776885986328,0.1997087150812149,0.8016403913497925
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2002,4084,8168,1,1,True,181,2048.000244140625,19.3675537109375,0.1970740556716919,0.8239129781723022
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2002,4084,8168,1,1,True,156,2047.999755859375,19.39997100830078,0.19626101851463318,0.821461021900177
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2003,4084,8168,1,1,True,181,2048.000244140625,19.39600372314453,0.19485169649124146,0.8054245710372925
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2003,4084,8168,1,1,True,156,2047.999755859375,19.423110961914062,0.1942853033542633,0.8058434128761292
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2001,4084,8168,1,1,True,181,2048.000244140625,19.49483299255371,0.19705773890018463,0.803740918636322
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2001,4084,8168,1,1,True,156,2047.999755859375,19.507678985595703,0.19652236998081207,0.8040055632591248
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2002,4084,8168,1,1,True,181,2048.000244140625,19.466304779052734,0.19512099027633667,0.8155176639556885
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2002,4084,8168,1,1,True,156,2047.999755859375,19.480865478515625,0.19501513242721558,0.8145416378974915
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2003,4084,8168,1,1,True,181,2048.000244140625,19.475515365600586,0.1938939392566681,0.8051209449768066
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2003,4084,8168,1,1,True,156,2047.999755859375,19.488210678100586,0.19380362331867218,0.8051388263702393
source,91,n07590611/ILSVRC2012_val_00030972_n07590611,1.0,2001,4084,8168,1,0,True,204,2047.9998779296875,13.614009857177734,0.33072584867477417,0.5178304314613342
residual,91,n07590611/ILSVRC2012_val_00030972_n07590611,1.0,2001,4084,8168,1,0,True,180,2048.0,12.995094299316406,0.35480165481567383,0.4803031086921692
source,91,n07590611/ILSVRC2012_val_00030972_n07590611,1.0,2002,4084,8168,1,0,True,204,2047.9998779296875,17.288959503173828,0.2135973572731018,0.773269772529602
