method,protocol,complex_uses,scope,image_index,image_id,psnr_db,ssim,lpips,dino
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,11,n01943899/ILSVRC2012_val_00005706_n01943899,18.94344711303711,0.3707471489906311,0.17179900407791138,0.9199231266975403
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,12,n01955084/ILSVRC2012_val_00001857_n01955084,21.749895095825195,0.5174626708030701,0.17431750893592834,0.9402332901954651
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,13,n01983481/ILSVRC2012_val_00019856_n01983481,20.474977493286133,0.4999028146266937,0.16882893443107605,0.9229066967964172
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,14,n02013706/ILSVRC2012_val_00003168_n02013706,17.064481735229492,0.6147425174713135,0.10234862565994263,0.935894250869751
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,15,n02027492/ILSVRC2012_val_00007524_n02027492,25.557968139648438,0.7247925996780396,0.11673906445503235,0.9287847280502319
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.845169067382812,0.5570988655090332,0.14582985639572144,0.9624717235565186
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,17,n02090622/ILSVRC2012_val_00006265_n02090622,15.850854873657227,0.35382264852523804,0.17488183081150055,0.9246348738670349
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,18,n02096177/ILSVRC2012_val_00019083_n02096177,21.522438049316406,0.38875359296798706,0.13592782616615295,0.9363512396812439
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,19,n02098286/ILSVRC2012_val_00038253_n02098286,22.903451919555664,0.6856461763381958,0.09791307151317596,0.9561827182769775
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,20,n02102480/ILSVRC2012_val_00010261_n02102480,25.373937606811523,0.6960226893424988,0.06443264335393906,0.9504536390304565
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,21,n02105641/ILSVRC2012_val_00018762_n02105641,18.89498519897461,0.3917253613471985,0.20184773206710815,0.9171780943870544
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,22,n02106550/ILSVRC2012_val_00014315_n02106550,20.33329200744629,0.5309894680976868,0.11957977712154388,0.9627585411071777
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,23,n02107683/ILSVRC2012_val_00010786_n02107683,25.275508880615234,0.6267849802970886,0.14265215396881104,0.931388258934021
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,24,n02110806/ILSVRC2012_val_00030364_n02110806,20.385656356811523,0.577957808971405,0.13674050569534302,0.9456360340118408
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,25,n02113799/ILSVRC2012_val_00007866_n02113799,20.178104400634766,0.43928855657577515,0.169448584318161,0.8602007031440735
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,26,n02123159/ILSVRC2012_val_00025723_n02123159,16.417287826538086,0.25536876916885376,0.21035945415496826,0.9425820112228394
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,27,n02134084/ILSVRC2012_val_00020332_n02134084,23.638782501220703,0.5013272762298584,0.11460202187299728,0.8628616333007812
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,28,n02168699/ILSVRC2012_val_00040132_n02168699,20.443923950195312,0.31884029507637024,0.15190327167510986,0.8704310655593872
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,29,n02233338/ILSVRC2012_val_00016160_n02233338,20.992490768432617,0.5013837814331055,0.1416936069726944,0.8896511197090149
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,30,n02264363/ILSVRC2012_val_00027803_n02264363,28.885639190673828,0.7842464447021484,0.08864444494247437,0.9384555220603943
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,31,n02277742/ILSVRC2012_val_00015608_n02277742,15.767127990722656,0.2375764697790146,0.19028961658477783,0.9379259347915649
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,32,n02325366/ILSVRC2012_val_00024858_n02325366,20.786645889282227,0.590103030204773,0.15888144075870514,0.9522354602813721
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.886024475097656,0.3985615670681,0.17438217997550964,0.8986047506332397
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,34,n02410509/ILSVRC2012_val_00022568_n02410509,23.849428176879883,0.6993739604949951,0.10092853754758835,0.8967534303665161
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,35,n02437312/ILSVRC2012_val_00006245_n02437312,15.882040023803711,0.22726264595985413,0.24772322177886963,0.9219521880149841
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,36,n02486410/ILSVRC2012_val_00009799_n02486410,23.695053100585938,0.728914737701416,0.09277299046516418,0.9290533065795898
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,37,n02509815/ILSVRC2012_val_00014423_n02509815,23.8754940032959,0.6577072143554688,0.11885946989059448,0.9449658393859863
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,38,n02708093/ILSVRC2012_val_00024690_n02708093,22.1617488861084,0.7572729587554932,0.10306809097528458,0.9588112831115723
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,39,n02776631/ILSVRC2012_val_00028186_n02776631,18.774349212646484,0.5457735061645508,0.1755739450454712,0.8559605479240417
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,40,n02788148/ILSVRC2012_val_00012264_n02788148,21.7608642578125,0.6182738542556763,0.13645969331264496,0.9551391005516052
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,41,n02834397/ILSVRC2012_val_00010741_n02834397,23.337535858154297,0.6418372392654419,0.08859298378229141,0.9367346167564392
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,42,n02841315/ILSVRC2012_val_00014601_n02841315,19.20377540588379,0.4731737971305847,0.13363108038902283,0.9318255186080933
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,43,n02910353/ILSVRC2012_val_00017543_n02910353,18.816295623779297,0.5645352602005005,0.15177835524082184,0.9614477753639221
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,44,n02951585/ILSVRC2012_val_00008336_n02951585,25.067319869995117,0.7766155004501343,0.12643416225910187,0.846350371837616
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,45,n02980441/ILSVRC2012_val_00023472_n02980441,23.37510108947754,0.5317435264587402,0.15266001224517822,0.9297149181365967
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,46,n03028079/ILSVRC2012_val_00031446_n03028079,23.670806884765625,0.7524134516716003,0.14864812791347504,0.8820376992225647
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,47,n03109150/ILSVRC2012_val_00032588_n03109150,21.78347396850586,0.5033810138702393,0.11325585842132568,0.8802667856216431
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,48,n03127747/ILSVRC2012_val_00003732_n03127747,18.837018966674805,0.597099244594574,0.12183482944965363,0.9091343283653259
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,49,n03220513/ILSVRC2012_val_00006359_n03220513,20.770462036132812,0.6890792846679688,0.12565234303474426,0.9017272591590881
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,50,n03372029/ILSVRC2012_val_00034937_n03372029,20.186439514160156,0.6333030462265015,0.12232980877161026,0.9184411764144897
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,51,n03388549/ILSVRC2012_val_00022928_n03388549,22.031177520751953,0.6752305030822754,0.1444813311100006,0.9072165489196777
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,52,n03424325/ILSVRC2012_val_00006147_n03424325,17.904239654541016,0.5799281597137451,0.14342719316482544,0.9751890897750854
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.734495162963867,0.6341453194618225,0.1514616310596466,0.8568372130393982
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,54,n03485794/ILSVRC2012_val_00010782_n03485794,23.318748474121094,0.741036593914032,0.07227162271738052,0.9385714530944824
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.8123722076416,0.43210262060165405,0.1269088238477707,0.9538522958755493
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,56,n03584254/ILSVRC2012_val_00016384_n03584254,28.963245391845703,0.94962477684021,0.021663889288902283,0.985112726688385
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,57,n03623198/ILSVRC2012_val_00019928_n03623198,28.603225708007812,0.8794968128204346,0.03319479152560234,0.9841037392616272
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,58,n03657121/ILSVRC2012_val_00000359_n03657121,26.144495010375977,0.9146170020103455,0.03328992798924446,0.9749064445495605
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,59,n03706229/ILSVRC2012_val_00017460_n03706229,24.59390640258789,0.8916289806365967,0.04265740513801575,0.9577947854995728
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,60,n03759954/ILSVRC2012_val_00010804_n03759954,16.199283599853516,0.39982396364212036,0.1948522925376892,0.9147692918777466
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,61,n03775071/ILSVRC2012_val_00002420_n03775071,22.953298568725586,0.6669684648513794,0.06994611769914627,0.9533963203430176
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,62,n03782006/ILSVRC2012_val_00004758_n03782006,22.261430740356445,0.6560617685317993,0.1284409761428833,0.9292064309120178
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,63,n03796401/ILSVRC2012_val_00025827_n03796401,22.034435272216797,0.6741316318511963,0.13423332571983337,0.9411768913269043
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,64,n03866082/ILSVRC2012_val_00003554_n03866082,23.835224151611328,0.5791102647781372,0.15146324038505554,0.9083310961723328
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,65,n03876231/ILSVRC2012_val_00022714_n03876231,25.1419620513916,0.8205314874649048,0.07619035243988037,0.9478031396865845
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,66,n03929660/ILSVRC2012_val_00012300_n03929660,25.980621337890625,0.5681086778640747,0.06576241552829742,0.977141261100769
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,67,n03950228/ILSVRC2012_val_00019039_n03950228,25.160614013671875,0.692133903503418,0.1260073482990265,0.9546528458595276
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,68,n03977966/ILSVRC2012_val_00027383_n03977966,18.713090896606445,0.5629045963287354,0.14756833016872406,0.8938313722610474
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,69,n03983396/ILSVRC2012_val_00012891_n03983396,24.34360122680664,0.7088550329208374,0.12807795405387878,0.9178484678268433
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,70,n04044716/ILSVRC2012_val_00039752_n04044716,29.275959014892578,0.8532411456108093,0.08166895806789398,0.9794140458106995
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,71,n04067472/ILSVRC2012_val_00007618_n04067472,17.898529052734375,0.41910862922668457,0.17499546706676483,0.9048399329185486
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,72,n04111531/ILSVRC2012_val_00013982_n04111531,20.796875,0.4945908486843109,0.19026753306388855,0.8960602283477783
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,73,n04131690/ILSVRC2012_val_00002728_n04131690,26.786928176879883,0.8365869522094727,0.08990400284528732,0.9632759094238281
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,74,n04153751/ILSVRC2012_val_00008426_n04153751,27.527278900146484,0.9269354343414307,0.04132532700896263,0.9546929597854614
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,75,n04204347/ILSVRC2012_val_00018921_n04204347,18.32126808166504,0.49492305517196655,0.12986837327480316,0.9515142440795898
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,76,n04235860/ILSVRC2012_val_00004033_n04235860,20.052982330322266,0.3567800223827362,0.1639084666967392,0.9358574151992798
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.841327667236328,0.4891764521598816,0.15792447328567505,0.8683740496635437
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,78,n04310018/ILSVRC2012_val_00003156_n04310018,18.61477279663086,0.5020339488983154,0.1642899513244629,0.9415621757507324
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,79,n04328186/ILSVRC2012_val_00014795_n04328186,22.33587646484375,0.8494051694869995,0.062367528676986694,0.9301168918609619
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,80,n04346328/ILSVRC2012_val_00003305_n04346328,18.89969253540039,0.3960014283657074,0.18474319577217102,0.9158225655555725
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,81,n04357314/ILSVRC2012_val_00009430_n04357314,21.942096710205078,0.5948365926742554,0.15202732384204865,0.9010575413703918
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,82,n04371774/ILSVRC2012_val_00030870_n04371774,19.09775161743164,0.3599930703639984,0.1773615926504135,0.8745611310005188
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,83,n04392985/ILSVRC2012_val_00029362_n04392985,22.12889862060547,0.6326701641082764,0.12425588071346283,0.9260538816452026
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,84,n04456115/ILSVRC2012_val_00002331_n04456115,21.10130500793457,0.6232494115829468,0.15460781753063202,0.848025918006897
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,85,n04485082/ILSVRC2012_val_00000955_n04485082,20.891510009765625,0.7107867002487183,0.11739900708198547,0.9676299691200256
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,86,n04515003/ILSVRC2012_val_00002400_n04515003,24.576404571533203,0.7777340412139893,0.08917374908924103,0.9732445478439331
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,87,n04540053/ILSVRC2012_val_00007665_n04540053,22.342758178710938,0.7299959063529968,0.09666559845209122,0.9490469098091125
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,88,n04560804/ILSVRC2012_val_00029830_n04560804,18.981536865234375,0.5536145567893982,0.15707363188266754,0.9156936407089233
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,89,n04596742/ILSVRC2012_val_00007608_n04596742,20.420654296875,0.6116070747375488,0.14275044202804565,0.9461570978164673
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,90,n07583066/ILSVRC2012_val_00001378_n07583066,20.070026397705078,0.5560448169708252,0.1662556380033493,0.8533715009689331
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,91,n07590611/ILSVRC2012_val_00030972_n07590611,19.650671005249023,0.5153518319129944,0.15206290781497955,0.8628418445587158
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,92,n07714990/ILSVRC2012_val_00008416_n07714990,17.654878616333008,0.3796912431716919,0.19987763464450836,0.9461567401885986
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,93,n07716906/ILSVRC2012_val_00011140_n07716906,25.112573623657227,0.7919537425041199,0.07892222702503204,0.9641950130462646
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,94,n07720875/ILSVRC2012_val_00000423_n07720875,23.713647842407227,0.743241012096405,0.08199126273393631,0.9422823190689087
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,95,n07860988/ILSVRC2012_val_00010848_n07860988,19.75761604309082,0.5935729742050171,0.12216988205909729,0.944958508014679
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,96,n09288635/ILSVRC2012_val_00001270_n09288635,25.936283111572266,0.7678586840629578,0.10248592495918274,0.9644564986228943
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,97,n09468604/ILSVRC2012_val_00030741_n09468604,17.15803337097168,0.24478787183761597,0.2614869475364685,0.8616271018981934
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,98,n11939491/ILSVRC2012_val_00034896_n11939491,22.098873138427734,0.7692474126815796,0.08566022664308548,0.926382839679718
arithmetic_adaptive_N4204,common_paid_information,4204,snr_19,99,n15075141/ILSVRC2012_val_00005846_n15075141,19.395170211791992,0.4194854199886322,0.14345352351665497,0.9273511171340942
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,0,n01440764/ILSVRC2012_val_00003014_n01440764,14.225179884168837,0.3232211189137565,0.176662544409434,0.8150685098436143
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,1,n01601694/ILSVRC2012_val_00021656_n01601694,20.346156650119358,0.4830527769194709,0.13602374659644234,0.8219897349675497
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,2,n01664065/ILSVRC2012_val_00014316_n01664065,16.38560612996419,0.22610348463058472,0.273297776778539,0.904585599899292
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,3,n01689811/ILSVRC2012_val_00020598_n01689811,14.923145612080893,0.25761793388260734,0.22634081708060372,0.8559095925754971
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,4,n01735189/ILSVRC2012_val_00006699_n01735189,17.530906041463215,0.3341384728749593,0.19665848712126413,0.8976146976153055
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,5,n01744401/ILSVRC2012_val_00032663_n01744401,22.940141042073567,0.44819070895512897,0.15448532005151114,0.8542753060658773
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,6,n01751748/ILSVRC2012_val_00033157_n01751748,21.725465562608505,0.25188620885213214,0.22585441006554496,0.8925442960527208
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,7,n01775062/ILSVRC2012_val_00036589_n01775062,14.649556159973145,0.18216891710956892,0.2532675564289093,0.8281298677126566
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,8,n01843383/ILSVRC2012_val_00005901_n01843383,14.64337084028456,0.2803935516211722,0.2609136866198646,0.8471890224350823
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,9,n01860187/ILSVRC2012_val_00021594_n01860187,16.15446408589681,0.4649411737918854,0.17569428185621896,0.910292387008667
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,10,n01882714/ILSVRC2012_val_00019996_n01882714,18.7603333791097,0.44092419743537903,0.14512519041697183,0.9653124014536539
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,11,n01943899/ILSVRC2012_val_00005706_n01943899,18.438003540039062,0.3527967731157939,0.1872065265973409,0.9021397034327189
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,12,n01955084/ILSVRC2012_val_00001857_n01955084,21.248016357421875,0.49185533324877423,0.19621533155441284,0.934053897857666
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,13,n01983481/ILSVRC2012_val_00019856_n01983481,19.75409762064616,0.4713488121827443,0.1876621146996816,0.9208693901697794
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,14,n02013706/ILSVRC2012_val_00003168_n02013706,16.58477020263672,0.5976709127426147,0.11526672542095184,0.9289919932683309
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,15,n02027492/ILSVRC2012_val_00007524_n02027492,25.089751561482746,0.7098009586334229,0.13156328598658243,0.9251373410224915
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.31802241007487,0.535723865032196,0.16102980573972067,0.9552235205968221
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,17,n02090622/ILSVRC2012_val_00006265_n02090622,15.541645685831705,0.3350445826848348,0.18360034624735513,0.9099654157956442
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,18,n02096177/ILSVRC2012_val_00019083_n02096177,20.81713973151313,0.3591357966264089,0.16718529330359566,0.9147417876455519
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,19,n02098286/ILSVRC2012_val_00038253_n02098286,22.462231318155926,0.6719567775726318,0.10431910802920659,0.9472097158432007
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,20,n02102480/ILSVRC2012_val_00010261_n02102480,24.72511863708496,0.68826248910692,0.0704423122935825,0.9502048757341173
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,21,n02105641/ILSVRC2012_val_00018762_n02105641,18.432273864746094,0.369908610979716,0.21638652185599008,0.9165802796681722
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,22,n02106550/ILSVRC2012_val_00014315_n02106550,18.900538974338108,0.4771207140551673,0.15924062000380623,0.9497338467174106
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,23,n02107683/ILSVRC2012_val_00010786_n02107683,24.146302117241753,0.5998935567008125,0.17945877379841274,0.8989717496765984
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,24,n02110806/ILSVRC2012_val_00030364_n02110806,19.017775111728245,0.5326057341363695,0.16443252894613478,0.9107324017418755
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,25,n02113799/ILSVRC2012_val_00007866_n02113799,19.692555745442707,0.4211846391359965,0.17972004413604736,0.852162778377533
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,26,n02123159/ILSVRC2012_val_00025723_n02123159,16.139525413513184,0.23874385158220926,0.22066844999790192,0.9336668650309244
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,27,n02134084/ILSVRC2012_val_00020332_n02134084,23.163145277235245,0.4826722906695472,0.12784691154956818,0.8652040825949775
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,28,n02168699/ILSVRC2012_val_00040132_n02168699,20.190745035807293,0.30179713169733685,0.15827650328477225,0.8665967384974161
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,29,n02233338/ILSVRC2012_val_00016160_n02233338,19.907634735107422,0.44206958181328243,0.17862885693709055,0.8295167949464586
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,30,n02264363/ILSVRC2012_val_00027803_n02264363,28.57275136311849,0.7785577774047852,0.09562608599662781,0.9084486961364746
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,31,n02277742/ILSVRC2012_val_00015608_n02277742,15.47912851969401,0.21634219586849213,0.20422192911307016,0.927789052327474
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,32,n02325366/ILSVRC2012_val_00024858_n02325366,20.0806090037028,0.5546000202496847,0.17721682290236154,0.9389010667800903
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.292349073621963,0.3592572742038303,0.1930884818236033,0.8741204738616943
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,34,n02410509/ILSVRC2012_val_00022568_n02410509,23.053619384765625,0.6875272393226624,0.11360094447930653,0.8896666963895162
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,35,n02437312/ILSVRC2012_val_00006245_n02437312,15.64248275756836,0.2116897056500117,0.2549459934234619,0.9206240375836691
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,36,n02486410/ILSVRC2012_val_00009799_n02486410,23.090272267659504,0.7131135066350301,0.10956073800722758,0.9109912316004435
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,37,n02509815/ILSVRC2012_val_00014423_n02509815,22.98788579305013,0.6436064839363098,0.13413390517234802,0.9368718067804972
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,38,n02708093/ILSVRC2012_val_00024690_n02708093,21.406788508097332,0.7284685571988424,0.12411642571290334,0.9518064657847086
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,39,n02776631/ILSVRC2012_val_00028186_n02776631,17.757383982340496,0.49543677932686275,0.2102485199769338,0.8282784753375583
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,40,n02788148/ILSVRC2012_val_00012264_n02788148,21.072373496161568,0.5864121913909912,0.156650733616617,0.9485795497894287
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,41,n02834397/ILSVRC2012_val_00010741_n02834397,22.447049458821613,0.6176961892180972,0.1160971009069019,0.9144478638966879
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,42,n02841315/ILSVRC2012_val_00014601_n02841315,18.753875944349502,0.4519079360697005,0.15026238560676575,0.9218366940816244
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,43,n02910353/ILSVRC2012_val_00017543_n02910353,18.056408988104927,0.536927299367057,0.1733006371392144,0.9404573771688673
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,44,n02951585/ILSVRC2012_val_00008336_n02951585,24.166976928710938,0.7579592996173434,0.15177518791622585,0.8129846254984537
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,45,n02980441/ILSVRC2012_val_00023472_n02980441,21.783915201822918,0.48009506861368817,0.22062293357319301,0.8478586872418722
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,46,n03028079/ILSVRC2012_val_00031446_n03028079,23.110517501831055,0.7380677461624146,0.15827424824237823,0.8814574480056763
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,47,n03109150/ILSVRC2012_val_00032588_n03109150,21.11840565999349,0.48990819851557416,0.12962892651557922,0.8548604051272074
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,48,n03127747/ILSVRC2012_val_00003732_n03127747,17.09316815270318,0.5359382132689158,0.19242400427659354,0.8531532751189338
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,49,n03220513/ILSVRC2012_val_00006359_n03220513,20.10525894165039,0.6761889060338339,0.14031863709290823,0.8773034413655599
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,50,n03372029/ILSVRC2012_val_00034937_n03372029,18.79463111029731,0.5829296112060547,0.16086860332224104,0.8481630616717868
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,51,n03388549/ILSVRC2012_val_00022928_n03388549,20.638343705071343,0.6218187544080946,0.1984427207046085,0.8383536868625217
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,52,n03424325/ILSVRC2012_val_00006147_n03424325,17.418965657552082,0.5625976721445719,0.15301583210627237,0.9726994434992472
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,53,n03447721/ILSVRC2012_val_00006942_n03447721,17.648649003770615,0.5318149560027652,0.23352099458376566,0.7581794593069289
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,54,n03485794/ILSVRC2012_val_00010782_n03485794,22.239507887098526,0.720380597644382,0.09865238103601667,0.9077762630250719
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.216636657714844,0.3984130422274272,0.14920929074287415,0.9327616095542908
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,56,n03584254/ILSVRC2012_val_00016384_n03584254,28.595022837320965,0.9462822079658508,0.02183283306658268,0.9825646678606669
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,57,n03623198/ILSVRC2012_val_00019928_n03623198,28.234925587972004,0.8732159932454427,0.03778553754091263,0.9815563360850016
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,58,n03657121/ILSVRC2012_val_00000359_n03657121,25.480791091918945,0.9099463224411011,0.03693385422229767,0.9741090536117554
arithmetic_adaptive_N4204,common_paid_information,4204,primary_1_4_7,59,n03706229/ILSVRC2012_val_00017460_n03706229,23.78554916381836,0.8745014270146688,0.049988746643066406,0.9515727559725443
