source_index,image_id,snr_db,noise_seed,method,repeat,order,position,tx_ms,rx_ms,total_ms
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N3060_m8_Dc,0,10,9,60.99385500419885,76.63487002719194,137.6287250313908
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N3060_m9_Dc,0,10,10,10.680228006094694,59.423696948215365,70.10392495431006
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N3060_m9_Dc,0,10,11,78.68229900486767,92.73503802251071,171.41733702737838
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N3572_m8_Dc,0,10,12,9.843061096034944,60.067733051255345,69.91079414729029
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N4084_m8_Dc,1,11,0,61.32729607634246,77.2427930496633,138.57008912600577
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_D0,1,11,1,9.767679963260889,59.25532605033368,69.02300601359457
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_Dc_only,1,11,2,9.7315669991076,59.95210201945156,69.68366901855916
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_receiver_only_refiner,1,11,3,9.852832998149097,60.954859014600515,70.80769201274961
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_plus_latent_512,1,11,4,57.27182701230049,59.54538506921381,116.8172120815143
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,m8_plus_latent_1024,1,11,5,57.31743399519473,59.54104301054031,116.85847700573504
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N3060_m8_Dc,1,11,6,9.76928195450455,58.97324497345835,68.7425269279629
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N3060_m8_Dc,1,11,7,61.60456594079733,77.26188201922923,138.86644796002656
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N3060_m9_Dc,1,11,8,10.7690270524472,59.74354490172118,70.51257195416838
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N3060_m9_Dc,1,11,9,78.47146200947464,88.92211888451129,167.39358089398593
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N3572_m8_Dc,1,11,10,9.758221916854382,59.33777801692486,69.09599993377924
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,arithmetic_N3572_m8_Dc,1,11,11,61.964449007064104,77.46985997073352,139.43430897779763
11,n01943899/ILSVRC2012_val_00005706_n01943899,1,2001,raw_N4084_m8_Dc,1,11,12,9.860488004051149,59.5378209836781,69.39830898772925
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,arithmetic_N4084_m8_Dc,0,12,0,61.18618999607861,77.28067389689386,138.46686389297247
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_D0,0,12,1,9.757697931490839,59.21093898359686,68.9686369150877
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_Dc_only,0,12,2,9.7233890555799,59.23238804098219,68.95577709656209
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_receiver_only_refiner,0,12,3,9.70279995817691,60.7140309875831,70.41683094576001
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_plus_latent_512,0,12,4,58.60492109786719,59.9537220550701,118.5586431529373
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_plus_latent_1024,0,12,5,57.240819092839956,59.543284005485475,116.78410309832543
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,raw_N3060_m8_Dc,0,12,6,9.718975983560085,59.13779104594141,68.8567670295015
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,arithmetic_N3060_m8_Dc,0,12,7,61.036943923681974,76.89095300156623,137.9278969252482
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,raw_N3060_m9_Dc,0,12,8,10.640846914611757,59.75710100028664,70.3979479148984
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,arithmetic_N3060_m9_Dc,0,12,9,77.95868592802435,88.94704701378942,166.90573294181377
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,raw_N3572_m8_Dc,0,12,10,9.787885937839746,59.24656707793474,69.03445301577449
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,arithmetic_N3572_m8_Dc,0,12,11,61.06909399386495,77.11564097553492,138.18473496939987
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,raw_N4084_m8_Dc,0,12,12,9.758692001923919,59.21397393103689,68.97266593296081
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_Dc_only,1,13,0,9.731248021125793,59.323832974769175,69.05508099589497
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_receiver_only_refiner,1,13,1,9.734030929394066,59.716538060456514,69.45056898985058
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_plus_latent_512,1,13,2,57.40611895453185,59.619362000375986,117.02548095490783
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,m8_plus_latent_1024,1,13,3,57.2732089785859,59.402734972536564,116.67594395112246
11,n01943899/ILSVRC2012_val_00005706_n01943899,4,2001,raw_N3060_m8_Dc,1,13,4,9.628889965824783,58.98439988959581,68.61328985542059
