method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine,decoder_sha256,protocol_id,model_context_sha256
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2001,4084,8168,1,1,True,115,2048.0,19.278457641601562,0.1656789481639862,0.8693251609802246,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2002,4084,8168,1,1,True,116,2048.0,19.230417251586914,0.16584736108779907,0.8544177412986755,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2002,4084,8168,1,1,True,115,2048.0,19.243043899536133,0.16564629971981049,0.8532616496086121,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2003,4084,8168,1,1,True,116,2048.0,19.273296356201172,0.16426965594291687,0.8668496608734131,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2003,4084,8168,1,1,True,115,2048.0,19.288982391357422,0.1639322191476822,0.8671535849571228,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2001,4084,8168,1,1,True,116,2048.0,19.39948844909668,0.161359965801239,0.8743751049041748,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2001,4084,8168,1,1,True,115,2048.0,19.40789031982422,0.16113746166229248,0.8746604323387146,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2002,4084,8168,1,1,True,116,2048.0,19.368432998657227,0.16097596287727356,0.8581560850143433,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2002,4084,8168,1,1,True,115,2048.0,19.3765811920166,0.160853311419487,0.8579181432723999,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2003,4084,8168,1,1,True,116,2048.0,19.40355682373047,0.16006889939308167,0.8656981587409973,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2003,4084,8168,1,1,True,115,2048.0,19.41409683227539,0.15985387563705444,0.8654249310493469,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2001,4084,8168,1,1,True,116,2048.0,19.519420623779297,0.1563369333744049,0.8684853315353394,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2001,4084,8168,1,1,True,115,2048.0,19.521381378173828,0.15624189376831055,0.8685773611068726,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2002,4084,8168,1,1,True,116,2048.0,19.502317428588867,0.15839454531669617,0.867733359336853,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2002,4084,8168,1,1,True,115,2048.0,19.50444793701172,0.1583704650402069,0.8676818609237671,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2003,4084,8168,1,1,True,116,2048.0,19.522430419921875,0.15708482265472412,0.8626946210861206,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2003,4084,8168,1,1,True,115,2048.0,19.52509880065918,0.15700964629650116,0.862616777420044,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2001,4084,8168,1,1,True,116,2048.0,19.547935485839844,0.15558317303657532,0.8681547045707703,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2001,4084,8168,1,1,True,115,2048.0,19.548160552978516,0.1555795669555664,0.8681303262710571,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2002,4084,8168,1,1,True,116,2048.0,19.540817260742188,0.15693315863609314,0.8680307865142822,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2002,4084,8168,1,1,True,115,2048.0,19.541099548339844,0.15692614018917084,0.8680201172828674,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2003,4084,8168,1,1,True,116,2048.0,19.550199508666992,0.15590015053749084,0.8631308078765869,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2003,4084,8168,1,1,True,115,2048.0,19.550416946411133,0.15589377284049988,0.8631676435470581,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2001,4084,8168,1,0,True,143,2048.0,19.392698287963867,0.25894245505332947,0.8907177448272705,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2001,4084,8168,1,0,True,134,2048.0,19.067184448242188,0.2574622333049774,0.8803191184997559,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2002,4084,8168,1,0,True,143,2048.0,15.823517799377441,0.3982737362384796,0.6310287714004517,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2002,4084,8168,1,0,False,0,2048.0,15.423635482788086,0.40531790256500244,0.6356699466705322,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2003,4084,8168,1,0,True,143,2048.0,18.47273063659668,0.27192777395248413,0.8628308773040771,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2003,4084,8168,1,0,True,134,2048.0,18.02303123474121,0.28974464535713196,0.8540998697280884,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2001,4084,8168,1,1,True,143,2048.0,21.766998291015625,0.2037668079137802,0.9335117936134338,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2001,4084,8168,1,1,True,134,2048.0,21.815462112426758,0.20239996910095215,0.9346833229064941,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2002,4084,8168,1,1,True,143,2048.0,21.832061767578125,0.20619642734527588,0.9375811815261841,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2002,4084,8168,1,1,True,134,2048.0,21.88236427307129,0.20508264005184174,0.9384210109710693,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2003,4084,8168,1,1,True,143,2048.0,21.726741790771484,0.19829528033733368,0.9339855313301086,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2003,4084,8168,1,1,True,134,2048.0,21.77667236328125,0.197715625166893,0.9353054165840149,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2001,4084,8168,1,1,True,143,2048.0,21.96917724609375,0.19759276509284973,0.9385312795639038,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2001,4084,8168,1,1,True,134,2048.0,22.004871368408203,0.19656851887702942,0.9395426511764526,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2002,4084,8168,1,1,True,143,2048.0,22.03894805908203,0.20048198103904724,0.9416868686676025,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2002,4084,8168,1,1,True,134,2048.0,22.072813034057617,0.19930586218833923,0.942290723323822,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2003,4084,8168,1,1,True,143,2048.0,21.93561553955078,0.195133775472641,0.9396523237228394,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2003,4084,8168,1,1,True,134,2048.0,21.972782135009766,0.1945895552635193,0.9407542943954468,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2001,4084,8168,1,1,True,143,2048.0,22.19428062438965,0.1909502148628235,0.9451974630355835,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2001,4084,8168,1,1,True,134,2048.0,22.2080078125,0.19055256247520447,0.9456007480621338,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2002,4084,8168,1,1,True,143,2048.0,22.240005493164062,0.19327114522457123,0.944973886013031,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2002,4084,8168,1,1,True,134,2048.0,22.250967025756836,0.1925811618566513,0.9452559947967529,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2003,4084,8168,1,1,True,143,2048.0,22.172863006591797,0.19302961230278015,0.9459130764007568,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2003,4084,8168,1,1,True,134,2048.0,22.18797492980957,0.19278542697429657,0.9460914134979248,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2001,4084,8168,1,1,True,143,2048.0,22.271860122680664,0.18867996335029602,0.9465146660804749,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2001,4084,8168,1,1,True,134,2048.0,22.276779174804688,0.18859779834747314,0.9465786814689636,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2002,4084,8168,1,1,True,143,2048.0,22.29625701904297,0.18968045711517334,0.9459879994392395,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2002,4084,8168,1,1,True,134,2048.0,22.299419403076172,0.1894730031490326,0.9460327625274658,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2003,4084,8168,1,1,True,143,2048.0,22.260589599609375,0.19084420800209045,0.9473466873168945,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2003,4084,8168,1,1,True,134,2048.0,22.266366958618164,0.19058391451835632,0.9474252462387085,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,4084,8168,1,0,True,145,2047.9998779296875,16.637670516967773,0.28348198533058167,0.814502477645874,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,4084,8168,1,0,False,0,2048.0,15.903277397155762,0.3242434859275818,0.8290247917175293,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2002,4084,8168,1,0,True,145,2047.9998779296875,15.389480590820312,0.3542661666870117,0.4774560034275055,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2002,4084,8168,1,0,True,135,2048.0,14.938817024230957,0.3803793787956238,0.3962787091732025,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2003,4084,8168,1,0,False,0,2047.9998779296875,16.562070846557617,0.2803085744380951,0.839957594871521,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2003,4084,8168,1,0,True,135,2048.0,17.089717864990234,0.26009461283683777,0.8455643653869629,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,4084,8168,1,1,True,145,2047.9998779296875,19.92901611328125,0.1834213137626648,0.9269959330558777,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,4084,8168,1,1,True,135,2048.0,19.996044158935547,0.18179702758789062,0.9285610914230347,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_source,13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2002,4084,8168,1,1,True,145,2047.9998779296875,19.911880493164062,0.1861061155796051,0.9152889847755432,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
PCA_residual,13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2002,4084,8168,1,1,True,135,2048.0,19.981731414794922,0.18392254412174225,0.917690098285675,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,4d32b2b47d330f30c7381ae40baf828a83cb83a25d4fe27851be3fd02199587a
