method,source_index,image_id,snr_db,seed,N,E,checkpoint_sha256,decoder_sha256,protocol_id,normalized_latent,header_ok,body_crc_ok,psnr_db,lpips_alex,dino_cosine
pure_continuous,96,n09288635/ILSVRC2012_val_00001270_n09288635,19.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.06258285045623779,1,not_applicable,30.366863250732422,0.04622311145067215,0.9556218385696411
full_tx_control,96,n09288635/ILSVRC2012_val_00001270_n09288635,19.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.3096776008605957,1,1,27.537059783935547,0.07962900400161743,0.9520355463027954
light_tx,96,n09288635/ILSVRC2012_val_00001270_n09288635,19.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.311713308095932,1,1,27.49479103088379,0.08137613534927368,0.9442832469940186
pure_continuous,96,n09288635/ILSVRC2012_val_00001270_n09288635,19.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.062394216656684875,1,not_applicable,30.41944694519043,0.045740075409412384,0.9580315351486206
full_tx_control,96,n09288635/ILSVRC2012_val_00001270_n09288635,19.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.3094528019428253,1,1,27.76874351501465,0.07953847199678421,0.957261860370636
light_tx,96,n09288635/ILSVRC2012_val_00001270_n09288635,19.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.31186962127685547,1,1,27.718265533447266,0.08104923367500305,0.9501568078994751
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.5176029205322266,1,not_applicable,18.37381935119629,0.2505304217338562,0.6726430654525757
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.6112966537475586,1,0,18.26219367980957,0.2465011477470398,0.7368278503417969
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.613938570022583,1,0,18.21021842956543,0.2528744041919708,0.7209993600845337
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.4984842538833618,1,not_applicable,18.22207260131836,0.24954991042613983,0.6215803027153015
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.6653084754943848,1,0,17.338769912719727,0.29888126254081726,0.5336772203445435
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.6665348410606384,1,0,17.329565048217773,0.30038249492645264,0.55443274974823
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.5044071674346924,1,not_applicable,18.50959014892578,0.2473779022693634,0.8096500635147095
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.662688672542572,1,0,18.040441513061523,0.27343037724494934,0.6691439151763916
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.6616488099098206,1,0,18.038162231445312,0.2735349237918854,0.6202899217605591
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.3331804871559143,1,not_applicable,19.05006980895996,0.20791299641132355,0.7771996259689331
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5481467843055725,1,1,18.523574829101562,0.21880023181438446,0.7288113832473755
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5546993017196655,1,1,18.445274353027344,0.22832682728767395,0.7151027917861938
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.3211974501609802,1,not_applicable,19.003923416137695,0.20255042612552643,0.6963041424751282
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5464895963668823,1,1,18.622371673583984,0.21932291984558105,0.7453150153160095
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.552715539932251,1,1,18.541791915893555,0.2250402867794037,0.738872766494751
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.32518646121025085,1,not_applicable,19.157583236694336,0.2097686529159546,0.8633722066879272
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5533047318458557,1,1,18.48660659790039,0.22481846809387207,0.7750927805900574
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5602253675460815,1,1,18.41478729248047,0.2307119071483612,0.7701272964477539
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.23472365736961365,1,not_applicable,19.507829666137695,0.18326915800571442,0.8056632280349731
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5215467214584351,1,1,18.680587768554688,0.2114873230457306,0.7490113973617554
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5268892049789429,1,1,18.62171745300293,0.2159808725118637,0.7390215396881104
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.22712433338165283,1,not_applicable,19.502431869506836,0.17656859755516052,0.7275432348251343
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5215179920196533,1,1,18.756563186645508,0.2131824791431427,0.7744544744491577
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5266095995903015,1,1,18.692598342895508,0.2183641791343689,0.7646267414093018
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.22999602556228638,1,not_applicable,19.57327651977539,0.183918297290802,0.8660826086997986
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5252958536148071,1,1,18.65293312072754,0.21459607779979706,0.7927689552307129
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,7.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5309405326843262,1,1,18.592510223388672,0.2206265926361084,0.7808842658996582
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.1505778282880783,1,not_applicable,19.982200622558594,0.16196134686470032,0.8334316611289978
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.4950940012931824,1,1,18.845121383666992,0.20180997252464294,0.7797667980194092
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.49827542901039124,1,1,18.814355850219727,0.20707960426807404,0.775753378868103
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.14757293462753296,1,not_applicable,20.002487182617188,0.15661752223968506,0.788526713848114
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.49614694714546204,1,1,18.876005172729492,0.20401206612586975,0.7982597351074219
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.499212384223938,1,1,18.83946418762207,0.2091566026210785,0.7903603315353394
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.14898714423179626,1,not_applicable,20.00055694580078,0.16397544741630554,0.8517316579818726
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.49677735567092896,1,1,18.8249568939209,0.20583827793598175,0.7883718609809875
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,13.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.5000593662261963,1,1,18.791048049926758,0.2126418948173523,0.7956609129905701
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.12372520565986633,1,not_applicable,20.150718688964844,0.15448015928268433,0.8453325033187866
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.48725801706314087,1,1,18.89682960510254,0.19844317436218262,0.7908692359924316
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.4894983470439911,1,1,18.8739070892334,0.20524545013904572,0.789002537727356
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.12253804504871368,1,not_applicable,20.169811248779297,0.15090996026992798,0.8176568746566772
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.4880506694316864,1,1,18.9067440032959,0.19853030145168304,0.8082537651062012
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.4902213215827942,1,1,18.880844116210938,0.20436565577983856,0.7985683679580688
pure_continuous,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.12313957512378693,1,not_applicable,20.156291961669922,0.15516138076782227,0.8510657548904419
full_tx_control,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.48797324299812317,1,1,18.88319969177246,0.2000686526298523,0.7916408181190491
light_tx,97,n09468604/ILSVRC2012_val_00030741_n09468604,19.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.49022531509399414,1,1,18.859994888305664,0.20572268962860107,0.8035184144973755
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.5857458114624023,1,not_applicable,21.983684539794922,0.10126764327287674,0.8895716667175293
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.7934088110923767,1,0,18.891616821289062,0.2509516179561615,0.7422085404396057
light_tx,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.7936539649963379,1,0,18.885848999023438,0.23722566664218903,0.7540587186813354
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.569213330745697,1,not_applicable,22.588088989257812,0.10496528446674347,0.8555964231491089
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.7258630394935608,1,0,19.997596740722656,0.14468438923358917,0.8463885188102722
light_tx,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.7253936529159546,1,0,19.976146697998047,0.1447397619485855,0.8511651754379272
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.5660316944122314,1,not_applicable,22.317607879638672,0.09652059525251389,0.9055381417274475
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.7992194890975952,1,0,17.886449813842773,0.22859889268875122,0.7335897088050842
light_tx,98,n11939491/ILSVRC2012_val_00034896_n11939491,1.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.7965142726898193,1,0,18.313858032226562,0.2211371660232544,0.7742980718612671
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.38807356357574463,1,not_applicable,23.95244598388672,0.06369014829397202,0.9437923431396484
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.6279932260513306,1,1,22.201826095581055,0.09395280480384827,0.8748298287391663
light_tx,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.63448566198349,1,1,22.01261329650879,0.09847595542669296,0.8644610047340393
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.37855660915374756,1,not_applicable,24.33405303955078,0.07013928890228271,0.9113050699234009
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.6175366044044495,1,1,22.098953247070312,0.09973997622728348,0.8651232719421387
light_tx,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.6236460208892822,1,1,22.03291893005371,0.10109948366880417,0.8697088956832886
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2003,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.3735278248786926,1,not_applicable,24.192840576171875,0.06633726507425308,0.9410067200660706
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.6234886646270752,1,1,22.339595794677734,0.09704536199569702,0.8719571828842163
light_tx,98,n11939491/ILSVRC2012_val_00034896_n11939491,4.0,2003,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.629036545753479,1,1,22.209129333496094,0.09986428916454315,0.8728991746902466
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,7.0,2001,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.27633771300315857,1,not_applicable,25.280948638916016,0.04872576892375946,0.9537885189056396
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5944582223892212,1,1,22.661975860595703,0.08806976675987244,0.8790889978408813
light_tx,98,n11939491/ILSVRC2012_val_00034896_n11939491,7.0,2001,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,light_tx:N4084:E8168,0.6003674268722534,1,1,22.520666122436523,0.0916399359703064,0.8733228445053101
pure_continuous,98,n11939491/ILSVRC2012_val_00034896_n11939491,7.0,2002,4084,8168,b6bd1f0bb01bbd734eeb6a63afac1b8f7c57998085c616011f37554035434e1a,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,pure_continuous:N4084:E8168,0.2713039219379425,1,not_applicable,25.545618057250977,0.05383121222257614,0.9315650463104248
full_tx_control,98,n11939491/ILSVRC2012_val_00034896_n11939491,7.0,2002,4084,8168,8359ea0244573b12d7081a458e8ca985da04f3c1ca0de48f5dfdb2535f86bc3d,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,full_tx_control:N4084:E8168,0.5866034030914307,1,1,22.529571533203125,0.09338867664337158,0.8674336671829224
