source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode
90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2001,4084,8168,arithmetic,8,8,1,1,1,2664,2664,,"('arithmetic', '56b87e7b58562bfa1b14c30b1224dd1236833e24f89efa3f4ae84b1c9411a5c4')",arithmetic_N4084_m8_D0,17.742368698120117,0.25465670228004456,0.7707386612892151,D0,goodput,8
90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2002,4084,8168,arithmetic,8,8,1,0,1,2664,2664,,"('arithmetic', 'ea64b8e6209f30e4ec547f6ed301c9c9c1562f78f0af74a2f9762f1dc6a88f4f')",arithmetic_N4084_m8_D0,11.332892417907715,0.5337207317352295,0.42409583926200867,D0,goodput,8
90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2003,4084,8168,arithmetic,8,8,1,0,1,2664,2664,,"('arithmetic', '80476d91758d4bf018c7ec855ff46b3dc61bd3824d988ecad62638d66d11372e')",arithmetic_N4084_m8_D0,10.974955558776855,0.6046378016471863,0.30528733134269714,D0,goodput,8
90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2001,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2002,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556529045105,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2003,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2001,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2002,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2003,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556529045105,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2001,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2002,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2003,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2001,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556529045105,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2002,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2003,4084,8168,arithmetic,9,9,1,1,1,4362,4362,,"('arithmetic', '7718d2d4d249959768152d8449af7001b99570a6e37242e8e589384f54696294')",arithmetic_N4084_m9_D0,20.070026397705078,0.1662556380033493,0.853371262550354,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,1.0,2001,4084,8168,arithmetic,8,8,1,1,1,2570,2570,,"('arithmetic', 'f4158df7eadd9c4164fd3e483ec6488dc5e1bc46c63c38b86fb478a477f13488')",arithmetic_N4084_m8_D0,17.29850196838379,0.21099990606307983,0.7957212924957275,D0,goodput,8
91,n07590611/ILSVRC2012_val_00030972_n07590611,1.0,2002,4084,8168,arithmetic,8,8,1,0,1,2570,2570,,"('arithmetic', '3a316a88e15350e166c7f6c79dbdb0f35a710186d1fce4be1283fce348ed9e19')",arithmetic_N4084_m8_D0,12.937959671020508,0.41619807481765747,0.597793459892273,D0,goodput,8
91,n07590611/ILSVRC2012_val_00030972_n07590611,1.0,2003,4084,8168,arithmetic,8,8,1,0,1,2570,2570,,"('arithmetic', 'ad024ffb6a20459af5a461f6f8bb5480bfa50df244956cffb63f82d9cec540a5')",arithmetic_N4084_m8_D0,13.535449981689453,0.3746814727783203,0.6717690229415894,D0,goodput,8
91,n07590611/ILSVRC2012_val_00030972_n07590611,4.0,2001,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,4.0,2002,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,4.0,2003,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,7.0,2001,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,7.0,2002,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,7.0,2003,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,13.0,2001,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,13.0,2002,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,13.0,2003,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,19.0,2001,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,19.0,2002,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
91,n07590611/ILSVRC2012_val_00030972_n07590611,19.0,2003,4084,8168,arithmetic,9,9,1,1,1,4186,4186,,"('arithmetic', '43b738f758b94f2e8dc3b7cc120d48c0b3d699098638264944c0482843524698')",arithmetic_N4084_m9_D0,19.650671005249023,0.15206290781497955,0.8628418445587158,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,1.0,2001,4084,8168,arithmetic,8,8,1,1,1,2488,2488,,"('arithmetic', '642f69c84b6ea6e4a1c68f991201614dc56febee8bd509e40fc2ced94b0b4505')",arithmetic_N4084_m8_D0,17.016708374023438,0.23204581439495087,0.9245272874832153,D0,goodput,8
92,n07714990/ILSVRC2012_val_00008416_n07714990,1.0,2002,4084,8168,arithmetic,8,8,1,1,1,2488,2488,,"('arithmetic', '642f69c84b6ea6e4a1c68f991201614dc56febee8bd509e40fc2ced94b0b4505')",arithmetic_N4084_m8_D0,17.016708374023438,0.23204581439495087,0.9245272874832153,D0,goodput,8
92,n07714990/ILSVRC2012_val_00008416_n07714990,1.0,2003,4084,8168,arithmetic,8,8,1,1,1,2488,2488,,"('arithmetic', '642f69c84b6ea6e4a1c68f991201614dc56febee8bd509e40fc2ced94b0b4505')",arithmetic_N4084_m8_D0,17.016708374023438,0.23204581439495087,0.9245272874832153,D0,goodput,8
92,n07714990/ILSVRC2012_val_00008416_n07714990,4.0,2001,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,4.0,2002,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,4.0,2003,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,7.0,2001,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,7.0,2002,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,7.0,2003,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,13.0,2001,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,13.0,2002,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,13.0,2003,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2001,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2002,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
92,n07714990/ILSVRC2012_val_00008416_n07714990,19.0,2003,4084,8168,arithmetic,9,9,1,1,1,4012,4012,,"('arithmetic', '999a1fc277a1809412368cfd3cef476a4022ae60eec5a821cbc40e813da046b1')",arithmetic_N4084_m9_D0,17.654878616333008,0.19987763464450836,0.9461567997932434,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2001,4084,8168,arithmetic,8,8,1,1,1,2478,2478,,"('arithmetic', 'bdb994681398491d6072cf3ea0c1eb7b3dadadaee9ea4a848a5f125c2006839c')",arithmetic_N4084_m8_D0,22.52935028076172,0.13339731097221375,0.9212032556533813,D0,goodput,8
93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2002,4084,8168,arithmetic,8,8,1,0,1,2478,2478,,"('arithmetic', 'ec32880fa5561fccc3ad4a172c1496ef4852a89fba3979ee6a48863fe6981c43')",arithmetic_N4084_m8_D0,18.35597801208496,0.23986265063285828,0.897136926651001,D0,goodput,8
93,n07716906/ILSVRC2012_val_00011140_n07716906,1.0,2003,4084,8168,arithmetic,8,8,1,1,1,2478,2478,,"('arithmetic', 'bdb994681398491d6072cf3ea0c1eb7b3dadadaee9ea4a848a5f125c2006839c')",arithmetic_N4084_m8_D0,22.52935028076172,0.13339731097221375,0.9212032556533813,D0,goodput,8
93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2001,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2002,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,4.0,2003,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2001,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2002,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,7.0,2003,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2001,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2002,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,13.0,2003,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2001,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2002,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
93,n07716906/ILSVRC2012_val_00011140_n07716906,19.0,2003,4084,8168,arithmetic,9,9,1,1,1,4018,4018,,"('arithmetic', 'd412aa8713b725c635e3eff228925525054f983bc5d25fc8c263a1d3f0f4a310')",arithmetic_N4084_m9_D0,25.112573623657227,0.07892222702503204,0.9641950130462646,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2001,4084,8168,arithmetic,8,8,1,1,1,2451,2451,,"('arithmetic', '604d41e6433bcd3e341aae2c83520503a53a1e96a829833f535100ec567a35ca')",arithmetic_N4084_m8_D0,21.915027618408203,0.12546825408935547,0.8891736268997192,D0,goodput,8
94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2002,4084,8168,arithmetic,8,8,1,1,1,2451,2451,,"('arithmetic', '604d41e6433bcd3e341aae2c83520503a53a1e96a829833f535100ec567a35ca')",arithmetic_N4084_m8_D0,21.915027618408203,0.12546825408935547,0.8891736268997192,D0,goodput,8
94,n07720875/ILSVRC2012_val_00000423_n07720875,1.0,2003,4084,8168,arithmetic,8,8,1,1,1,2451,2451,,"('arithmetic', '604d41e6433bcd3e341aae2c83520503a53a1e96a829833f535100ec567a35ca')",arithmetic_N4084_m8_D0,21.915027618408203,0.12546825408935547,0.8891736268997192,D0,goodput,8
94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2001,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199125528335571,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2002,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,4.0,2003,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,7.0,2001,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,7.0,2002,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199125528335571,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,7.0,2003,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,13.0,2001,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,13.0,2002,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,13.0,2003,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199125528335571,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,19.0,2001,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,19.0,2002,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
94,n07720875/ILSVRC2012_val_00000423_n07720875,19.0,2003,4084,8168,arithmetic,9,9,1,1,1,3923,3923,,"('arithmetic', '196ce701ecf48555109771d0e30af2aeffedef56c3480323c3ecf408a4026a29')",arithmetic_N4084_m9_D0,23.713647842407227,0.08199126273393631,0.9422821998596191,D0,goodput,9
95,n07860988/ILSVRC2012_val_00010848_n07860988,1.0,2001,4084,8168,arithmetic,8,8,1,0,1,2580,2580,,"('arithmetic', '9e21126a69cdf41fb82e9bdc658e8adaeb5586584a21abd74cbcad52c77c256a')",arithmetic_N4084_m8_D0,16.291505813598633,0.2213180810213089,0.779952347278595,D0,goodput,8
95,n07860988/ILSVRC2012_val_00010848_n07860988,1.0,2002,4084,8168,arithmetic,8,8,1,0,1,2580,2580,,"('arithmetic', '7539a9e253ef5a128dc5c35c1c9b06abdcfcda963ff5e4a4b37219b11fd62901')",arithmetic_N4084_m8_D0,15.951565742492676,0.23476983606815338,0.8592219948768616,D0,goodput,8
95,n07860988/ILSVRC2012_val_00010848_n07860988,1.0,2003,4084,8168,arithmetic,8,8,1,1,1,2580,2580,,"('arithmetic', '1b71c1e0243ecfb53cbff14665df3ab0bf3874a60a5059b3eafb919ef2b67ad8')",arithmetic_N4084_m8_D0,17.99347496032715,0.17226000130176544,0.8655464053153992,D0,goodput,8
95,n07860988/ILSVRC2012_val_00010848_n07860988,4.0,2001,4084,8168,arithmetic,9,9,1,1,1,4153,4153,,"('arithmetic', '11a7a64068af34a5e598e45ebd429f9b947fca2307bf2f41aa4867d6996e39e8')",arithmetic_N4084_m9_D0,19.75761604309082,0.12216988205909729,0.9449584484100342,D0,goodput,9
95,n07860988/ILSVRC2012_val_00010848_n07860988,4.0,2002,4084,8168,arithmetic,9,9,1,1,1,4153,4153,,"('arithmetic', '11a7a64068af34a5e598e45ebd429f9b947fca2307bf2f41aa4867d6996e39e8')",arithmetic_N4084_m9_D0,19.75761604309082,0.12216988205909729,0.9449584484100342,D0,goodput,9
95,n07860988/ILSVRC2012_val_00010848_n07860988,4.0,2003,4084,8168,arithmetic,9,9,1,1,1,4153,4153,,"('arithmetic', '11a7a64068af34a5e598e45ebd429f9b947fca2307bf2f41aa4867d6996e39e8')",arithmetic_N4084_m9_D0,19.75761604309082,0.12216988205909729,0.9449584484100342,D0,goodput,9
95,n07860988/ILSVRC2012_val_00010848_n07860988,7.0,2001,4084,8168,arithmetic,9,9,1,1,1,4153,4153,,"('arithmetic', '11a7a64068af34a5e598e45ebd429f9b947fca2307bf2f41aa4867d6996e39e8')",arithmetic_N4084_m9_D0,19.75761604309082,0.12216988205909729,0.9449584484100342,D0,goodput,9
95,n07860988/ILSVRC2012_val_00010848_n07860988,7.0,2002,4084,8168,arithmetic,9,9,1,1,1,4153,4153,,"('arithmetic', '11a7a64068af34a5e598e45ebd429f9b947fca2307bf2f41aa4867d6996e39e8')",arithmetic_N4084_m9_D0,19.75761604309082,0.12216988205909729,0.9449584484100342,D0,goodput,9
95,n07860988/ILSVRC2012_val_00010848_n07860988,7.0,2003,4084,8168,arithmetic,9,9,1,1,1,4153,4153,,"('arithmetic', '11a7a64068af34a5e598e45ebd429f9b947fca2307bf2f41aa4867d6996e39e8')",arithmetic_N4084_m9_D0,19.75761604309082,0.12216988205909729,0.9449584484100342,D0,goodput,9
