source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode,seed,preprocessing_id,seed_count,seed_keys,budget
58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'd2b3a7c1782af9b901b0e6170dba698d7554b6f0082f95fc53353306271dbdb4')",raw_N3572_m7_Dc,19.597272872924805,0.07771459966897964,0.9154051542282104,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '95fe2137573461be04d4fdcf5394369b84a6514372460162aa6890b4ea9bc4af')",raw_N3572_m8_Dc,24.7502498626709,0.042232513427734375,0.9559275507926941,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '3f77b0724bc6856da3d461e4a3e8a7d75b27a499cb00a3edc035d0370fde5016')",raw_N3572_m9_Dc,26.614654541015625,0.034109633415937424,0.9440407752990723,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '3f77b0724bc6856da3d461e4a3e8a7d75b27a499cb00a3edc035d0370fde5016')",raw_N3572_m9_Dc,26.614654541015625,0.034109633415937424,0.9440407752990723,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '3f77b0724bc6856da3d461e4a3e8a7d75b27a499cb00a3edc035d0370fde5016')",raw_N3572_m9_Dc,26.614654541015625,0.034109633415937424,0.9440407752990723,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'f064b82bf8567cf7aa37a82d0ebeb22f8c1f3d9a9eb556888c1d0af51c1d124e')",raw_N3572_m7_Dc,20.203828811645508,0.10719746847947438,0.8180778622627258,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '9359cce4b3fcf89ec90d5720b79a1602d1644df69ccdb4b922fc71079dfa392c')",raw_N3572_m8_Dc,22.335779190063477,0.0655493438243866,0.8906079530715942,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'eb35fa2234e1d0032a8348aecffaf355fdb9814d2b29e2f5d0d8414764207fb2')",raw_N3572_m9_Dc,24.74249267578125,0.04473901415864626,0.9502999782562256,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'eb35fa2234e1d0032a8348aecffaf355fdb9814d2b29e2f5d0d8414764207fb2')",raw_N3572_m9_Dc,24.74249267578125,0.0447390116751194,0.9502999782562256,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'eb35fa2234e1d0032a8348aecffaf355fdb9814d2b29e2f5d0d8414764207fb2')",raw_N3572_m9_Dc,24.74249267578125,0.0447390116751194,0.9502999782562256,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '3088a17b8f4a72e74482b6441828935733c789eaed27afc9b47355e7b8d068b8')",raw_N3572_m7_Dc,13.93658447265625,0.27394017577171326,0.870209813117981,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '421f935b662ce3adc3118a00ad7d2e92d80637a74152bacefca651c585538e1c')",raw_N3572_m8_Dc,15.331997871398926,0.2279736747344335,0.889783501625061,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '71aa3bab817904f6da7c09431ce684f5d5f8316605b3f76f7924d159cc34e10b')",raw_N3572_m9_Dc,16.95815658569336,0.17725853621959686,0.921658992767334,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '71aa3bab817904f6da7c09431ce684f5d5f8316605b3f76f7924d159cc34e10b')",raw_N3572_m9_Dc,16.95815658569336,0.17725853621959686,0.921658992767334,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '71aa3bab817904f6da7c09431ce684f5d5f8316605b3f76f7924d159cc34e10b')",raw_N3572_m9_Dc,16.95815658569336,0.17725853621959686,0.921658992767334,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '83ddd0b843978e81db1902e1b74a612cd84841a7f4e1f0c57964e7a73b92dd91')",raw_N3572_m7_Dc,20.62485122680664,0.13085960348447165,0.9140705466270447,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'bcb8c84e46caea07ddc91fc0c920798cf95606579c2f359d72ce98a9c1042eb5')",raw_N3572_m8_Dc,22.54397964477539,0.10145227114359538,0.925301730632782,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '9ea98467f566ad490ff88ec549c33b9288bbfccd22c08cb96022d52020e9d5b6')",raw_N3572_m9_Dc,24.050931930541992,0.06389753520488739,0.9239757061004639,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '9ea98467f566ad490ff88ec549c33b9288bbfccd22c08cb96022d52020e9d5b6')",raw_N3572_m9_Dc,24.050931930541992,0.06389753520488739,0.9239757061004639,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '9ea98467f566ad490ff88ec549c33b9288bbfccd22c08cb96022d52020e9d5b6')",raw_N3572_m9_Dc,24.050931930541992,0.06389753520488739,0.9239757061004639,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '2ad8a5af3d15c341b68a437b7911185a12d545d717e748b2cc24fccde1c305ce')",raw_N3572_m7_Dc,20.748477935791016,0.1898665428161621,0.8626787662506104,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'eee00aca0df92a31450f2668c7ad65e18e7663dadb0a9729c02560410b003261')",raw_N3572_m8_Dc,21.715944290161133,0.14722642302513123,0.9110321998596191,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '38041ae56b52d0f95cbeec167abf321059dbe018b4fb6bfaaeb2e548aaf44539')",raw_N3572_m9_Dc,23.029071807861328,0.11780980229377747,0.9471242427825928,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '38041ae56b52d0f95cbeec167abf321059dbe018b4fb6bfaaeb2e548aaf44539')",raw_N3572_m9_Dc,23.029071807861328,0.11780980229377747,0.9471242427825928,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '38041ae56b52d0f95cbeec167abf321059dbe018b4fb6bfaaeb2e548aaf44539')",raw_N3572_m9_Dc,23.029071807861328,0.11780980229377747,0.9471242427825928,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '3b0a3d0eee86a890b15af3f4ff31fc06d51435ce41fcb0bee09c25c866d30d2f')",raw_N3572_m7_Dc,19.320608139038086,0.22844856977462769,0.9133560657501221,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '8b4251e10b5ac6e5d780882545e51b849b7f364b51647399ccd71a28941ac871')",raw_N3572_m8_Dc,20.69464874267578,0.1754763126373291,0.8411896228790283,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2eb6be0d40af2e723c07cf8c0c51774f8d11c38b420858abef839d163fc9aa03')",raw_N3572_m9_Dc,22.734481811523438,0.11397324005762736,0.9533737897872925,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2eb6be0d40af2e723c07cf8c0c51774f8d11c38b420858abef839d163fc9aa03')",raw_N3572_m9_Dc,22.734481811523438,0.1139732375741005,0.9533737897872925,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '2eb6be0d40af2e723c07cf8c0c51774f8d11c38b420858abef839d163fc9aa03')",raw_N3572_m9_Dc,22.734481811523438,0.11397323509057362,0.9533737897872925,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'cef4ae8660def738336f15f7a9d5d935d36c9f338edeec5a1a72c6ec5aa29a76')",raw_N3572_m7_Dc,21.169048309326172,0.25698232650756836,0.888023316860199,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '303461af6608b5aae6f154b1c26e858d1afdbb827f56dc1a3de85587434f67f2')",raw_N3572_m8_Dc,22.697525024414062,0.1836826354265213,0.8604995012283325,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'b1243146771065e9413f1855f4850e1681db9b1e2b44b58ae20546c3fb3aff9e')",raw_N3572_m9_Dc,24.682579040527344,0.13683519760767618,0.9095489978790283,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'b1243146771065e9413f1855f4850e1681db9b1e2b44b58ae20546c3fb3aff9e')",raw_N3572_m9_Dc,24.682579040527344,0.13683519760767618,0.9095489978790283,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'b1243146771065e9413f1855f4850e1681db9b1e2b44b58ae20546c3fb3aff9e')",raw_N3572_m9_Dc,24.682579040527344,0.13683519760767618,0.9095489978790283,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '63ac350c370ec3610fb8b5d2ac9fac7cd16601e4fc2f7df79ab571dc8545c5eb')",raw_N3572_m7_Dc,21.91170883178711,0.14906088014443716,0.8894871473312378,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '25fbcfa8ccfc72be8b492ece1915311efab013e8e26aca4e499d4764d03c94db')",raw_N3572_m8_Dc,23.909713745117188,0.10338294506072998,0.9238673448562622,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '0c52055150e1cd94ed07900da06ef9b19d70fa921e717b6fc0c226dea74b3d3f')",raw_N3572_m9_Dc,25.626108169555664,0.07230380177497864,0.9384143352508545,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '0c52055150e1cd94ed07900da06ef9b19d70fa921e717b6fc0c226dea74b3d3f')",raw_N3572_m9_Dc,25.626108169555664,0.07230380177497864,0.9384143352508545,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '0c52055150e1cd94ed07900da06ef9b19d70fa921e717b6fc0c226dea74b3d3f')",raw_N3572_m9_Dc,25.626108169555664,0.07230380177497864,0.9384143352508545,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '4223a727527447e7495d36480a6128701dad3c594d68ac7dd86f491ecbae0028')",raw_N3572_m7_Dc,25.798032760620117,0.10795484483242035,0.8291000723838806,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', 'cfa9ebd23e50a838f84248ae0e343f5053285ca01181e9abe4a70dfe430b2a45')",raw_N3572_m8_Dc,26.084978103637695,0.09199125568072002,0.9045015970865885,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '7af3677e0b6d5ed2645f6510df641d6aceef5fb4191d849b37bedb75e12dc6e1')",raw_N3572_m9_Dc,27.070175170898438,0.06124759713808695,0.9585458636283875,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '7af3677e0b6d5ed2645f6510df641d6aceef5fb4191d849b37bedb75e12dc6e1')",raw_N3572_m9_Dc,27.070175170898438,0.061247595896323524,0.9585458636283875,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '7af3677e0b6d5ed2645f6510df641d6aceef5fb4191d849b37bedb75e12dc6e1')",raw_N3572_m9_Dc,27.070175170898438,0.06124759713808695,0.9585458636283875,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'cde60343a849031fa883cbee18f412eab20a11f962cad078d293fe09deb5c757')",raw_N3572_m7_Dc,22.083484649658203,0.243238498767217,0.8822940587997437,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '1588c4d22a15cec6cf6ff5760513f1a9896a1707dd0112c5e87e0682aa885956')",raw_N3572_m8_Dc,24.162769317626953,0.1655705819527308,0.9145601987838745,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '3341f7023b691e189a83f0f0051ac1b7c00530d6894285a8c27088a62bdaf197')",raw_N3572_m9_Dc,25.808921813964844,0.12237974256277084,0.9435212016105652,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '3341f7023b691e189a83f0f0051ac1b7c00530d6894285a8c27088a62bdaf197')",raw_N3572_m9_Dc,25.808921813964844,0.12237974256277084,0.9435212016105652,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '3341f7023b691e189a83f0f0051ac1b7c00530d6894285a8c27088a62bdaf197')",raw_N3572_m9_Dc,25.808921813964844,0.12237974256277084,0.9435212016105652,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'adf5d327dae67e24533e8f69528bd3d4c216b7871d92640c8775c8228f99abab')",raw_N3572_m7_Dc,16.48375129699707,0.2418307662010193,0.8328486680984497,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '40bf149ec08dd1f8e6d869cb69c2785fabe968d621364708d81c7e1004e5e60e')",raw_N3572_m8_Dc,18.27518081665039,0.16979036728541055,0.8674382567405701,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'cba04ac6c11dd0d4bdb82f4c7e986f3437aecbb946a965733a3b1b8da8d21d70')",raw_N3572_m9_Dc,19.531963348388672,0.13930052518844604,0.8866291840871176,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'cba04ac6c11dd0d4bdb82f4c7e986f3437aecbb946a965733a3b1b8da8d21d70')",raw_N3572_m9_Dc,19.5093994140625,0.13903078436851501,0.8888770341873169,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', 'cba04ac6c11dd0d4bdb82f4c7e986f3437aecbb946a965733a3b1b8da8d21d70')",raw_N3572_m9_Dc,19.5093994140625,0.13903078436851501,0.8888770341873169,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '3609b9032a0cfc3d67c584b0c245bbbd818c3c4dd7b32e854197a695d557a783')",raw_N3572_m7_Dc,21.127559661865234,0.2167290598154068,0.8272695144017538,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '41e066d76b73cfb0c6220f1ab728364ed342ffe48cdf781ce782b9d9e51f50a7')",raw_N3572_m8_Dc,22.691125869750977,0.16452738642692566,0.8967016935348511,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '554dc56cb1994865b776ccdd1c3a39f5f27b6aeb44deaf45ee7f85cacc311064')",raw_N3572_m9_Dc,24.760356903076172,0.11971338589986165,0.9335561990737915,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '554dc56cb1994865b776ccdd1c3a39f5f27b6aeb44deaf45ee7f85cacc311064')",raw_N3572_m9_Dc,24.760356903076172,0.11971338589986165,0.9335561990737915,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '554dc56cb1994865b776ccdd1c3a39f5f27b6aeb44deaf45ee7f85cacc311064')",raw_N3572_m9_Dc,24.760356903076172,0.11971338589986165,0.9335561990737915,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '4f46ba2e0cc1d263f536ef497000d793b91e774de1535996cfd6384c9c83c6a9')",raw_N3572_m7_Dc,26.50804328918457,0.13653697073459625,0.9186955690383911,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '41dd2db7869608ec17848cb0f30ee42b78c2aa4a78ae15ca19db9a610315b81f')",raw_N3572_m8_Dc,28.403005599975586,0.10058649629354477,0.9637245535850525,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '468585abb01c9f6c84b61476c26daec014fbd22d5ded78948fd750767dd13ea6')",raw_N3572_m9_Dc,29.90966033935547,0.07497598975896835,0.9725183844566345,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '468585abb01c9f6c84b61476c26daec014fbd22d5ded78948fd750767dd13ea6')",raw_N3572_m9_Dc,29.90966033935547,0.07497598975896835,0.9725183844566345,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '468585abb01c9f6c84b61476c26daec014fbd22d5ded78948fd750767dd13ea6')",raw_N3572_m9_Dc,29.90966033935547,0.07497598975896835,0.9725183844566345,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
71,n04067472/ILSVRC2012_val_00007618_n04067472,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', '4571f35f9e3fdc97d7d55b9f3898b18db0753205e4a46e341ce8f18f929f7a6e')",raw_N3572_m7_Dc,16.1613712310791,0.26371943950653076,0.8186650276184082,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
71,n04067472/ILSVRC2012_val_00007618_n04067472,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '985804e64140f36608f9de1efd7568f26022502afb482ff7c7f3f3aa35f694f1')",raw_N3572_m8_Dc,17.024215698242188,0.21013659238815308,0.8544169664382935,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
71,n04067472/ILSVRC2012_val_00007618_n04067472,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6b1d1c70daaca944c8c2fe698f8a7af4289acb07ec09606499309e674e782ce7')",raw_N3572_m9_Dc,18.761157989501953,0.16047542293866476,0.8863382339477539,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
71,n04067472/ILSVRC2012_val_00007618_n04067472,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6b1d1c70daaca944c8c2fe698f8a7af4289acb07ec09606499309e674e782ce7')",raw_N3572_m9_Dc,18.761157989501953,0.16047541797161102,0.8863382339477539,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
71,n04067472/ILSVRC2012_val_00007618_n04067472,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '6b1d1c70daaca944c8c2fe698f8a7af4289acb07ec09606499309e674e782ce7')",raw_N3572_m9_Dc,18.761157989501953,0.16047542293866476,0.8863382339477539,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
72,n04111531/ILSVRC2012_val_00013982_n04111531,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'a4d441e173fc7389eac1024634e3236f11cf047d103af7ef8eefe437dfa9cd72')",raw_N3572_m7_Dc,19.003469467163086,0.2622857391834259,0.8522111177444458,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
72,n04111531/ILSVRC2012_val_00013982_n04111531,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '714aab4ca9373775aa74f3cd0ed83a75ad2cf1218da993719f5d39c5d9ef2e56')",raw_N3572_m8_Dc,20.62749671936035,0.18878567715485892,0.8911952972412109,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
72,n04111531/ILSVRC2012_val_00013982_n04111531,7.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '0c6290811770f0082d0552582ec5e035a7c2eab3fc63405e78e53c2c3f3459f9')",raw_N3572_m9_Dc,21.505613327026367,0.16990134119987488,0.8724454641342163,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
72,n04111531/ILSVRC2012_val_00013982_n04111531,13.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '0c6290811770f0082d0552582ec5e035a7c2eab3fc63405e78e53c2c3f3459f9')",raw_N3572_m9_Dc,21.505613327026367,0.16990134119987488,0.8724454641342163,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
72,n04111531/ILSVRC2012_val_00013982_n04111531,19.0,2001,3572,7144,raw,9,9,1,1,1,5088,0,,"('raw', '0c6290811770f0082d0552582ec5e035a7c2eab3fc63405e78e53c2c3f3459f9')",raw_N3572_m9_Dc,21.505613327026367,0.16990134119987488,0.8724454641342163,Dc,goodput,9,2001,,3,"2001,2002,2003",3572
73,n04131690/ILSVRC2012_val_00002728_n04131690,1.0,2001,3572,7144,raw,7,7,1,1,1,1860,0,,"('raw', 'f4fcc545bcb5521694ed9f46e1a2ef6d6ae9c9fc37e4dc4b238e387b27a3f58d')",raw_N3572_m7_Dc,22.265228271484375,0.19787538051605225,0.8992633819580078,Dc,goodput,7,2001,,3,"2001,2002,2003",3572
73,n04131690/ILSVRC2012_val_00002728_n04131690,4.0,2001,3572,7144,raw,8,8,1,1,1,3060,0,,"('raw', '084586ecc35b5753d3136bcd4f9a022a5f1febcbe76ecc85f042a2fe269f582a')",raw_N3572_m8_Dc,25.126707077026367,0.14284216364224753,0.8997259140014648,Dc,goodput,8,2001,,3,"2001,2002,2003",3572
