population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips
calibration,9,n01518878/ILSVRC2012_val_00033181_n01518878,arithmetic,4084,8,Dc,19.0,4103,3060,2233,1,1,1,1,22.49789810180664,0.11140056699514389
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,1.0,4101,3060,2571,1,0,0,1,16.43905258178711,0.28611674904823303
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,1.0,4102,3060,2571,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,1.0,4103,3060,2571,1,1,1,1,19.0506649017334,0.18069086968898773
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,4.0,4101,3060,2571,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,4.0,4102,3060,2571,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,4.0,4103,3060,2571,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,7.0,4101,3060,2571,1,1,1,1,19.0506649017334,0.18069086968898773
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,7.0,4102,3060,2571,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,7.0,4103,3060,2571,1,1,1,1,19.0506649017334,0.18069085478782654
calibration,10,n01530575/ILSVRC2012_val_00027374_n01530575,arithmetic,4084,8,Dc,13.0,4101,3060,2571,1,1,1,1,19.0506649017334,0.18069085478782654
