method,selected_mode,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
arithmetic_adaptive_m789_Dc,9,31,n02277742/ILSVRC2012_val_00015608_n02277742,13.0,2003,4084,8168,16.72452735900879,0.17462745308876038,0.889684796333313
raw_adaptive_m789_Dc,9,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,16.72452735900879,0.17462745308876038,0.889684796333313
arithmetic_adaptive_m789_Dc,9,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2001,4084,8168,16.72452735900879,0.17462745308876038,0.889684796333313
raw_adaptive_m789_Dc,9,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,16.72452735900879,0.17462745308876038,0.889684796333313
arithmetic_adaptive_m789_Dc,9,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2002,4084,8168,16.72452735900879,0.17462745308876038,0.889684796333313
raw_adaptive_m789_Dc,9,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,16.72452735900879,0.17462745308876038,0.889684796333313
arithmetic_adaptive_m789_Dc,9,31,n02277742/ILSVRC2012_val_00015608_n02277742,19.0,2003,4084,8168,16.72452735900879,0.17462745308876038,0.889684796333313
raw_adaptive_m789_Dc,8,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,19.15761947631836,0.19226105511188507,0.8992177248001099
arithmetic_adaptive_m789_Dc,8,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2001,4084,8168,19.182025909423828,0.18517959117889404,0.909373939037323
raw_adaptive_m789_Dc,8,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2002,4084,8168,19.069177627563477,0.18664291501045227,0.8968906998634338
arithmetic_adaptive_m789_Dc,8,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2002,4084,8168,19.182025909423828,0.18517957627773285,0.909373939037323
raw_adaptive_m789_Dc,8,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2003,4084,8168,18.87321662902832,0.19033931195735931,0.9188114404678345
arithmetic_adaptive_m789_Dc,8,32,n02325366/ILSVRC2012_val_00024858_n02325366,1.0,2003,4084,8168,19.182025909423828,0.18517959117889404,0.909373939037323
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2002,4084,8168,20.816680908203125,0.14960801601409912,0.9245173931121826
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2002,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,4.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2002,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2002,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,7.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2002,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2002,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,13.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2001,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2002,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2002,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
arithmetic_adaptive_m789_Dc,9,32,n02325366/ILSVRC2012_val_00024858_n02325366,19.0,2003,4084,8168,21.136474609375,0.14382706582546234,0.9361233711242676
raw_adaptive_m789_Dc,8,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2001,4084,8168,19.39942169189453,0.1839369833469391,0.8434674739837646
arithmetic_adaptive_m789_Dc,8,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2001,4084,8168,19.485076904296875,0.18161506950855255,0.8874959349632263
raw_adaptive_m789_Dc,8,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2002,4084,8168,19.485076904296875,0.18161505460739136,0.8874959349632263
arithmetic_adaptive_m789_Dc,8,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2002,4084,8168,15.208086013793945,0.41326117515563965,0.6404232978820801
raw_adaptive_m789_Dc,8,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2003,4084,8168,17.361181259155273,0.20676042139530182,0.8585822582244873
arithmetic_adaptive_m789_Dc,8,33,n02398521/ILSVRC2012_val_00018354_n02398521,1.0,2003,4084,8168,19.485076904296875,0.18161505460739136,0.8874959349632263
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2001,4084,8168,20.521778106689453,0.1557362973690033,0.8087190389633179
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2001,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2002,4084,8168,20.37877655029297,0.1621328890323639,0.8579957485198975
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2002,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,4.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2001,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2001,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2002,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2002,4084,8168,20.525463104248047,0.15236574411392212,0.8573186993598938
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,7.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2001,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2001,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2002,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2002,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,13.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2001,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2001,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2002,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2002,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
raw_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
arithmetic_adaptive_m789_Dc,9,33,n02398521/ILSVRC2012_val_00018354_n02398521,19.0,2003,4084,8168,20.525463104248047,0.15236574411392212,0.8573184013366699
raw_adaptive_m789_Dc,8,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2001,4084,8168,21.644390106201172,0.13553647696971893,0.866300642490387
arithmetic_adaptive_m789_Dc,8,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2001,4084,8168,22.09601593017578,0.13059651851654053,0.8538069725036621
raw_adaptive_m789_Dc,8,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2002,4084,8168,22.319957733154297,0.12233893573284149,0.843097448348999
arithmetic_adaptive_m789_Dc,8,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2002,4084,8168,22.09601593017578,0.13059651851654053,0.8538069725036621
raw_adaptive_m789_Dc,8,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2003,4084,8168,22.673757553100586,0.1181974709033966,0.8474617004394531
arithmetic_adaptive_m789_Dc,8,34,n02410509/ILSVRC2012_val_00022568_n02410509,1.0,2003,4084,8168,22.09601593017578,0.13059651851654053,0.8538069725036621
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2001,4084,8168,24.53680992126465,0.09568652510643005,0.8736740946769714
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2001,4084,8168,24.601680755615234,0.09305895119905472,0.8770718574523926
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2002,4084,8168,24.46255111694336,0.08850004523992538,0.8758323788642883
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2002,4084,8168,24.601680755615234,0.09305895119905472,0.8770718574523926
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2003,4084,8168,24.63506507873535,0.09496596455574036,0.8731427192687988
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,4.0,2003,4084,8168,24.601680755615234,0.09305895119905472,0.8770718574523926
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2001,4084,8168,24.601680755615234,0.09305895864963531,0.8770718574523926
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2001,4084,8168,24.601680755615234,0.09305895864963531,0.8770718574523926
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2002,4084,8168,24.601680755615234,0.09305895119905472,0.8770718574523926
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2002,4084,8168,24.601680755615234,0.09305895119905472,0.8770718574523926
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2003,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,7.0,2003,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2001,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2001,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2002,4084,8168,24.601680755615234,0.09305895864963531,0.8770716190338135
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2002,4084,8168,24.601680755615234,0.09305895864963531,0.8770716190338135
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2003,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,13.0,2003,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2001,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2001,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2002,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2002,4084,8168,24.601680755615234,0.09305895119905472,0.8770716190338135
raw_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2003,4084,8168,24.601680755615234,0.09305895864963531,0.8770716190338135
arithmetic_adaptive_m789_Dc,9,34,n02410509/ILSVRC2012_val_00022568_n02410509,19.0,2003,4084,8168,24.601680755615234,0.09305895864963531,0.8770716190338135
raw_adaptive_m789_Dc,8,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2001,4084,8168,16.127233505249023,0.25734826922416687,0.8819470405578613
arithmetic_adaptive_m789_Dc,8,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2001,4084,8168,16.127233505249023,0.25734826922416687,0.8819470405578613
raw_adaptive_m789_Dc,8,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2002,4084,8168,15.976057052612305,0.2654179334640503,0.8593616485595703
arithmetic_adaptive_m789_Dc,8,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2002,4084,8168,16.127233505249023,0.25734826922416687,0.8819470405578613
raw_adaptive_m789_Dc,8,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2003,4084,8168,16.11771583557129,0.24450984597206116,0.8704501390457153
arithmetic_adaptive_m789_Dc,8,35,n02437312/ILSVRC2012_val_00006245_n02437312,1.0,2003,4084,8168,16.127233505249023,0.25734826922416687,0.8819470405578613
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2001,4084,8168,15.577478408813477,0.36519020795822144,0.731200635433197
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2001,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2002,4084,8168,16.74159049987793,0.22583788633346558,0.8782713413238525
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2002,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2003,4084,8168,16.877845764160156,0.22608208656311035,0.9072248339653015
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,4.0,2003,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,7.0,2001,4084,8168,16.888019561767578,0.22585780918598175,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,7.0,2001,4084,8168,16.888019561767578,0.22585780918598175,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,7.0,2002,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,7.0,2002,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,7.0,2003,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,7.0,2003,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,13.0,2001,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,13.0,2001,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,13.0,2002,4084,8168,16.888019561767578,0.22585780918598175,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,13.0,2002,4084,8168,16.888019561767578,0.22585780918598175,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,13.0,2003,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,13.0,2003,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,19.0,2001,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,19.0,2001,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,19.0,2002,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,19.0,2002,4084,8168,16.888019561767578,0.22585779428482056,0.894039511680603
raw_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,19.0,2003,4084,8168,16.888019561767578,0.22585780918598175,0.894039511680603
arithmetic_adaptive_m789_Dc,9,35,n02437312/ILSVRC2012_val_00006245_n02437312,19.0,2003,4084,8168,16.888019561767578,0.22585780918598175,0.894039511680603
raw_adaptive_m789_Dc,8,36,n02486410/ILSVRC2012_val_00009799_n02486410,1.0,2001,4084,8168,22.175046920776367,0.13519300520420074,0.902580738067627
arithmetic_adaptive_m789_Dc,8,36,n02486410/ILSVRC2012_val_00009799_n02486410,1.0,2001,4084,8168,22.385778427124023,0.1343732625246048,0.8675699234008789
raw_adaptive_m789_Dc,8,36,n02486410/ILSVRC2012_val_00009799_n02486410,1.0,2002,4084,8168,20.61386489868164,0.1596512347459793,0.8596617579460144
arithmetic_adaptive_m789_Dc,8,36,n02486410/ILSVRC2012_val_00009799_n02486410,1.0,2002,4084,8168,22.385778427124023,0.1343732625246048,0.8675699234008789
raw_adaptive_m789_Dc,8,36,n02486410/ILSVRC2012_val_00009799_n02486410,1.0,2003,4084,8168,21.07954216003418,0.1433725506067276,0.8596851825714111
arithmetic_adaptive_m789_Dc,8,36,n02486410/ILSVRC2012_val_00009799_n02486410,1.0,2003,4084,8168,22.385778427124023,0.1343732625246048,0.8675699234008789
