method,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
m8_plus_latent_512_fold_N4084,10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2002,4084,8168,20.16105842590332,0.1312844604253769,0.9499561786651611
m8_plus_latent_512_fold_N4084,10,n01882714/ILSVRC2012_val_00019996_n01882714,19.0,2003,4084,8168,20.457759857177734,0.1257362812757492,0.9516977071762085
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,1.0,2001,4084,8168,18.28585433959961,0.22312545776367188,0.7433087825775146
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,1.0,2002,4084,8168,17.80916404724121,0.2656480073928833,0.38836830854415894
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,1.0,2003,4084,8168,18.278736114501953,0.22886434197425842,0.728870153427124
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2001,4084,8168,19.36622428894043,0.16631996631622314,0.7796580791473389
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2002,4084,8168,19.367679595947266,0.16851843893527985,0.6865038275718689
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,4.0,2003,4084,8168,19.35121726989746,0.17756469547748566,0.7094549536705017
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2001,4084,8168,19.542724609375,0.1614902913570404,0.7773851156234741
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2002,4084,8168,19.531265258789062,0.1637861430644989,0.706169605255127
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,7.0,2003,4084,8168,19.556806564331055,0.16930972039699554,0.7222598791122437
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2001,4084,8168,19.729209899902344,0.15624433755874634,0.7751166224479675
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2002,4084,8168,19.719951629638672,0.15940330922603607,0.7430059313774109
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,13.0,2003,4084,8168,19.775880813598633,0.1616975963115692,0.7342671751976013
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2001,4084,8168,19.826919555664062,0.15682512521743774,0.7599078416824341
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2002,4084,8168,19.825578689575195,0.15782567858695984,0.7460242509841919
m8_plus_latent_512_fold_N4084,11,n01943899/ILSVRC2012_val_00005706_n01943899,19.0,2003,4084,8168,19.855144500732422,0.1596018224954605,0.734442949295044
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2001,4084,8168,19.81572723388672,0.23371145129203796,0.8800292611122131
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2002,4084,8168,21.060832977294922,0.23930276930332184,0.8532462120056152
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,1.0,2003,4084,8168,20.145858764648438,0.24983026087284088,0.818383514881134
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2001,4084,8168,21.93509864807129,0.20387883484363556,0.912356972694397
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2002,4084,8168,21.908096313476562,0.21152432262897491,0.9093538522720337
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,4.0,2003,4084,8168,21.81781005859375,0.1968366801738739,0.903391420841217
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2001,4084,8168,22.136798858642578,0.19878709316253662,0.9189233183860779
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2002,4084,8168,22.11683464050293,0.20534245669841766,0.9129411578178406
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,7.0,2003,4084,8168,22.045551300048828,0.19318045675754547,0.9127010107040405
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2001,4084,8168,22.331077575683594,0.19214190542697906,0.9201240539550781
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2002,4084,8168,22.326950073242188,0.1952810436487198,0.9160764217376709
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,13.0,2003,4084,8168,22.293418884277344,0.1883353590965271,0.925026535987854
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2001,4084,8168,22.398279190063477,0.188787043094635,0.921468198299408
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2002,4084,8168,22.39385223388672,0.19027544558048248,0.9188699722290039
m8_plus_latent_512_fold_N4084,12,n01955084/ILSVRC2012_val_00001857_n01955084,19.0,2003,4084,8168,22.376554489135742,0.18714872002601624,0.9265362620353699
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2001,4084,8168,18.10302734375,0.24191242456436157,0.7645047903060913
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2002,4084,8168,19.257375717163086,0.2317676991224289,0.8020009994506836
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,1.0,2003,4084,8168,19.00230598449707,0.235677570104599,0.8144693970680237
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2001,4084,8168,20.139347076416016,0.18214406073093414,0.867840051651001
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2002,4084,8168,20.22066879272461,0.17921552062034607,0.8671695590019226
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,4.0,2003,4084,8168,20.24364471435547,0.18001112341880798,0.8866614699363708
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2001,4084,8168,20.40282440185547,0.17547520995140076,0.8706951141357422
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2002,4084,8168,20.47064781188965,0.17274819314479828,0.8713387250900269
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,7.0,2003,4084,8168,20.50754165649414,0.1749270111322403,0.8939679265022278
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2001,4084,8168,20.703346252441406,0.16931569576263428,0.8765063881874084
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2002,4084,8168,20.742961883544922,0.16819225251674652,0.8800917863845825
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,13.0,2003,4084,8168,20.778770446777344,0.17010988295078278,0.8936598300933838
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,19.0,2001,4084,8168,20.812297821044922,0.16806119680404663,0.88510662317276
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,19.0,2002,4084,8168,20.832687377929688,0.1671888828277588,0.8880221247673035
m8_plus_latent_512_fold_N4084,13,n01983481/ILSVRC2012_val_00019856_n01983481,19.0,2003,4084,8168,20.857877731323242,0.16822674870491028,0.8935155868530273
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,1.0,2001,4084,8168,17.12042808532715,0.15583805739879608,0.841931939125061
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,1.0,2002,4084,8168,16.80477523803711,0.15495848655700684,0.8514354228973389
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,1.0,2003,4084,8168,17.400341033935547,0.12218872457742691,0.8800642490386963
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,4.0,2001,4084,8168,17.925168991088867,0.1144198626279831,0.8719789385795593
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,4.0,2002,4084,8168,17.731542587280273,0.11792895197868347,0.874703049659729
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,4.0,2003,4084,8168,17.825634002685547,0.11249826848506927,0.8674055337905884
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,7.0,2001,4084,8168,18.06648826599121,0.1112467348575592,0.8736650347709656
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,7.0,2002,4084,8168,17.944568634033203,0.11133120954036713,0.8722416758537292
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,7.0,2003,4084,8168,17.995956420898438,0.10935629904270172,0.8656206130981445
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,13.0,2001,4084,8168,18.188093185424805,0.10848547518253326,0.8731628060340881
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,13.0,2002,4084,8168,18.116138458251953,0.10781293362379074,0.8743059635162354
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,13.0,2003,4084,8168,18.136186599731445,0.1073659136891365,0.8689607381820679
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,19.0,2001,4084,8168,18.20232582092285,0.10807372629642487,0.8706766963005066
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,19.0,2002,4084,8168,18.161170959472656,0.10820990055799484,0.8724868297576904
m8_plus_latent_512_fold_N4084,14,n02013706/ILSVRC2012_val_00003168_n02013706,19.0,2003,4084,8168,18.170326232910156,0.10727860033512115,0.8695712089538574
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2001,4084,8168,24.866729736328125,0.14882059395313263,0.8979918956756592
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2002,4084,8168,25.07805061340332,0.13849270343780518,0.9272388219833374
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2003,4084,8168,24.472816467285156,0.16509421169757843,0.9137362241744995
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2001,4084,8168,26.012351989746094,0.12438294291496277,0.9301860332489014
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2002,4084,8168,26.043119430541992,0.12592783570289612,0.9426677227020264
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2003,4084,8168,25.97883415222168,0.12332783639431,0.923851728439331
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2001,4084,8168,26.262521743774414,0.11833477020263672,0.9345749616622925
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2002,4084,8168,26.26323890686035,0.12084263563156128,0.9438769221305847
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2003,4084,8168,26.233795166015625,0.11877451092004776,0.9314931631088257
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2001,4084,8168,26.544830322265625,0.11235003173351288,0.9383008480072021
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2002,4084,8168,26.515308380126953,0.11537285894155502,0.9429810047149658
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2003,4084,8168,26.538299560546875,0.11411872506141663,0.9352685213088989
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2001,4084,8168,26.636302947998047,0.11059495061635971,0.9378997087478638
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2002,4084,8168,26.614816665649414,0.11238334327936172,0.9403852820396423
m8_plus_latent_512_fold_N4084,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2003,4084,8168,26.640291213989258,0.11193449795246124,0.935655415058136
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2001,4084,8168,19.341489791870117,0.18842750787734985,0.9141647815704346
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2002,4084,8168,18.611038208007812,0.1830567717552185,0.8839305639266968
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2003,4084,8168,18.366313934326172,0.19739896059036255,0.92170250415802
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2001,4084,8168,20.24326515197754,0.14842760562896729,0.9284677505493164
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2002,4084,8168,20.108245849609375,0.1507943719625473,0.9357644319534302
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2003,4084,8168,19.96951675415039,0.16004151105880737,0.9248256683349609
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2001,4084,8168,20.416786193847656,0.1432083696126938,0.9359306693077087
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2002,4084,8168,20.307809829711914,0.14708954095840454,0.9367361664772034
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2003,4084,8168,20.249025344848633,0.1516692340373993,0.93073570728302
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2001,4084,8168,20.575958251953125,0.14060717821121216,0.9419499039649963
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2002,4084,8168,20.535568237304688,0.142551988363266,0.941428005695343
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2003,4084,8168,20.55385398864746,0.1417815387248993,0.9383875727653503
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2001,4084,8168,20.62488555908203,0.14006070792675018,0.9422134757041931
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2002,4084,8168,20.612009048461914,0.14012490212917328,0.9427628517150879
m8_plus_latent_512_fold_N4084,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2003,4084,8168,20.626327514648438,0.14044301211833954,0.940540611743927
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2001,4084,8168,15.90139389038086,0.23468953371047974,0.8476498126983643
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2002,4084,8168,15.531865119934082,0.37241584062576294,0.4033358097076416
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,1.0,2003,4084,8168,16.341276168823242,0.19646693766117096,0.8501267433166504
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2001,4084,8168,16.805377960205078,0.1657547503709793,0.8845120668411255
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2002,4084,8168,16.81743621826172,0.171282097697258,0.886676549911499
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,4.0,2003,4084,8168,16.862281799316406,0.17316904664039612,0.8744149804115295
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2001,4084,8168,16.92277717590332,0.16176825761795044,0.8931759595870972
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2002,4084,8168,16.93956756591797,0.16572071611881256,0.8923567533493042
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,7.0,2003,4084,8168,16.959455490112305,0.16789016127586365,0.8865500688552856
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2001,4084,8168,17.054763793945312,0.15834221243858337,0.8991188406944275
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2002,4084,8168,17.069204330444336,0.15946070849895477,0.8944573998451233
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,13.0,2003,4084,8168,17.071529388427734,0.16398528218269348,0.8946418762207031
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2001,4084,8168,17.102508544921875,0.15773415565490723,0.8996807336807251
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2002,4084,8168,17.1117000579834,0.15672026574611664,0.8966822028160095
m8_plus_latent_512_fold_N4084,17,n02090622/ILSVRC2012_val_00006265_n02090622,19.0,2003,4084,8168,17.111661911010742,0.1605214774608612,0.8976502418518066
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2001,4084,8168,22.021541595458984,0.16084706783294678,0.8615313172340393
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2002,4084,8168,20.750511169433594,0.16273874044418335,0.8465932607650757
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,1.0,2003,4084,8168,21.822341918945312,0.19042837619781494,0.8354637622833252
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2001,4084,8168,22.725112915039062,0.14306865632534027,0.8952577114105225
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2002,4084,8168,22.76007843017578,0.14333045482635498,0.8759612441062927
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,4.0,2003,4084,8168,22.746009826660156,0.1384057104587555,0.8756901025772095
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2001,4084,8168,22.8830509185791,0.13916566967964172,0.8957303762435913
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2002,4084,8168,22.935123443603516,0.1387326717376709,0.881929337978363
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,7.0,2003,4084,8168,22.92851448059082,0.13537445664405823,0.8813612461090088
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2001,4084,8168,23.05593490600586,0.13357748091220856,0.8962237238883972
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2002,4084,8168,23.10384750366211,0.13099980354309082,0.8867729902267456
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,13.0,2003,4084,8168,23.10102081298828,0.13022398948669434,0.8876485228538513
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2001,4084,8168,23.127010345458984,0.1314128339290619,0.8949352502822876
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2002,4084,8168,23.154922485351562,0.12967725098133087,0.8896494507789612
m8_plus_latent_512_fold_N4084,18,n02096177/ILSVRC2012_val_00019083_n02096177,19.0,2003,4084,8168,23.156818389892578,0.12927162647247314,0.8908013105392456
m8_plus_latent_512_fold_N4084,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2001,4084,8168,22.000080108642578,0.11778561025857925,0.8838192224502563
m8_plus_latent_512_fold_N4084,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2002,4084,8168,21.64374351501465,0.12045319378376007,0.8977028131484985
m8_plus_latent_512_fold_N4084,19,n02098286/ILSVRC2012_val_00038253_n02098286,1.0,2003,4084,8168,21.364151000976562,0.13905054330825806,0.8581966757774353
m8_plus_latent_512_fold_N4084,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2001,4084,8168,24.004772186279297,0.09490975737571716,0.918228030204773
m8_plus_latent_512_fold_N4084,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2002,4084,8168,23.924823760986328,0.09795179963111877,0.9194883108139038
m8_plus_latent_512_fold_N4084,19,n02098286/ILSVRC2012_val_00038253_n02098286,4.0,2003,4084,8168,23.92369842529297,0.10325327515602112,0.933341383934021
m8_plus_latent_512_fold_N4084,19,n02098286/ILSVRC2012_val_00038253_n02098286,7.0,2001,4084,8168,24.39143943786621,0.09208875894546509,0.925783634185791
