population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips,dino_cosine
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,20.5515193939209,0.16255798935890198,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,7,Dc,13.0,2002,1860,1513,1,1,1,1,20.5515193939209,0.16255798935890198,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,8,Dc,13.0,2002,3060,2519,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,9,Dc,13.0,2002,5088,4116,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,20.5515193939209,0.16255800426006317,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,7,Dc,13.0,2003,1860,1513,1,1,1,1,20.5515193939209,0.16255800426006317,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,8,Dc,13.0,2003,3060,2519,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,9,Dc,13.0,2003,5088,4116,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,20.5515193939209,0.16255800426006317,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,7,Dc,19.0,2001,1860,1513,1,1,1,1,20.5515193939209,0.16255800426006317,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,8,Dc,19.0,2001,3060,2519,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,9,Dc,19.0,2001,5088,4116,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,20.5515193939209,0.16255798935890198,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,8,Dc,19.0,2002,3060,3060,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,9,Dc,19.0,2002,5088,5088,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,7,Dc,19.0,2002,1860,1513,1,1,1,1,20.5515193939209,0.16255798935890198,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,8,Dc,19.0,2002,3060,2519,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,9,Dc,19.0,2002,5088,4116,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,7,Dc,19.0,2003,1860,1860,1,1,1,1,20.5515193939209,0.16255798935890198,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,8,Dc,19.0,2003,3060,3060,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,raw,4084,9,Dc,19.0,2003,5088,5088,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,7,Dc,19.0,2003,1860,1513,1,1,1,1,20.5515193939209,0.16255798935890198,0.6422005295753479
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,8,Dc,19.0,2003,3060,2519,1,1,1,1,21.200607299804688,0.12767630815505981,0.7305282354354858
development,1,n01601694/ILSVRC2012_val_00021656_n01601694,arithmetic,4084,9,Dc,19.0,2003,5088,4116,1,1,1,1,21.61578941345215,0.11658566445112228,0.8231233358383179
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,1.0,2001,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,1.0,2001,3060,3060,1,0,0,1,16.161184310913086,0.31993648409843445,0.7873024344444275
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,1.0,2001,5088,5088,1,0,0,1,14.351729393005371,0.5139145851135254,0.10554344952106476
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,1.0,2001,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,1.0,2001,3060,2696,1,0,0,1,16.485641479492188,0.31352174282073975,0.8782055974006653
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,1.0,2001,5088,4411,1,0,0,1,13.685663223266602,0.5598024129867554,0.4237145185470581
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,1.0,2002,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,1.0,2002,3060,3060,1,0,0,1,16.803802490234375,0.30203551054000854,0.8377197980880737
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,1.0,2002,5088,5088,1,0,0,1,13.225347518920898,0.5558248162269592,0.11570508778095245
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,1.0,2002,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,1.0,2002,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,1.0,2002,5088,4411,1,0,0,1,12.132702827453613,0.623228907585144,0.46424710750579834
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,1.0,2003,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,1.0,2003,3060,3060,1,0,0,1,16.88083839416504,0.29230260848999023,0.8705340623855591
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,1.0,2003,5088,5088,1,0,0,1,13.327112197875977,0.5321075916290283,0.041303858160972595
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,1.0,2003,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,1.0,2003,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,1.0,2003,5088,4411,1,0,0,1,13.174888610839844,0.602878212928772,0.3574255704879761
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,4.0,2001,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,4.0,2001,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,4.0,2001,5088,5088,1,0,0,1,17.5870361328125,0.2415221631526947,0.8257609009742737
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,4.0,2001,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,4.0,2001,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,4.0,2001,5088,4411,1,1,1,1,17.645963668823242,0.24124202132225037,0.8346746563911438
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,4.0,2002,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,4.0,2002,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,4.0,2002,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346746563911438
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,4.0,2002,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,4.0,2002,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,4.0,2002,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346746563911438
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,4.0,2003,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,4.0,2003,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,4.0,2003,5088,5088,1,0,0,1,17.619550704956055,0.23806320130825043,0.7825543284416199
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,4.0,2003,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,4.0,2003,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,4.0,2003,5088,4411,1,0,0,1,15.310133934020996,0.36993682384490967,0.6260155439376831
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,7.0,2001,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,7.0,2001,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,7.0,2001,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346746563911438
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,7.0,2001,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,7.0,2001,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,7.0,2001,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346746563911438
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,17.645963668823242,0.24124202132225037,0.8346746563911438
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,7.0,2002,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712148666381836
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,7.0,2002,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518874645233154
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,7.0,2002,5088,4411,1,1,1,1,17.645963668823242,0.24124202132225037,0.8346746563911438
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,7.0,2003,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,7.0,2003,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,7.0,2003,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,13.0,2001,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,13.0,2001,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,13.0,2001,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,13.0,2001,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,13.0,2002,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,13.0,2002,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,13.0,2002,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,17.645963668823242,0.24124202132225037,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,13.0,2003,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,13.0,2003,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,13.0,2003,5088,4411,1,1,1,1,17.645963668823242,0.24124202132225037,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,19.0,2001,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,19.0,2001,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,19.0,2001,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,19.0,2002,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,19.0,2002,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,19.0,2002,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,19.0,2002,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,19.0,2002,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,7,Dc,19.0,2003,1860,1860,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,8,Dc,19.0,2003,3060,3060,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,raw,4084,9,Dc,19.0,2003,5088,5088,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,7,Dc,19.0,2003,1860,1655,1,1,1,1,16.168502807617188,0.3418770432472229,0.8712149858474731
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,8,Dc,19.0,2003,3060,2696,1,1,1,1,16.93906593322754,0.2826482355594635,0.8518872857093811
development,2,n01664065/ILSVRC2012_val_00014316_n01664065,arithmetic,4084,9,Dc,19.0,2003,5088,4411,1,1,1,1,17.645963668823242,0.24124203622341156,0.8346747756004333
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,raw,4084,7,Dc,1.0,2001,1860,1860,1,1,1,1,14.456778526306152,0.2491779625415802,0.8257977962493896
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,raw,4084,8,Dc,1.0,2001,3060,3060,1,0,0,1,15.101831436157227,0.20718258619308472,0.8583086729049683
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,raw,4084,9,Dc,1.0,2001,5088,5088,1,0,0,1,11.167318344116211,0.5878728628158569,0.023638403043150902
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,arithmetic,4084,7,Dc,1.0,2001,1860,1655,1,1,1,1,14.456778526306152,0.2491779625415802,0.8257977962493896
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,arithmetic,4084,8,Dc,1.0,2001,3060,2710,1,1,1,1,15.517769813537598,0.20704947412014008,0.8456032276153564
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,arithmetic,4084,9,Dc,1.0,2001,5088,4367,1,0,0,1,11.452466011047363,0.44680073857307434,0.3776836395263672
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,raw,4084,7,Dc,1.0,2002,1860,1860,1,1,1,1,14.456778526306152,0.2491779625415802,0.8257977962493896
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,raw,4084,8,Dc,1.0,2002,3060,3060,1,0,0,1,15.43368148803711,0.20561522245407104,0.8634909391403198
development,3,n01689811/ILSVRC2012_val_00020598_n01689811,raw,4084,9,Dc,1.0,2002,5088,5088,1,0,0,1,11.625106811523438,0.5227466225624084,0.15048685669898987
